Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
bfer_149	2101.jpg	1	4.040802e-01	3	4	7
bfer_149	2102.jpg	2	3.411908e-01	2	5	7
bfer_149	2103.jpg	3	4.182594e-01	3	4	7
bfer_149	2104.jpg	4	4.007604e-01	2	5	7
bfer_149	2105.jpg	5	2.340047e-01	1	6	7
bfer_149	2106.jpg	6	4.217170e-01	3	4	7
bfer_149	2107.jpg	7	3.969166e-01	3	4	7
bfer_149	2108.jpg	8	2.411041e-01	2	5	7
bfer_149	2109.jpg	9	4.295583e-01	2	5	7
bfer_149	2110.jpg	10	5.271945e-01	4	3	7
bfer_149	2111.jpg	11	2.390710e-01	1	6	7
bfer_149	2112.jpg	12	5.801054e-01	4	3	7
bfer_149	2113.jpg	13	5.622824e-01	3	4	7
bfer_149	2114.jpg	14	1.323749e-01	0	7	7
bfer_149	2115.jpg	15	4.736284e-01	3	4	7
bfer_149	2116.jpg	16	4.740026e-01	4	3	7
bfer_149	2117.jpg	17	1.257795e-01	0	7	7
bfer_149	2118.jpg	18	3.441745e-01	1	6	7
bfer_149	2119.jpg	19	3.387081e-01	2	5	7
bfer_149	2120.jpg	20	3.103638e-01	2	5	7
bfer_149	2121.jpg	21	4.335036e-01	3	4	7
bfer_149	2201.jpg	22	7.491335e-01	6	1	7
bfer_149	2202.jpg	23	8.424085e-01	7	0	7
bfer_149	2203.jpg	24	7.790587e-01	7	0	7
bfer_149	2204.jpg	25	4.848836e-01	4	3	7
bfer_149	2205.jpg	26	8.135588e-01	6	1	7
bfer_149	2206.jpg	27	1.241055e-01	0	7	7
bfer_149	2207.jpg	28	5.767387e-01	4	3	7
bfer_149	2208.jpg	29	7.969734e-01	6	1	7
bfer_149	2209.jpg	30	7.248735e-01	6	1	7
bfer_149	2210.jpg	31	5.135911e-01	3	4	7
bfer_149	2211.jpg	32	6.379035e-01	5	2	7
bfer_149	2212.jpg	33	5.762444e-01	4	3	7
bfer_149	2213.jpg	34	7.589115e-01	6	1	7
bfer_149	2214.jpg	35	6.992618e-01	5	2	7
bfer_149	2215.jpg	36	7.406439e-01	5	2	7
bfer_149	2216.jpg	37	7.909082e-01	6	1	7
bfer_149	2217.jpg	38	7.055298e-01	5	2	7
bfer_149	2218.jpg	39	3.620886e-01	3	4	7
bfer_149	2219.jpg	40	4.944030e-01	4	3	7
