subjectID	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
bfer_179	1	5.168010e-01	2107.jpg	2204.jpg	47	65	u	0	7.193376e+02
bfer_179	2	3.520208e+00	1208.jpg	2103.jpg	29	43	i	0	8.359162e+02
bfer_179	3	6.523645e+00	1106.jpg	2104.jpg	6	44	i	0	7.124787e+02
bfer_179	4	9.510298e+00	1217.jpg	2208.jpg	38	69	i	0	8.778348e+02
bfer_179	5	1.251363e+01	2118.jpg	1205.jpg	58	26	i	0	7.785031e+02
bfer_179	6	1.551704e+01	1215.jpg	2216.jpg	36	77	i	0	9.511088e+02
bfer_179	7	1.852036e+01	1111.jpg	2208.jpg	11	69	i	0	8.757653e+02
bfer_179	8	2.152381e+01	2217.jpg	1108.jpg	78	8	u	0	1.064326e+03
bfer_179	9	2.451021e+01	1215.jpg	2114.jpg	36	54	i	0	8.939275e+02
bfer_179	10	2.751387e+01	1109.jpg	1119.jpg	9	19	u	0	1.218248e+03
bfer_179	11	3.051722e+01	2113.jpg	2206.jpg	53	67	i	0	9.029194e+02
bfer_179	12	3.352062e+01	2218.jpg	1104.jpg	79	4	i	0	1.219550e+03
bfer_179	13	3.652394e+01	2205.jpg	2114.jpg	66	54	i	0	1.168183e+03
bfer_179	14	3.951064e+01	2109.jpg	2101.jpg	49	41	u	0	1.045484e+03
bfer_179	15	4.251398e+01	2209.jpg	2219.jpg	70	80	u	0	1.202141e+03
bfer_179	16	4.551733e+01	2111.jpg	1105.jpg	51	5	u	0	8.308007e+02
bfer_179	17	4.852076e+01	1215.jpg	2104.jpg	36	44	i	0	1.443390e+03
bfer_179	18	5.152416e+01	2113.jpg	2121.jpg	53	61	i	0	9.759698e+02
bfer_179	19	5.451191e+01	1106.jpg	1208.jpg	6	29	u	0	1.164226e+03
bfer_179	20	5.751419e+01	1203.jpg	2207.jpg	24	68	i	0	1.489950e+03
bfer_179	21	6.051762e+01	2209.jpg	2111.jpg	70	51	i	0	1.550501e+03
bfer_179	22	6.352100e+01	2211.jpg	1217.jpg	72	38	i	0	1.539137e+03
bfer_179	23	6.652427e+01	1119.jpg	2215.jpg	19	76	i	0	1.743865e+03
bfer_179	24	6.951108e+01	1112.jpg	2111.jpg	12	51	i	0	1.477060e+03
bfer_179	25	7.251434e+01	2116.jpg	1206.jpg	56	27	i	0	1.361797e+03
bfer_179	26	7.551776e+01	2218.jpg	2210.jpg	79	71	u	0	1.606378e+03
