subjectID	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
bfer_118	1	5.170749e-01	2111.jpg	1201.jpg	51	22	i	0	6.293701e+02
bfer_118	2	3.520452e+00	1110.jpg	2113.jpg	10	53	u	0	6.339928e+02
bfer_118	3	6.523942e+00	2213.jpg	1202.jpg	74	23	u	0	7.905016e+02
bfer_118	4	9.527024e+00	2114.jpg	1206.jpg	54	27	u	0	9.474072e+02
bfer_118	5	1.251365e+01	1217.jpg	1205.jpg	38	26	i	0	5.528073e+02
bfer_118	6	1.551727e+01	2106.jpg	1219.jpg	46	40	u	0	3.091749e+02
bfer_118	7	1.852048e+01	1101.jpg	1209.jpg	1	30	i	0	4.659644e+02
bfer_118	8	2.152376e+01	2101.jpg	1104.jpg	41	4	u	0	4.146842e+02
bfer_118	9	2.452719e+01	2115.jpg	2103.jpg	55	43	i	0	3.712509e+02
bfer_118	10	2.751377e+01	2208.jpg	2218.jpg	69	79	u	0	3.926676e+02
bfer_118	11	3.051741e+01	2205.jpg	2110.jpg	66	50	i	0	4.450346e+02
bfer_118	12	3.352093e+01	1215.jpg	2210.jpg	36	71	u	0	5.535145e+02
bfer_118	13	3.652415e+01	2106.jpg	2103.jpg	46	43	i	0	2.702884e+02
bfer_118	14	3.952755e+01	1101.jpg	1217.jpg	1	38	u	0	3.308944e+02
bfer_118	15	4.251401e+01	1215.jpg	2108.jpg	36	48	i	0	2.804187e+02
bfer_118	16	4.551768e+01	1117.jpg	1208.jpg	17	29	u	0	3.967697e+02
bfer_118	17	4.852104e+01	1214.jpg	1203.jpg	35	24	i	0	2.973997e+02
bfer_118	18	5.152443e+01	1111.jpg	1112.jpg	11	12	i	0	3.020018e+02
bfer_118	19	5.452774e+01	2102.jpg	2107.jpg	42	47	u	0	3.866909e+02
bfer_118	20	5.751421e+01	1201.jpg	2207.jpg	22	68	u	0	5.362260e+02
bfer_118	21	6.051780e+01	1213.jpg	2211.jpg	34	72	i	0	2.846414e+02
bfer_118	22	6.352118e+01	2209.jpg	1103.jpg	70	3	u	0	2.652669e+02
bfer_118	23	6.652455e+01	2218.jpg	2105.jpg	79	45	i	0	3.098972e+02
bfer_118	24	6.952805e+01	2206.jpg	2108.jpg	67	48	u	0	3.703844e+02
bfer_118	25	7.251443e+01	1203.jpg	2102.jpg	24	42	i	0	2.400136e+02
bfer_118	26	7.551799e+01	2116.jpg	1112.jpg	56	12	u	0	2.844466e+02
bfer_118	27	7.852135e+01	1116.jpg	2105.jpg	16	45	i	0	3.770908e+02
bfer_118	28	8.152471e+01	2121.jpg	1215.jpg	61	36	u	0	3.417387e+02
bfer_118	29	8.452808e+01	2120.jpg	2209.jpg	60	70	i	0	2.903576e+02
bfer_118	30	8.751453e+01	2217.jpg	2121.jpg	78	61	u	0	3.279112e+02
bfer_118	31	9.051819e+01	2213.jpg	2111.jpg	74	51	i	0	2.522544e+02
bfer_118	32	9.352149e+01	2212.jpg	1214.jpg	73	35	i	0	2.969612e+02
bfer_118	33	9.652492e+01	2205.jpg	2202.jpg	66	63	u	0	3.015242e+02
bfer_118	34	9.952832e+01	2219.jpg	1203.jpg	80	24	i	0	2.341210e+02
bfer_118	35	1.025147e+02	1121.jpg	2105.jpg	21	45	u	0	3.517329e+02
bfer_118	36	1.055184e+02	1110.jpg	1118.jpg	10	18	i	0	2.760536e+02
bfer_118	37	1.085217e+02	2210.jpg	2203.jpg	71	64	i	0	4.487253e+02
bfer_118	38	1.115251e+02	1109.jpg	1206.jpg	9	27	u	0	7.813634e+02
bfer_118	39	1.145284e+02	2111.jpg	2109.jpg	51	49	i	0	3.780164e+02
bfer_118	40	1.175152e+02	1208.jpg	2206.jpg	29	67	u	0	7.032414e+02
bfer_118	41	1.205185e+02	2121.jpg	1213.jpg	61	34	i	0	2.999609e+02
bfer_118	42	1.235219e+02	2211.jpg	2111.jpg	72	51	u	0	5.445239e+02
bfer_118	43	1.265252e+02	1117.jpg	1114.jpg	17	14	i	0	3.252348e+02
bfer_118	44	1.295286e+02	2210.jpg	2108.jpg	71	48	u	0	3.138461e+02
bfer_118	45	1.325151e+02	2219.jpg	2212.jpg	80	73	i	0	2.793494e+02
bfer_118	46	1.355187e+02	1208.jpg	1106.jpg	29	6	u	0	3.477839e+02
bfer_118	47	1.385221e+02	2114.jpg	2105.jpg	54	45	i	0	2.643678e+02
bfer_118	48	1.415254e+02	1203.jpg	2206.jpg	24	67	u	0	3.570121e+02
bfer_118	49	1.445288e+02	1207.jpg	1115.jpg	28	15	i	0	3.615996e+02
bfer_118	50	1.475155e+02	2203.jpg	1205.jpg	64	26	u	0	7.669272e+02
bfer_118	51	1.505188e+02	1216.jpg	1217.jpg	37	38	i	0	3.236134e+02
bfer_118	52	1.535222e+02	1109.jpg	1106.jpg	9	6	u	0	5.682110e+02
bfer_118	53	1.565256e+02	2206.jpg	1106.jpg	67	6	i	0	4.047965e+02
bfer_118	54	1.595290e+02	1118.jpg	2215.jpg	18	76	i	0	9.773966e+02
bfer_118	55	1.625156e+02	2109.jpg	2119.jpg	49	59	u	0	9.108063e+02
bfer_118	56	1.655190e+02	1213.jpg	2101.jpg	34	41	u	0	1.275463e+03
bfer_118	57	1.685224e+02	1117.jpg	2109.jpg	17	49	i	0	4.240505e+02
bfer_118	58	1.715259e+02	2205.jpg	2101.jpg	66	41	u	0	5.725955e+02
bfer_118	59	1.745291e+02	1204.jpg	2111.jpg	25	51	i	0	5.613243e+02
bfer_118	60	1.775159e+02	1108.jpg	1117.jpg	8	17	i	0	8.865962e+02
bfer_118	61	1.805189e+02	2114.jpg	2117.jpg	54	57	i	0	1.043582e+03
bfer_118	62	1.835226e+02	1112.jpg	1218.jpg	12	39	u	0	4.878493e+02
bfer_118	63	1.865259e+02	2219.jpg	1214.jpg	80	35	i	0	7.245243e+02
bfer_118	64	1.895293e+02	1212.jpg	1107.jpg	33	7	u	0	4.891071e+02
bfer_118	65	1.925160e+02	1204.jpg	1121.jpg	25	21	i	0	2.944233e+02
bfer_118	66	1.955194e+02	2119.jpg	2203.jpg	59	64	u	0	4.830602e+02
bfer_118	67	1.985228e+02	1203.jpg	2121.jpg	24	61	u	0	6.876706e+02
bfer_118	68	2.015261e+02	2209.jpg	1217.jpg	70	38	u	0	5.003721e+02
bfer_118	69	2.045295e+02	2218.jpg	2106.jpg	79	46	i	0	2.649532e+02
bfer_118	70	2.075162e+02	1208.jpg	2115.jpg	29	55	u	0	5.182903e+02
bfer_118	71	2.105196e+02	1110.jpg	2219.jpg	10	80	i	0	2.668940e+02
bfer_118	72	2.135229e+02	1119.jpg	2212.jpg	19	73	u	0	3.274929e+02
bfer_118	73	2.165263e+02	1104.jpg	1202.jpg	4	23	i	0	5.641194e+02
bfer_118	74	2.195297e+02	1102.jpg	2121.jpg	2	61	u	0	3.687627e+02
bfer_118	75	2.225163e+02	2216.jpg	1210.jpg	77	31	i	0	2.461176e+02
bfer_118	76	2.255197e+02	1105.jpg	1208.jpg	5	29	u	0	3.707281e+02
