subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
bfer_124	0	2	02	1	1	2.018833e+00	2103.jpg	2208.jpg	48	50	1	u	2	1	891.80	0.75	0.70
bfer_124	0	2	02	1	2	6.023359e+00	2208.jpg	2109.jpg	50	57	0	i	2	1	919.28	0.70	0.57
bfer_124	0	2	02	1	3	9.026827e+00	1115.jpg	1206.jpg	10	17	0	i	1	1	899.81	0.65	0.55
bfer_124	0	2	02	1	4	1.401568e+01	1209.jpg	1212.jpg	3	38	1	u	3	1	822.96	0.81	0.23
bfer_124	0	2	02	1	5	1.802017e+01	2103.jpg	2201.jpg	48	52	1	u	2	1	698.48	0.75	0.69
bfer_124	0	2	02	1	6	2.102341e+01	2214.jpg	2209.jpg	47	49	0	i	2	1	943.24	0.78	0.72
bfer_124	0	2	02	1	7	2.701332e+01	2214.jpg	2109.jpg	47	57	0	i	2	1	977.34	0.78	0.57
bfer_124	0	2	02	1	8	3.001698e+01	1218.jpg	1202.jpg	9	12	1	u	1	1	805.66	0.70	0.63
bfer_124	0	2	02	1	9	3.902710e+01	1213.jpg	1215.jpg	8	18	1	i	1	0	1275.55	0.70	0.53
bfer_124	0	2	02	1	10	4.902171e+01	1219.jpg	1110.jpg	13	16	0	i	1	1	1232.95	0.62	0.55
bfer_124	0	2	02	1	11	5.202498e+01	2219.jpg	2213.jpg	56	58	1	u	2	1	973.67	0.57	0.56
bfer_124	0	2	02	1	12	5.701399e+01	1219.jpg	1217.jpg	13	14	0	i	1	1	1016.66	0.62	0.60
bfer_124	0	2	02	1	13	6.001733e+01	2103.jpg	2207.jpg	48	55	1	u	2	1	741.32	0.75	0.59
bfer_124	0	2	02	1	14	6.302068e+01	2213.jpg	2103.jpg	58	48	0	u	2	0	1177.96	0.56	0.75
bfer_124	0	2	02	1	15	6.602404e+01	1105.jpg	1115.jpg	11	10	1	u	1	1	1038.61	0.63	0.65
bfer_124	0	2	02	1	16	7.201421e+01	1212.jpg	1121.jpg	38	4	0	i	3	1	880.43	0.23	0.81
bfer_124	0	2	02	1	17	7.701975e+01	2208.jpg	2219.jpg	50	56	0	i	2	1	890.91	0.70	0.57
bfer_124	0	2	02	1	18	8.002321e+01	2205.jpg	2207.jpg	51	55	1	u	2	1	775.44	0.70	0.59
bfer_124	0	2	02	1	19	8.701432e+01	2206.jpg	2121.jpg	59	60	0	u	6	0	1112.32	0.55	0.52
bfer_124	0	2	02	1	20	9.502327e+01	2214.jpg	2219.jpg	47	56	0	i	2	1	1103.37	0.78	0.57
bfer_124	0	2	02	1	21	9.802672e+01	2201.jpg	2210.jpg	52	54	0	u	2	0	979.92	0.69	0.61
bfer_124	0	2	02	1	22	1.010135e+02	1206.jpg	1215.jpg	17	18	1	u	1	1	849.19	0.55	0.53
bfer_124	0	2	02	1	23	1.130269e+02	2209.jpg	2201.jpg	49	52	1	u	2	1	1171.77	0.72	0.69
bfer_124	0	2	02	1	24	1.160135e+02	1219.jpg	1206.jpg	13	17	0	i	1	1	1033.12	0.62	0.55
bfer_124	0	2	02	1	25	1.210192e+02	2210.jpg	2207.jpg	54	55	1	u	2	1	779.40	0.61	0.59
bfer_124	0	2	02	1	26	1.250237e+02	1211.jpg	1203.jpg	19	20	0	i	5	1	1214.96	0.52	0.49
bfer_124	0	2	02	1	27	1.350182e+02	1202.jpg	1206.jpg	12	17	0	i	1	1	916.46	0.63	0.55
bfer_124	0	2	02	1	28	1.410250e+02	2201.jpg	2219.jpg	52	56	0	i	2	1	1069.68	0.69	0.57
bfer_124	0	2	02	1	29	1.480162e+02	1113.jpg	1209.jpg	37	3	0	i	3	1	878.45	0.25	0.81
bfer_124	0	2	02	1	30	1.510196e+02	2208.jpg	2209.jpg	50	49	0	i	2	1	899.08	0.70	0.72
bfer_124	0	2	02	1	31	1.540230e+02	2103.jpg	2115.jpg	48	53	1	u	2	1	727.68	0.75	0.65
bfer_124	0	2	02	1	32	1.610141e+02	2209.jpg	2213.jpg	49	58	1	u	2	1	856.57	0.72	0.56
bfer_124	0	2	02	1	33	1.640175e+02	1210.jpg	1105.jpg	15	11	0	i	1	1	1189.16	0.57	0.63
bfer_124	0	2	02	1	34	1.690232e+02	2102.jpg	2211.jpg	78	43	0	i	4	1	1015.49	0.17	0.91
bfer_124	0	2	02	1	35	1.740118e+02	1219.jpg	1105.jpg	13	11	0	i	1	1	1122.85	0.62	0.63
bfer_124	0	2	02	1	36	1.770154e+02	2115.jpg	2219.jpg	53	56	0	u	2	0	871.22	0.65	0.57
bfer_124	0	2	02	1	37	1.840233e+02	1219.jpg	1213.jpg	13	8	0	u	1	0	1007.32	0.62	0.70
bfer_124	0	2	02	1	38	1.870267e+02	1217.jpg	1210.jpg	14	15	1	u	1	1	891.99	0.60	0.57
bfer_124	0	2	02	1	39	1.940179e+02	1115.jpg	1218.jpg	10	9	0	i	1	1	1036.77	0.65	0.70
bfer_124	0	2	02	1	40	1.970212e+02	2112.jpg	2211.jpg	77	43	0	i	4	1	1081.43	0.18	0.91
bfer_124	0	2	02	1	41	2.010257e+02	1205.jpg	1110.jpg	7	16	0	i	1	1	1284.95	0.73	0.55
bfer_124	0	2	02	1	42	2.050135e+02	2115.jpg	2109.jpg	53	57	0	i	2	1	977.16	0.65	0.57
bfer_124	0	2	02	1	43	2.100191e+02	2201.jpg	2205.jpg	52	51	0	i	2	1	1195.52	0.69	0.70
bfer_124	0	2	02	1	44	2.140236e+02	1215.jpg	1105.jpg	18	11	0	i	1	1	1007.03	0.53	0.63
bfer_124	0	2	02	1	45	2.180281e+02	1217.jpg	1115.jpg	14	10	1	u	1	1	906.56	0.60	0.65
bfer_124	0	2	02	1	46	2.210148e+02	2219.jpg	2207.jpg	56	55	1	u	2	1	1079.88	0.57	0.59
bfer_124	0	2	02	1	47	2.250193e+02	1110.jpg	1210.jpg	16	15	1	u	1	1	867.36	0.55	0.57
bfer_124	0	2	02	1	48	2.350139e+02	2110.jpg	2114.jpg	62	61	0	u	6	0	1400.73	0.49	0.51
bfer_124	0	2	02	1	49	2.380173e+02	2112.jpg	2120.jpg	77	44	0	i	4	1	725.35	0.18	0.87
bfer_124	0	2	02	1	50	2.410206e+02	1218.jpg	1210.jpg	9	15	1	u	1	1	1018.03	0.70	0.57
bfer_124	0	2	02	1	51	2.470274e+02	2205.jpg	2214.jpg	51	47	1	u	2	1	883.28	0.70	0.78
bfer_124	0	2	02	1	52	2.510151e+02	2214.jpg	2210.jpg	47	54	0	i	2	1	1007.51	0.78	0.61
bfer_124	0	2	02	1	53	2.560208e+02	1111.jpg	1114.jpg	21	22	1	i	5	0	809.87	0.48	0.46
bfer_124	0	2	02	1	54	2.590242e+02	2209.jpg	2115.jpg	49	53	1	u	2	1	1006.49	0.72	0.65
bfer_124	0	2	02	1	55	2.650143e+02	2207.jpg	2109.jpg	55	57	0	i	2	1	1152.39	0.59	0.57
bfer_124	0	2	02	1	56	2.680176e+02	2109.jpg	2213.jpg	57	58	1	u	2	1	893.06	0.57	0.56
bfer_124	0	2	02	1	57	2.740243e+02	1206.jpg	1205.jpg	17	7	1	u	1	1	838.36	0.55	0.73
bfer_124	0	2	02	1	58	2.820167e+02	1113.jpg	1121.jpg	37	4	0	i	3	1	989.95	0.25	0.81
bfer_124	0	2	02	1	59	2.910268e+02	1202.jpg	1110.jpg	12	16	0	i	1	1	1003.86	0.63	0.55
bfer_124	0	2	02	1	60	3.000202e+02	2210.jpg	2213.jpg	54	58	1	u	2	1	818.43	0.61	0.56
bfer_124	0	2	02	1	61	3.100148e+02	1211.jpg	1111.jpg	19	21	0	i	5	1	1071.87	0.52	0.48
