subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_157	1	1.393944e-03	159.jpg	999	999	Fractals	3
bfer_157	2	4.021458e+00	106.jpg	4.507141e+00	1.092820e+00	Fractals	3
bfer_157	3	6.524511e+00	122.jpg	8.120300e+00	1.510376e+00	Fractals	3
bfer_157	4	9.026606e+00	152.jpg	9.522827e+00	1.599670e+00	Fractals	3
bfer_157	5	1.153007e+01	114.jpg	6.499695e+00	1.312582e+00	Fractals	3
bfer_157	6	1.403290e+01	138.jpg	3.607483e+00	1.489069e+00	Fractals	3
bfer_157	7	1.653470e+01	146.jpg	7.693909e+00	1.419167e+00	Fractals	3
bfer_157	8	1.903754e+01	151.jpg	7.429810e+00	1.356332e+00	Fractals	3
bfer_157	9	2.154025e+01	154.jpg	7.414856e+00	1.541664e+00	Fractals	3
bfer_157	10	2.404317e+01	134.jpg	3.085388e+00	1.438685e+00	Fractals	3
bfer_157	11	2.654597e+01	129.jpg	1.426819e+00	1.376087e+00	Fractals	3
bfer_157	12	2.904876e+01	119.jpg	3.342651e+00	1.529088e+00	Fractals	3
bfer_157	13	3.155160e+01	105.jpg	7.302856e+00	1.154263e+00	Fractals	3
bfer_157	14	3.405437e+01	112.jpg	999	999	Fractals	3
bfer_157	15	3.805925e+01	145.jpg	2.272766e+00	1.782608e+00	Fractals	3
bfer_157	16	4.056175e+01	125.jpg	6.092346e+00	1.752173e+00	Fractals	3
bfer_157	17	4.306454e+01	124.jpg	3.191956e+00	2.025338e+00	Fractals	3
bfer_157	18	4.560080e+01	123.jpg	6.706726e+00	1.793126e+00	Fractals	3
bfer_157	19	4.810352e+01	101.jpg	2.824707e+00	1.370339e+00	Fractals	3
bfer_157	20	5.060638e+01	137.jpg	5.062378e+00	1.371619e+00	Fractals	3
bfer_157	21	5.310909e+01	144.jpg	2.802979e+00	1.092764e+00	Fractals	3
bfer_157	22	5.561200e+01	153.jpg	7.575745e+00	1.557852e+00	Fractals	3
bfer_157	23	5.811487e+01	143.jpg	6.078064e+00	1.215120e+00	Fractals	3
bfer_157	24	6.061755e+01	158.jpg	5.803833e+00	1.400309e+00	Fractals	3
bfer_157	25	6.312048e+01	140.jpg	1.842346e+00	1.721518e+00	Fractals	3
bfer_157	26	6.562318e+01	139.jpg	1.876282e+00	1.658682e+00	Fractals	3
bfer_157	27	6.812598e+01	150.jpg	4.101807e+00	1.603877e+00	Fractals	3
bfer_157	28	7.062884e+01	160.jpg	6.458984e+00	1.380998e+00	Fractals	3
bfer_157	29	7.313185e+01	127.jpg	7.706848e+00	1.325992e+00	Fractals	3
bfer_157	30	7.563451e+01	110.jpg	7.995300e+00	1.559417e+00	Fractals	3
bfer_157	31	7.813756e+01	107.jpg	8.131836e+00	1.632420e+00	Fractals	3
bfer_157	32	8.064126e+01	111.jpg	7.702087e+00	1.520647e+00	Fractals	3
bfer_157	33	8.314299e+01	104.jpg	6.386292e+00	1.522893e+00	Fractals	3
bfer_157	34	8.564573e+01	121.jpg	7.434570e+00	2.060206e+00	Fractals	3
bfer_157	35	8.821533e+01	133.jpg	999	999	Fractals	3
bfer_157	36	9.222076e+01	141.jpg	1.833496e+00	1.845181e+00	Fractals	3
bfer_157	37	9.472264e+01	120.jpg	5.182068e+00	1.575288e+00	Fractals	3
bfer_157	38	9.722555e+01	136.jpg	4.060364e+00	1.432312e+00	Fractals	3
bfer_157	39	9.972822e+01	142.jpg	2.438416e+00	1.457722e+00	Fractals	3
bfer_157	40	1.022310e+02	128.jpg	3.401062e+00	1.626879e+00	Fractals	3
bfer_157	41	1.047340e+02	135.jpg	2.729675e+00	1.227849e+00	Fractals	3
bfer_157	42	1.072367e+02	130.jpg	3.295227e+00	1.677202e+00	Fractals	3
bfer_157	43	1.097395e+02	126.jpg	4.610229e+00	1.534344e+00	Fractals	3
bfer_157	44	1.122423e+02	115.jpg	2.604065e+00	1.311607e+00	Fractals	3
bfer_157	45	1.147451e+02	132.jpg	1.876282e+00	1.072770e+00	Fractals	3
bfer_157	46	1.172479e+02	113.jpg	1.925842e+00	1.458008e+00	Fractals	3
bfer_157	47	1.197507e+02	131.jpg	2.183838e+00	1.675219e+00	Fractals	3
bfer_157	48	1.222536e+02	155.jpg	1.739807e+00	1.620354e+00	Fractals	3
bfer_157	49	1.247564e+02	116.jpg	2.316895e+00	1.453475e+00	Fractals	3
bfer_157	50	1.272591e+02	156.jpg	3.060303e+00	1.510700e+00	Fractals	3
bfer_157	51	1.297621e+02	147.jpg	3.397705e+00	1.519827e+00	Fractals	3
bfer_157	52	1.322648e+02	118.jpg	4.740601e+00	1.345045e+00	Fractals	3
bfer_157	53	1.347676e+02	109.jpg	4.430359e+00	1.466215e+00	Fractals	3
bfer_157	54	1.372705e+02	103.jpg	6.102600e+00	1.883396e+00	Fractals	3
bfer_157	55	1.397732e+02	157.jpg	4.092957e+00	1.540692e+00	Fractals	3
bfer_157	56	1.422761e+02	149.jpg	6.291931e+00	1.637777e+00	Fractals	3
bfer_157	57	1.447789e+02	148.jpg	5.198242e+00	1.638963e+00	Fractals	3
bfer_157	58	1.472817e+02	117.jpg	7.862183e+00	1.904190e+00	Fractals	3
bfer_157	59	1.497845e+02	102.jpg	6.368591e+00	1.609461e+00	Fractals	3
bfer_157	60	1.522873e+02	108.jpg	8.769287e+00	1.282565e+00	Fractals	3
