subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_127	1	1.500092e-03	149.jpg	4.573669e+00	1.779338e+00	Fractals	3
bfer_127	2	2.519000e+00	118.jpg	7.948486e+00	1.316904e+00	Fractals	3
bfer_127	3	5.022496e+00	130.jpg	5.580383e+00	1.950103e+00	Fractals	3
bfer_127	4	7.524618e+00	154.jpg	8.941101e+00	1.391125e+00	Fractals	3
bfer_127	5	1.002795e+01	108.jpg	2.566711e+00	1.808334e+00	Fractals	3
bfer_127	6	1.253092e+01	152.jpg	5.699951e+00	1.432700e+00	Fractals	3
bfer_127	7	1.503262e+01	142.jpg	8.481445e+00	1.794874e+00	Fractals	3
bfer_127	8	1.753544e+01	103.jpg	999	999	Fractals	3
bfer_127	9	2.155696e+01	141.jpg	6.981018e+00	1.598540e+00	Fractals	3
bfer_127	10	2.405949e+01	135.jpg	8.172546e+00	1.264166e+00	Fractals	3
bfer_127	11	2.656243e+01	105.jpg	999	999	Fractals	3
bfer_127	12	3.056717e+01	106.jpg	7.231567e+00	1.500419e+00	Fractals	3
bfer_127	13	3.306965e+01	140.jpg	7.173401e+00	1.197875e+00	Fractals	3
bfer_127	14	3.557242e+01	117.jpg	4.923157e+00	1.215263e+00	Fractals	3
bfer_127	15	3.807523e+01	127.jpg	1.640625e+00	1.368294e+00	Fractals	3
bfer_127	16	4.057815e+01	134.jpg	6.049805e+00	1.049375e+00	Fractals	3
bfer_127	17	4.308078e+01	125.jpg	6.674133e+00	1.202681e+00	Fractals	3
bfer_127	18	4.558365e+01	128.jpg	5.027771e+00	1.139825e+00	Fractals	3
bfer_127	19	4.808652e+01	159.jpg	3.835632e+00	1.356992e+00	Fractals	3
bfer_127	20	5.058922e+01	147.jpg	5.781982e+00	1.590363e+00	Fractals	3
bfer_127	21	5.309215e+01	120.jpg	8.090393e+00	1.687438e+00	Fractals	3
bfer_127	22	5.559506e+01	153.jpg	2.506226e+00	1.272442e+00	Fractals	3
bfer_127	23	5.809781e+01	113.jpg	6.260803e+00	1.529669e+00	Fractals	3
bfer_127	24	6.060052e+01	129.jpg	4.869629e+00	1.203008e+00	Fractals	3
bfer_127	25	6.310333e+01	114.jpg	3.600098e+00	1.404153e+00	Fractals	3
bfer_127	26	6.560614e+01	148.jpg	6.854858e-01	1.589395e+00	Fractals	3
bfer_127	27	6.810900e+01	101.jpg	4.027771e+00	1.342857e+00	Fractals	3
bfer_127	28	7.061183e+01	145.jpg	3.947632e+00	1.431639e+00	Fractals	3
bfer_127	29	7.311462e+01	144.jpg	2.371155e+00	1.328882e+00	Fractals	3
bfer_127	30	7.561745e+01	121.jpg	4.255859e+00	1.314024e+00	Fractals	3
bfer_127	31	7.812023e+01	115.jpg	5.456848e+00	1.283317e+00	Fractals	3
bfer_127	32	8.062308e+01	116.jpg	6.802490e+00	2.180430e+00	Fractals	3
bfer_127	33	8.330941e+01	156.jpg	5.179871e+00	1.262062e+00	Fractals	3
bfer_127	34	8.581220e+01	109.jpg	4.061035e+00	1.655280e+00	Fractals	3
bfer_127	35	8.831497e+01	126.jpg	4.299316e+00	1.224969e+00	Fractals	3
bfer_127	36	9.081786e+01	151.jpg	7.829041e+00	1.753630e+00	Fractals	3
bfer_127	37	9.332075e+01	137.jpg	7.816162e+00	1.546825e+00	Fractals	3
bfer_127	38	9.582349e+01	136.jpg	6.770569e+00	1.532000e+00	Fractals	3
bfer_127	39	9.832636e+01	107.jpg	9.349731e+00	1.781158e+00	Fractals	3
bfer_127	40	1.008291e+02	158.jpg	2.081909e+00	1.550463e+00	Fractals	3
bfer_127	41	1.033320e+02	157.jpg	2.675354e+00	1.255571e+00	Fractals	3
bfer_127	42	1.058348e+02	123.jpg	5.840515e+00	1.104807e+00	Fractals	3
bfer_127	43	1.083375e+02	143.jpg	3.856689e+00	1.233959e+00	Fractals	3
bfer_127	44	1.108405e+02	139.jpg	3.148560e+00	1.067035e+00	Fractals	3
bfer_127	45	1.133431e+02	150.jpg	2.284302e+00	1.700374e+00	Fractals	3
bfer_127	46	1.158461e+02	132.jpg	4.170227e+00	1.277505e+00	Fractals	3
bfer_127	47	1.183488e+02	104.jpg	6.658630e+00	1.526675e+00	Fractals	3
bfer_127	48	1.208516e+02	102.jpg	9.168457e+00	1.807864e+00	Fractals	3
bfer_127	49	1.233545e+02	155.jpg	5.268188e+00	1.480988e+00	Fractals	3
bfer_127	50	1.258573e+02	112.jpg	6.317078e+00	1.586257e+00	Fractals	3
bfer_127	51	1.283600e+02	160.jpg	5.472473e+00	1.315494e+00	Fractals	3
bfer_127	52	1.308631e+02	133.jpg	5.517334e+00	1.428500e+00	Fractals	3
bfer_127	53	1.333658e+02	131.jpg	5.601501e+00	1.205687e+00	Fractals	3
bfer_127	54	1.358686e+02	122.jpg	6.351013e+00	1.601743e+00	Fractals	3
bfer_127	55	1.383713e+02	146.jpg	3.043274e+00	1.288105e+00	Fractals	3
bfer_127	56	1.408741e+02	138.jpg	3.545105e+00	1.369377e+00	Fractals	3
bfer_127	57	1.433769e+02	110.jpg	5.719666e+00	1.442566e+00	Fractals	3
bfer_127	58	1.458798e+02	111.jpg	6.460999e+00	1.899706e+00	Fractals	3
bfer_127	59	1.483826e+02	124.jpg	9.157715e+00	1.492981e+00	Fractals	3
bfer_127	60	1.508854e+02	119.jpg	9.023926e+00	1.494120e+00	Fractals	3
