subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_180	1	1.497844e-03	103.jpg	999	999	Fractals	3
bfer_180	2	4.021120e+00	125.jpg	4.065796e+00	1.390076e+00	Fractals	3
bfer_180	3	6.524266e+00	145.jpg	5.016235e+00	9.436236e-01	Fractals	3
bfer_180	4	9.026314e+00	120.jpg	2.936707e+00	1.264772e+00	Fractals	3
bfer_180	5	1.152961e+01	138.jpg	4.997314e+00	1.553975e+00	Fractals	3
bfer_180	6	1.403254e+01	150.jpg	4.236145e+00	1.674474e+00	Fractals	3
bfer_180	7	1.653466e+01	112.jpg	5.855530e+00	2.028420e+00	Fractals	3
bfer_180	8	1.907058e+01	116.jpg	5.071899e+00	2.028386e+00	Fractals	3
bfer_180	9	2.160671e+01	160.jpg	5.976929e+00	1.348219e+00	Fractals	3
bfer_180	10	2.410958e+01	109.jpg	5.028381e+00	1.029341e+00	Fractals	3
bfer_180	11	2.661250e+01	101.jpg	6.150146e+00	1.382477e+00	Fractals	3
bfer_180	12	2.911525e+01	127.jpg	4.984375e+00	1.263705e+00	Fractals	3
bfer_180	13	3.161809e+01	108.jpg	4.932800e+00	9.769138e-01	Fractals	3
bfer_180	14	3.412082e+01	104.jpg	6.070007e+00	1.434096e+00	Fractals	3
bfer_180	15	3.662368e+01	153.jpg	8.507263e+00	1.747263e+00	Fractals	3
bfer_180	16	3.912652e+01	129.jpg	5.782776e+00	1.596409e+00	Fractals	3
bfer_180	17	4.162930e+01	157.jpg	5.949097e+00	1.597630e+00	Fractals	3
bfer_180	18	4.413207e+01	105.jpg	7.902466e+00	1.662909e+00	Fractals	3
bfer_180	19	4.663489e+01	135.jpg	6.231567e+00	1.816092e+00	Fractals	3
bfer_180	20	4.913771e+01	144.jpg	4.039978e+00	1.441215e+00	Fractals	3
bfer_180	21	5.164055e+01	124.jpg	4.151367e+00	1.450406e+00	Fractals	3
bfer_180	22	5.414326e+01	140.jpg	2.358337e+00	1.371635e+00	Fractals	3
bfer_180	23	5.664617e+01	126.jpg	4.496948e+00	1.228772e+00	Fractals	3
bfer_180	24	5.914893e+01	139.jpg	2.213623e+00	1.462074e+00	Fractals	3
bfer_180	25	6.165183e+01	146.jpg	3.509705e+00	1.207132e+00	Fractals	3
bfer_180	26	6.415454e+01	143.jpg	4.530090e+00	1.432364e+00	Fractals	3
bfer_180	27	6.665733e+01	149.jpg	5.080872e+00	1.273606e+00	Fractals	3
bfer_180	28	6.916032e+01	133.jpg	5.167664e+00	1.394692e+00	Fractals	3
bfer_180	29	7.166300e+01	134.jpg	4.119995e+00	1.363930e+00	Fractals	3
bfer_180	30	7.416592e+01	154.jpg	4.376709e+00	1.221001e+00	Fractals	3
bfer_180	31	7.666858e+01	151.jpg	5.955200e+00	1.214340e+00	Fractals	3
bfer_180	32	7.917144e+01	131.jpg	3.870911e+00	1.263513e+00	Fractals	3
bfer_180	33	8.167429e+01	137.jpg	4.963318e+00	9.766778e-01	Fractals	3
bfer_180	34	8.417715e+01	117.jpg	3.846497e+00	1.337758e+00	Fractals	3
bfer_180	35	8.667996e+01	155.jpg	3.729736e+00	1.091014e+00	Fractals	3
bfer_180	36	8.918286e+01	119.jpg	4.523437e+00	1.412093e+00	Fractals	3
bfer_180	37	9.168563e+01	142.jpg	2.945618e+00	1.333385e+00	Fractals	3
bfer_180	38	9.418864e+01	106.jpg	5.750183e+00	1.134527e+00	Fractals	3
bfer_180	39	9.669142e+01	130.jpg	6.978394e+00	1.511668e+00	Fractals	3
bfer_180	40	9.919399e+01	107.jpg	6.074036e+00	1.601023e+00	Fractals	3
bfer_180	41	1.016968e+02	102.jpg	999	999	Fractals	3
bfer_180	42	1.057014e+02	156.jpg	5.081421e+00	1.149640e+00	Fractals	3
bfer_180	43	1.082041e+02	152.jpg	4.983704e+00	1.294762e+00	Fractals	3
bfer_180	44	1.107070e+02	111.jpg	4.972839e+00	1.544056e+00	Fractals	3
bfer_180	45	1.132097e+02	110.jpg	5.179199e+00	1.417230e+00	Fractals	3
bfer_180	46	1.157125e+02	136.jpg	5.035889e+00	1.346488e+00	Fractals	3
bfer_180	47	1.182154e+02	115.jpg	6.059753e+00	1.323624e+00	Fractals	3
bfer_180	48	1.207182e+02	158.jpg	3.523315e+00	1.044717e+00	Fractals	3
bfer_180	49	1.232211e+02	114.jpg	7.046936e+00	1.149862e+00	Fractals	3
bfer_180	50	1.257240e+02	141.jpg	5.014160e+00	1.087054e+00	Fractals	3
bfer_180	51	1.282266e+02	118.jpg	5.921936e+00	1.400301e+00	Fractals	3
bfer_180	52	1.307295e+02	128.jpg	3.020203e+00	1.361593e+00	Fractals	3
bfer_180	53	1.332323e+02	122.jpg	4.395752e+00	1.426664e+00	Fractals	3
bfer_180	54	1.357352e+02	123.jpg	6.003418e+00	1.107760e+00	Fractals	3
bfer_180	55	1.382379e+02	159.jpg	5.008972e+00	1.181062e+00	Fractals	3
bfer_180	56	1.407407e+02	113.jpg	6.938965e+00	1.310292e+00	Fractals	3
bfer_180	57	1.432435e+02	147.jpg	5.285828e+00	1.439434e+00	Fractals	3
bfer_180	58	1.457463e+02	148.jpg	3.948975e+00	1.096635e+00	Fractals	3
bfer_180	59	1.482492e+02	132.jpg	5.444031e+00	9.857287e-01	Fractals	3
bfer_180	60	1.507520e+02	121.jpg	6.836426e+00	1.491086e+00	Fractals	3
