Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
bfer_101	2101.jpg	1	2.420810e-01	1	6	7
bfer_101	2102.jpg	2	3.437918e-01	2	5	7
bfer_101	2103.jpg	3	8.721916e-01	6	1	7
bfer_101	2104.jpg	4	2.862114e-01	2	5	7
bfer_101	2105.jpg	5	2.060329e-01	1	6	7
bfer_101	2106.jpg	6	4.887256e-01	4	3	7
bfer_101	2107.jpg	7	5.873776e-02	0	7	7
bfer_101	2108.jpg	8	3.014764e-01	2	5	7
bfer_101	2109.jpg	9	6.740825e-01	5	2	7
bfer_101	2110.jpg	10	3.335745e-01	3	4	7
bfer_101	2111.jpg	11	2.363356e-01	1	6	7
bfer_101	2112.jpg	12	3.983799e-01	3	4	7
bfer_101	2113.jpg	13	3.190004e-01	2	5	7
bfer_101	2114.jpg	14	5.656481e-01	4	3	7
bfer_101	2115.jpg	15	4.369208e-01	3	4	7
bfer_101	2116.jpg	16	1.477038e-01	0	7	7
bfer_101	2117.jpg	17	5.928396e-01	4	3	7
bfer_101	2118.jpg	18	4.992269e-01	4	3	7
bfer_101	2119.jpg	19	4.719341e-01	3	4	7
bfer_101	2120.jpg	20	3.092388e-01	2	5	7
bfer_101	2121.jpg	21	7.353230e-01	5	2	7
bfer_101	2201.jpg	22	7.811980e-01	5	2	7
bfer_101	2202.jpg	23	5.075384e-01	3	4	7
bfer_101	2203.jpg	24	2.948115e-01	1	6	7
bfer_101	2204.jpg	25	4.467023e-01	2	4	6
bfer_101	2205.jpg	26	5.484847e-01	2	4	6
bfer_101	2206.jpg	27	6.105715e-01	4	3	7
bfer_101	2207.jpg	28	4.782561e-01	3	4	7
bfer_101	2208.jpg	29	5.868780e-01	4	3	7
bfer_101	2209.jpg	30	6.645294e-01	6	1	7
bfer_101	2210.jpg	31	3.496557e-01	1	6	7
bfer_101	2211.jpg	32	7.847661e-01	7	0	7
bfer_101	2212.jpg	33	6.115242e-01	4	3	7
bfer_101	2213.jpg	34	4.744790e-01	3	4	7
bfer_101	2214.jpg	35	8.010776e-01	6	1	7
bfer_101	2215.jpg	36	6.046485e-01	5	2	7
bfer_101	2216.jpg	37	9.317241e-01	7	0	7
bfer_101	2217.jpg	38	5.195540e-01	5	2	7
bfer_101	2218.jpg	39	8.496572e-01	7	0	7
bfer_101	2219.jpg	40	9.087295e-01	7	0	7
