subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_179	1	1.511876e-03	136.jpg	999	999	Fractals	3
bfer_179	2	4.037437e+00	149.jpg	5.064453e+00	1.534999e+00	Fractals	3
bfer_179	3	6.540608e+00	130.jpg	8.314392e+00	1.464511e+00	Fractals	3
bfer_179	4	9.042686e+00	120.jpg	1.989502e+00	1.409719e+00	Fractals	3
bfer_179	5	1.154609e+01	132.jpg	7.209167e+00	1.634825e+00	Fractals	3
bfer_179	6	1.404898e+01	121.jpg	999	999	Fractals	3
bfer_179	7	1.805280e+01	112.jpg	4.987122e+00	1.471482e+00	Fractals	3
bfer_179	8	2.055538e+01	131.jpg	2.073914e+00	1.696971e+00	Fractals	3
bfer_179	9	2.305807e+01	114.jpg	4.045410e+00	1.290144e+00	Fractals	3
bfer_179	10	2.556091e+01	119.jpg	4.256531e+00	1.563325e+00	Fractals	3
bfer_179	11	2.806374e+01	148.jpg	7.866211e-01	1.708472e+00	Fractals	3
bfer_179	12	3.056659e+01	147.jpg	8.526978e+00	1.565685e+00	Fractals	3
bfer_179	13	3.306935e+01	107.jpg	9.742187e+00	1.630844e+00	Fractals	3
bfer_179	14	3.557222e+01	153.jpg	3.832886e+00	1.583988e+00	Fractals	3
bfer_179	15	3.807508e+01	105.jpg	5.700623e+00	1.849152e+00	Fractals	3
bfer_179	16	4.057787e+01	139.jpg	7.896851e+00	1.330345e+00	Fractals	3
bfer_179	17	4.308068e+01	145.jpg	2.731689e+00	1.499543e+00	Fractals	3
bfer_179	18	4.558354e+01	106.jpg	1.268616e+00	1.332803e+00	Fractals	3
bfer_179	19	4.808629e+01	110.jpg	1.137634e+00	1.957911e+00	Fractals	3
bfer_179	20	5.058908e+01	160.jpg	3.222595e+00	1.639192e+00	Fractals	3
bfer_179	21	5.309188e+01	129.jpg	1.036499e+00	1.384324e+00	Fractals	3
bfer_179	22	5.559468e+01	137.jpg	6.319092e+00	1.729561e+00	Fractals	3
bfer_179	23	5.809751e+01	140.jpg	1.950989e+00	1.538776e+00	Fractals	3
bfer_179	24	6.060039e+01	138.jpg	3.293884e+00	1.963821e+00	Fractals	3
bfer_179	25	6.310323e+01	126.jpg	7.153442e+00	1.541018e+00	Fractals	3
bfer_179	26	6.560590e+01	144.jpg	2.081848e+00	1.614337e+00	Fractals	3
bfer_179	27	6.810888e+01	141.jpg	2.874512e+00	1.727392e+00	Fractals	3
bfer_179	28	7.061165e+01	150.jpg	1.893250e+00	1.488571e+00	Fractals	3
bfer_179	29	7.311444e+01	108.jpg	7.640991e+00	1.297768e+00	Fractals	3
bfer_179	30	7.561736e+01	143.jpg	4.805725e+00	1.770947e+00	Fractals	3
bfer_179	31	7.812022e+01	156.jpg	4.031860e+00	1.388039e+00	Fractals	3
bfer_179	32	8.062341e+01	115.jpg	1.847046e+00	1.516797e+00	Fractals	3
bfer_179	33	8.312565e+01	151.jpg	1.244934e+00	1.782623e+00	Fractals	3
bfer_179	34	8.562851e+01	154.jpg	7.037964e-01	1.495796e+00	Fractals	3
bfer_179	35	8.813139e+01	109.jpg	7.472534e-01	1.512910e+00	Fractals	3
bfer_179	36	9.063409e+01	101.jpg	2.116699e+00	1.426215e+00	Fractals	3
bfer_179	37	9.313700e+01	152.jpg	8.765991e+00	1.363219e+00	Fractals	3
bfer_179	38	9.563969e+01	125.jpg	3.647400e+00	1.380595e+00	Fractals	3
bfer_179	39	9.814257e+01	133.jpg	4.005432e+00	1.869633e+00	Fractals	3
bfer_179	40	1.006453e+02	102.jpg	7.131714e+00	1.766912e+00	Fractals	3
bfer_179	41	1.031482e+02	135.jpg	5.918518e+00	1.464008e+00	Fractals	3
bfer_179	42	1.056510e+02	158.jpg	4.027771e+00	1.217272e+00	Fractals	3
bfer_179	43	1.081538e+02	118.jpg	5.860901e+00	2.026474e+00	Fractals	3
bfer_179	44	1.106900e+02	124.jpg	3.981628e+00	1.826223e+00	Fractals	3
bfer_179	45	1.131928e+02	155.jpg	7.748230e+00	2.019438e+00	Fractals	3
bfer_179	46	1.157124e+02	104.jpg	6.079407e+00	2.083874e+00	Fractals	3
bfer_179	47	1.182985e+02	117.jpg	2.424194e+00	1.593759e+00	Fractals	3
bfer_179	48	1.208014e+02	127.jpg	5.779236e+00	2.034811e+00	Fractals	3
bfer_179	49	1.233375e+02	116.jpg	3.392944e+00	1.754659e+00	Fractals	3
bfer_179	50	1.258404e+02	134.jpg	7.061890e+00	1.403912e+00	Fractals	3
bfer_179	51	1.283432e+02	123.jpg	5.308167e+00	2.069137e+00	Fractals	3
bfer_179	52	1.309128e+02	157.jpg	999	999	Fractals	3
bfer_179	53	1.349175e+02	128.jpg	4.902893e+00	1.398708e+00	Fractals	3
bfer_179	54	1.374202e+02	113.jpg	3.092896e+00	1.608182e+00	Fractals	3
bfer_179	55	1.399229e+02	111.jpg	6.120850e+00	1.281308e+00	Fractals	3
bfer_179	56	1.424257e+02	122.jpg	5.741394e+00	1.538489e+00	Fractals	3
bfer_179	57	1.449285e+02	142.jpg	5.661926e+00	1.787663e+00	Fractals	3
bfer_179	58	1.474313e+02	146.jpg	8.537842e+00	1.652894e+00	Fractals	3
bfer_179	59	1.499341e+02	159.jpg	2.404480e+00	1.750106e+00	Fractals	3
bfer_179	60	1.524369e+02	103.jpg	8.192261e+00	1.759310e+00	Fractals	3
