subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_130	 2	 6	 1	 1	 1	 2.974532e-02	 1112.jpg	 i	 2.025763e+00	 16	 
bfer_130	 2	 34	 2	 0	 0	 3.116523e+00	 2204.jpg	 u	 1.674974e+00	 47	 
bfer_130	 2	 11	 3	 0	 0	 5.852918e+00	 1120.jpg	 u	 9.545794e-01	 19	 
bfer_130	 2	 8	 4	 0	 0	 7.855125e+00	 1116.jpg	 u	 9.604073e-01	 13	 
bfer_130	 2	 21	 5	 0	 1	 9.874348e+00	 2101.jpg	 i	 1.149149e+00	 59	 
bfer_130	 2	 33	 6	 0	 0	 1.207654e+01	 2202.jpg	 u	 8.989580e-01	 52	 
bfer_130	 2	 16	 7	 0	 0	 1.402872e+01	 1210.jpg	 u	 8.907829e-01	 38	 
bfer_130	 2	 40	 8	 0	 0	 1.598101e+01	 2217.jpg	 u	 7.064912e-01	 78	 
bfer_130	 2	 17	 9	 0	 0	 1.773300e+01	 1211.jpg	 u	 8.825066e-01	 22	 
bfer_130	 2	 20	 10	 0	 0	 1.966851e+01	 1217.jpg	 u	 8.589863e-01	 21	 
bfer_130	 2	 12	 11	 0	 1	 2.158726e+01	 1121.jpg	 i	 1.300239e+00	 37	 
bfer_130	 2	 4	 12	 0	 0	 2.393994e+01	 1109.jpg	 u	 9.475609e-01	 4	 
bfer_130	 2	 24	 13	 1	 1	 2.594218e+01	 2107.jpg	 i	 8.173144e-01	 51	 
bfer_130	 2	 15	 14	 0	 0	 2.781099e+01	 1209.jpg	 u	 7.565027e-01	 18	 
bfer_130	 2	 32	 15	 0	 0	 2.961296e+01	 2201.jpg	 u	 6.665715e-01	 44	 
bfer_130	 2	 23	 16	 1	 1	 3.133155e+01	 2105.jpg	 i	 2.451943e+00	 54	 
bfer_130	 2	 29	 17	 0	 1	 3.483552e+01	 2118.jpg	 i	 9.319815e-01	 61	 
bfer_130	 2	 22	 18	 0	 0	 3.682104e+01	 2103.jpg	 u	 1.066454e+00	 43	 
bfer_130	 2	 14	 19	 0	 0	 3.895686e+01	 1208.jpg	 u	 7.786460e-01	 15	 
bfer_130	 2	 26	 20	 1	 1	 4.079220e+01	 2110.jpg	 i	 1.239310e+00	 57	 
bfer_130	 2	 9	 21	 0	 0	 4.307808e+01	 1117.jpg	 u	 6.654131e-01	 10	 
bfer_130	 2	 39	 22	 1	 1	 4.479681e+01	 2216.jpg	 i	 7.706904e-01	 49	 
bfer_130	 2	 13	 23	 0	 0	 4.661541e+01	 1204.jpg	 u	 1.256115e+00	 12	 
bfer_130	 2	 31	 24	 1	 1	 4.891796e+01	 2121.jpg	 i	 6.895343e-01	 48	 
bfer_130	 2	 3	 25	 0	 0	 5.065330e+01	 1103.jpg	 u	 1.186199e+00	 3	 
bfer_130	 2	 10	 26	 1	 1	 5.288905e+01	 1118.jpg	 i	 7.584852e-01	 17	 
bfer_130	 2	 25	 27	 0	 0	 5.469110e+01	 2109.jpg	 u	 7.324084e-01	 58	 
bfer_130	 2	 36	 28	 0	 0	 5.647649e+01	 2207.jpg	 u	 7.470041e-01	 50	 
bfer_130	 2	 1	 29	 0	 1	 5.827852e+01	 1101.jpg	 i	 1.056979e+00	 20	 
bfer_130	 2	 18	 30	 1	 1	 6.039752e+01	 1214.jpg	 i	 8.179906e-01	 11	 
bfer_130	 2	 30	 31	 0	 1	 6.226626e+01	 2119.jpg	 i	 1.045234e+00	 60	 
bfer_130	 2	 7	 32	 1	 1	 6.436871e+01	 1114.jpg	 i	 2.278798e+00	 9	 
bfer_130	 2	 19	 33	 1	 1	 6.770580e+01	 1216.jpg	 i	 8.056983e-01	 8	 
bfer_130	 2	 35	 34	 0	 0	 6.955782e+01	 2206.jpg	 u	 6.096810e-01	 55	 
bfer_130	 2	 37	 35	 0	 0	 7.122645e+01	 2210.jpg	 u	 7.570501e-01	 77	 
bfer_130	 2	 5	 36	 0	 0	 7.302836e+01	 1110.jpg	 u	 1.131142e+00	 7	 
bfer_130	 2	 28	 37	 0	 1	 7.521420e+01	 2114.jpg	 i	 1.705311e+00	 53	 
bfer_130	 2	 2	 38	 1	 0	 7.796726e+01	 1102.jpg	 u	 8.322353e-01	 14	 
bfer_130	 2	 27	 39	 0	 0	 7.985276e+01	 2113.jpg	 u	 9.227536e-01	 62	 
bfer_130	 2	 38	 40	 1	 1	 8.182162e+01	 2212.jpg	 i	 8.338759e-01	 56	 
