subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_131	 1	 27	 1	 0	 1	 2.997605e-02	 2121.jpg	 u	 2.173031e+00	 44	 
bfer_131	 1	 18	 2	 1	 1	 3.250315e+00	 1217.jpg	 u	 1.544688e+00	 15	 
bfer_131	 1	 10	 3	 0	 1	 5.853188e+00	 1204.jpg	 u	 1.125819e+00	 14	 
bfer_131	 1	 8	 4	 0	 0	 8.038953e+00	 1121.jpg	 i	 1.084067e+00	 11	 
bfer_131	 1	 29	 5	 1	 0	 1.017477e+01	 2202.jpg	 i	 9.962365e-01	 50	 
bfer_131	 1	 13	 6	 0	 0	 1.222698e+01	 1207.jpg	 i	 1.312042e+00	 4	 
bfer_131	 1	 2	 7	 1	 1	 1.459641e+01	 1103.jpg	 u	 1.070596e+00	 18	 
bfer_131	 1	 34	 8	 0	 0	 1.671551e+01	 2212.jpg	 i	 8.714970e-01	 59	 
bfer_131	 1	 17	 9	 0	 1	 1.863423e+01	 1215.jpg	 u	 9.367822e-01	 17	 
bfer_131	 1	 21	 10	 0	 0	 2.061977e+01	 2101.jpg	 i	 6.552368e-01	 78	 
bfer_131	 1	 36	 11	 1	 0	 2.232165e+01	 2214.jpg	 i	 1.033357e+00	 53	 
bfer_131	 1	 26	 12	 1	 1	 2.440709e+01	 2118.jpg	 u	 1.491918e+00	 55	 
bfer_131	 1	 20	 13	 1	 0	 2.694356e+01	 1219.jpg	 i	 6.514430e-01	 7	 
bfer_131	 1	 11	 14	 0	 0	 2.864556e+01	 1205.jpg	 i	 5.414466e-01	 9	 
bfer_131	 1	 28	 15	 0	 0	 3.023057e+01	 2201.jpg	 i	 3.564503e-01	 43	 
bfer_131	 1	 19	 16	 0	 1	 3.163206e+01	 1218.jpg	 u	 4.749495e-01	 8	 
bfer_131	 1	 15	 17	 0	 0	 3.316724e+01	 1213.jpg	 i	 6.197786e-01	 19	 
bfer_131	 1	 23	 18	 0	 0	 3.483578e+01	 2107.jpg	 i	 3.272305e-01	 77	 
bfer_131	 1	 14	 19	 1	 1	 3.622058e+01	 1211.jpg	 u	 1.984315e-01	 12	 
bfer_131	 1	 3	 20	 1	 0	 3.748867e+01	 1106.jpg	 i	 3.063353e-01	 13	 
bfer_131	 1	 1	 21	 0	 1	 3.884015e+01	 1102.jpg	 u	 3.949045e-01	 38	 
bfer_131	 1	 24	 22	 0	 0	 4.029176e+01	 2113.jpg	 i	 5.672769e-01	 51	 
bfer_131	 1	 22	 23	 0	 0	 4.191045e+01	 2103.jpg	 i	 2.845603e-01	 48	 
bfer_131	 1	 37	 24	 0	 1	 4.324515e+01	 2215.jpg	 u	 5.178653e-01	 49	 
bfer_131	 1	 9	 25	 0	 1	 4.481350e+01	 1202.jpg	 u	 3.575047e-01	 3	 
bfer_131	 1	 40	 26	 0	 1	 4.623181e+01	 2219.jpg	 u	 4.671975e-01	 57	 
bfer_131	 1	 16	 27	 1	 1	 4.775012e+01	 1214.jpg	 u	 3.568798e-01	 10	 
bfer_131	 1	 35	 28	 1	 1	 4.916855e+01	 2213.jpg	 u	 4.424620e-01	 47	 
bfer_131	 1	 6	 29	 0	 1	 5.067006e+01	 1118.jpg	 u	 3.329593e-01	 37	 
bfer_131	 1	 4	 30	 0	 1	 5.205498e+01	 1109.jpg	 u	 4.760447e-01	 16	 
bfer_131	 1	 32	 31	 0	 0	 5.359021e+01	 2207.jpg	 i	 6.768139e-01	 60	 
bfer_131	 1	 30	 32	 0	 0	 5.532535e+01	 2203.jpg	 i	 9.496537e-01	 56	 
bfer_131	 1	 39	 33	 0	 0	 5.732755e+01	 2218.jpg	 i	 6.434553e-01	 54	 
bfer_131	 1	 31	 34	 0	 1	 5.902949e+01	 2204.jpg	 u	 9.175291e-01	 61	 
bfer_131	 1	 12	 35	 0	 1	 6.099833e+01	 1206.jpg	 u	 5.326798e-01	 22	 
bfer_131	 1	 33	 36	 1	 1	 6.258347e+01	 2208.jpg	 u	 5.795404e-01	 58	 
bfer_131	 1	 25	 37	 0	 0	 6.421868e+01	 2114.jpg	 i	 9.603361e-01	 62	 
bfer_131	 1	 7	 38	 0	 0	 6.623762e+01	 1120.jpg	 i	 4.374021e-01	 21	 
bfer_131	 1	 5	 39	 0	 1	 6.772257e+01	 1112.jpg	 u	 6.164392e-01	 20	 
bfer_131	 1	 38	 40	 1	 1	 6.939107e+01	 2216.jpg	 u	 6.039391e-01	 52	 
