subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
bfer_107	0	1	02	1	1	2.018833e+00	2204.jpg	2110.jpg	56	50	0	u	2	0	1120.24	0.58	0.65
bfer_107	0	1	02	1	2	5.022169e+00	2216.jpg	2103.jpg	77	44	0	u	4	0	1020.91	0.24	0.77
bfer_107	0	1	02	1	3	9.010000e+00	1109.jpg	1205.jpg	20	19	0	i	5	1	1281.10	0.51	0.51
bfer_107	0	1	02	1	4	1.201336e+01	2113.jpg	2219.jpg	58	57	1	u	2	1	677.70	0.56	0.58
bfer_107	0	1	02	1	5	1.802020e+01	2109.jpg	2113.jpg	51	58	0	i	2	1	710.88	0.65	0.56
bfer_107	0	1	02	1	6	2.300873e+01	2121.jpg	2109.jpg	52	51	1	u	2	1	946.34	0.63	0.65
bfer_107	0	1	02	1	7	2.701360e+01	1216.jpg	1106.jpg	38	3	0	i	3	1	885.48	0.21	0.82
bfer_107	0	1	02	1	8	3.201920e+01	2201.jpg	2109.jpg	55	51	1	u	2	1	1071.88	0.61	0.65
bfer_107	0	1	02	1	9	3.800917e+01	2114.jpg	2121.jpg	54	52	0	i	2	1	729.91	0.62	0.63
bfer_107	0	1	02	1	10	4.101252e+01	2107.jpg	2202.jpg	59	61	1	i	6	0	1414.55	0.53	0.50
bfer_107	0	1	02	1	11	4.401593e+01	1117.jpg	1206.jpg	7	14	1	u	1	1	803.15	0.68	0.56
bfer_107	0	1	02	1	12	4.802044e+01	1110.jpg	1102.jpg	8	15	0	i	1	1	646.64	0.67	0.54
bfer_107	0	1	02	1	13	5.300943e+01	1206.jpg	1113.jpg	14	10	0	i	1	1	737.65	0.56	0.65
bfer_107	0	1	02	1	14	5.601274e+01	1121.jpg	1212.jpg	4	37	1	u	3	1	1230.34	0.76	0.24
bfer_107	0	1	02	1	15	5.901603e+01	2113.jpg	2114.jpg	58	54	1	u	2	1	715.07	0.56	0.62
bfer_107	0	1	02	1	16	6.302063e+01	1114.jpg	1113.jpg	17	10	0	i	1	1	542.45	0.53	0.65
bfer_107	0	1	02	1	17	7.501742e+01	2204.jpg	2201.jpg	56	55	0	i	2	1	833.66	0.58	0.61
bfer_107	0	1	02	1	18	8.300971e+01	1120.jpg	1206.jpg	13	14	1	u	1	1	1489.37	0.58	0.56
bfer_107	0	1	02	1	19	8.901640e+01	1204.jpg	1116.jpg	12	9	1	i	1	0	1210.68	0.59	0.66
bfer_107	0	1	02	1	20	9.201983e+01	2106.jpg	2114.jpg	47	54	1	u	2	1	903.25	0.72	0.62
bfer_107	0	1	02	1	21	9.600740e+01	1114.jpg	1120.jpg	17	13	0	i	1	1	1331.68	0.53	0.58
bfer_107	0	1	02	1	22	1.020143e+02	1206.jpg	1204.jpg	14	12	0	i	1	1	1388.77	0.56	0.59
bfer_107	0	1	02	1	23	1.050176e+02	1120.jpg	1101.jpg	13	16	1	x	1	999	999000.00	0.58	0.54
bfer_107	0	1	02	1	24	1.080211e+02	2106.jpg	2116.jpg	47	48	1	u	2	1	1077.98	0.72	0.72
bfer_107	0	1	02	1	25	1.110076e+02	2103.jpg	2105.jpg	44	78	1	i	4	0	1211.46	0.77	0.20
bfer_107	0	1	02	1	26	1.180156e+02	1110.jpg	1211.jpg	8	18	0	i	1	1	851.49	0.67	0.52
bfer_107	0	1	02	1	27	1.210189e+02	1116.jpg	1117.jpg	9	7	0	i	1	1	720.14	0.66	0.68
bfer_107	0	1	02	1	28	1.240223e+02	2207.jpg	2111.jpg	53	49	1	u	2	1	988.80	0.62	0.70
bfer_107	0	1	02	1	29	1.290112e+02	1201.jpg	1117.jpg	11	7	0	i	1	1	551.87	0.59	0.68
bfer_107	0	1	02	1	30	1.320146e+02	2201.jpg	2219.jpg	55	57	1	u	2	1	1180.52	0.61	0.58
bfer_107	0	1	02	1	31	1.360191e+02	2204.jpg	2207.jpg	56	53	0	i	2	1	1088.01	0.58	0.62
bfer_107	0	1	02	1	32	1.420093e+02	2106.jpg	2219.jpg	47	57	1	u	2	1	1233.84	0.72	0.58
bfer_107	0	1	02	1	33	1.450126e+02	1201.jpg	1120.jpg	11	13	0	u	1	0	1318.53	0.59	0.58
bfer_107	0	1	02	1	34	1.520204e+02	1114.jpg	1204.jpg	17	12	0	i	1	1	1334.67	0.53	0.59
bfer_107	0	1	02	1	35	1.570094e+02	1101.jpg	1117.jpg	16	7	0	i	1	1	1033.72	0.54	0.68
bfer_107	0	1	02	1	36	1.610137e+02	1116.jpg	1211.jpg	9	18	0	i	1	1	1181.35	0.66	0.52
bfer_107	0	1	02	1	37	1.640171e+02	1113.jpg	1101.jpg	10	16	1	u	1	1	978.01	0.65	0.54
bfer_107	0	1	02	1	38	1.670205e+02	2113.jpg	2111.jpg	58	49	1	u	2	1	886.60	0.56	0.70
bfer_107	0	1	02	1	39	1.770151e+02	1101.jpg	1211.jpg	16	18	0	i	1	1	1244.02	0.54	0.52
bfer_107	0	1	02	1	40	1.880107e+02	1201.jpg	1113.jpg	11	10	0	i	1	1	1336.36	0.59	0.65
bfer_107	0	1	02	1	41	1.930163e+02	2110.jpg	2109.jpg	50	51	1	u	2	1	1002.77	0.65	0.65
bfer_107	0	1	02	1	42	2.020097e+02	2114.jpg	2201.jpg	54	55	0	i	2	1	1089.36	0.62	0.61
bfer_107	0	1	02	1	43	2.050131e+02	2110.jpg	2111.jpg	50	49	1	u	2	1	966.02	0.65	0.70
