subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_118	 2	 32	 1	 0	 0	 2.997124e-02	 2207.jpg	 u	 3.720410e+00	 43	 
bfer_118	 2	 6	 2	 1	 1	 4.801894e+00	 1109.jpg	 i	 2.044476e+00	 11	 
bfer_118	 2	 5	 3	 0	 0	 7.905452e+00	 1108.jpg	 u	 1.636928e+00	 38	 
bfer_118	 2	 1	 4	 0	 1	 1.059174e+01	 1103.jpg	 i	 2.278636e+00	 7	 
bfer_118	 2	 16	 5	 0	 0	 1.392890e+01	 1213.jpg	 u	 1.413463e+00	 21	 
bfer_118	 2	 34	 6	 0	 1	 1.639832e+01	 2209.jpg	 i	 8.080584e-01	 53	 
bfer_118	 2	 23	 7	 0	 1	 1.826701e+01	 2112.jpg	 i	 1.011360e+00	 62	 
bfer_118	 2	 35	 8	 0	 1	 2.033599e+01	 2210.jpg	 i	 8.943752e-01	 59	 
bfer_118	 2	 27	 9	 0	 0	 2.228818e+01	 2120.jpg	 u	 7.102044e-01	 78	 
bfer_118	 2	 20	 10	 0	 1	 2.405691e+01	 1219.jpg	 i	 1.181457e+00	 22	 
bfer_118	 2	 12	 11	 1	 0	 2.629282e+01	 1203.jpg	 u	 1.177549e+00	 16	 
bfer_118	 2	 10	 12	 1	 0	 2.852857e+01	 1121.jpg	 u	 7.658002e-01	 17	 
bfer_118	 2	 13	 13	 0	 1	 3.034725e+01	 1205.jpg	 i	 7.311244e-01	 10	 
bfer_118	 2	 8	 14	 0	 0	 3.213257e+01	 1117.jpg	 u	 6.018016e-01	 18	 
bfer_118	 2	 9	 15	 1	 1	 3.378449e+01	 1118.jpg	 i	 1.605893e+00	 14	 
bfer_118	 2	 28	 16	 0	 0	 3.643751e+01	 2201.jpg	 u	 9.688548e-01	 47	 
bfer_118	 2	 24	 17	 0	 0	 3.845632e+01	 2114.jpg	 u	 9.980428e-01	 77	 
bfer_118	 2	 11	 18	 0	 0	 4.050867e+01	 1201.jpg	 u	 6.656980e-01	 15	 
bfer_118	 2	 25	 19	 0	 0	 4.222728e+01	 2115.jpg	 u	 2.227088e+00	 61	 
bfer_118	 2	 21	 20	 0	 0	 4.551434e+01	 2105.jpg	 u	 9.080254e-01	 44	 
bfer_118	 2	 2	 21	 0	 0	 4.748325e+01	 1104.jpg	 u	 1.219113e+00	 19	 
bfer_118	 2	 18	 22	 0	 1	 4.975245e+01	 1216.jpg	 i	 7.739136e-01	 20	 
bfer_118	 2	 4	 23	 0	 1	 5.157113e+01	 1107.jpg	 i	 7.872505e-01	 37	 
bfer_118	 2	 40	 24	 0	 1	 5.340655e+01	 2219.jpg	 i	 6.798216e-01	 58	 
bfer_118	 2	 3	 25	 1	 0	 5.514185e+01	 1105.jpg	 u	 8.325171e-01	 9	 
bfer_118	 2	 30	 26	 1	 0	 5.702727e+01	 2205.jpg	 u	 1.475098e+00	 54	 
bfer_118	 2	 15	 27	 0	 1	 5.956347e+01	 1212.jpg	 i	 4.188983e-01	 3	 
bfer_118	 2	 37	 28	 0	 1	 6.103177e+01	 2215.jpg	 i	 4.546054e-01	 60	 
bfer_118	 2	 29	 29	 1	 0	 6.253345e+01	 2202.jpg	 u	 4.089334e-01	 56	 
bfer_118	 2	 31	 30	 0	 1	 6.400176e+01	 2206.jpg	 i	 6.046081e-01	 50	 
bfer_118	 2	 17	 31	 0	 0	 6.565364e+01	 1214.jpg	 u	 6.247344e-01	 13	 
bfer_118	 2	 22	 32	 1	 1	 6.733879e+01	 2110.jpg	 i	 6.355898e-01	 49	 
bfer_118	 2	 7	 33	 0	 0	 6.902400e+01	 1110.jpg	 u	 3.823737e-01	 12	 
bfer_118	 2	 39	 34	 0	 1	 7.045906e+01	 2218.jpg	 i	 2.593250e-01	 55	 
bfer_118	 2	 36	 35	 1	 0	 7.177710e+01	 2214.jpg	 u	 1.172720e-01	 48	 
bfer_118	 2	 26	 36	 1	 1	 7.294506e+01	 2118.jpg	 i	 2.533249e-01	 51	 
bfer_118	 2	 38	 37	 0	 0	 7.424658e+01	 2217.jpg	 u	 1.071794e+00	 52	 
bfer_118	 2	 14	 38	 1	 1	 7.638233e+01	 1208.jpg	 i	 9.040414e-01	 8	 
bfer_118	 2	 33	 39	 1	 1	 7.833447e+01	 2208.jpg	 i	 6.638927e-01	 57	 
bfer_118	 2	 19	 40	 0	 0	 8.005310e+01	 1218.jpg	 u	 8.172642e-01	 4	 
