subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_179	 1	 30	 1	 1	 1	 3.029075e-02	 2114.jpg	 u	 1.554338e+00	 52	 
bfer_179	 1	 29	 2	 1	 1	 2.633301e+00	 2113.jpg	 u	 2.079342e+00	 55	 
bfer_179	 1	 25	 3	 0	 0	 5.770135e+00	 2109.jpg	 i	 9.905048e-01	 44	 
bfer_179	 1	 26	 4	 0	 0	 7.805733e+00	 2110.jpg	 i	 9.788954e-01	 43	 
bfer_179	 1	 22	 5	 0	 0	 9.841425e+00	 2103.jpg	 i	 8.632057e-01	 48	 
bfer_179	 1	 5	 6	 0	 0	 1.176015e+01	 1107.jpg	 i	 8.964852e-01	 37	 
bfer_179	 1	 37	 7	 0	 1	 1.371244e+01	 2209.jpg	 u	 1.200201e+00	 60	 
bfer_179	 1	 23	 8	 0	 0	 1.596490e+01	 2104.jpg	 i	 9.717390e-01	 59	 
bfer_179	 1	 15	 9	 1	 0	 1.798382e+01	 1213.jpg	 i	 2.056832e+00	 10	 
bfer_179	 1	 1	 10	 0	 1	 2.108737e+01	 1103.jpg	 u	 1.273260e+00	 4	 
bfer_179	 1	 3	 11	 1	 0	 2.340661e+01	 1105.jpg	 i	 1.034018e+00	 13	 
bfer_179	 1	 4	 12	 0	 1	 2.549228e+01	 1106.jpg	 u	 1.140354e+00	 16	 
bfer_179	 1	 6	 13	 1	 0	 2.767807e+01	 1109.jpg	 i	 8.665727e-01	 7	 
bfer_179	 1	 20	 14	 1	 0	 2.959686e+01	 1219.jpg	 i	 1.563770e+00	 12	 
bfer_179	 1	 40	 15	 0	 0	 3.221664e+01	 2219.jpg	 i	 1.016001e+00	 54	 
bfer_179	 1	 33	 16	 0	 1	 3.428556e+01	 2202.jpg	 u	 1.291075e+00	 77	 
bfer_179	 1	 39	 17	 0	 0	 3.662154e+01	 2218.jpg	 i	 8.510949e-01	 62	 
bfer_179	 1	 2	 18	 0	 0	 3.852363e+01	 1104.jpg	 i	 1.284995e+00	 3	 
bfer_179	 1	 19	 19	 1	 0	 4.085950e+01	 1218.jpg	 i	 1.189130e+00	 18	 
bfer_179	 1	 38	 20	 0	 1	 4.309534e+01	 2211.jpg	 u	 1.289290e+00	 56	 
bfer_179	 1	 16	 21	 0	 0	 4.543132e+01	 1215.jpg	 i	 1.017305e+00	 17	 
bfer_179	 1	 8	 22	 0	 1	 4.750029e+01	 1114.jpg	 u	 7.803843e-01	 22	 
bfer_179	 1	 12	 23	 0	 1	 4.933574e+01	 1204.jpg	 u	 1.024884e+00	 11	 
bfer_179	 1	 31	 24	 0	 0	 5.140475e+01	 2115.jpg	 i	 7.878763e-01	 51	 
bfer_179	 1	 35	 25	 1	 0	 5.324014e+01	 2205.jpg	 i	 1.360511e+00	 50	 
bfer_179	 1	 28	 26	 0	 0	 5.565954e+01	 2112.jpg	 i	 1.581113e+00	 78	 
bfer_179	 1	 32	 27	 1	 0	 5.829592e+01	 2118.jpg	 i	 1.408715e+00	 47	 
bfer_179	 1	 36	 28	 1	 0	 6.076522e+01	 2207.jpg	 i	 9.714250e-01	 58	 
bfer_179	 1	 21	 29	 0	 0	 6.278423e+01	 2101.jpg	 i	 1.432411e+00	 49	 
bfer_179	 1	 10	 30	 0	 1	 6.527046e+01	 1118.jpg	 u	 5.461668e-01	 14	 
bfer_179	 1	 14	 31	 0	 0	 6.687214e+01	 1209.jpg	 i	 1.408487e+00	 21	 
bfer_179	 1	 11	 32	 0	 0	 6.932493e+01	 1203.jpg	 i	 1.251703e+00	 38	 
bfer_179	 1	 24	 33	 0	 0	 7.162749e+01	 2105.jpg	 i	 1.901137e+00	 57	 
bfer_179	 1	 18	 34	 1	 1	 7.458078e+01	 1217.jpg	 u	 9.558692e-01	 15	 
bfer_179	 1	 13	 35	 0	 0	 7.658302e+01	 1206.jpg	 i	 1.065613e+00	 20	 
bfer_179	 1	 27	 36	 1	 1	 7.870217e+01	 2111.jpg	 u	 1.274461e+00	 53	 
bfer_179	 1	 34	 37	 0	 0	 8.102139e+01	 2204.jpg	 i	 1.619247e+00	 61	 
bfer_179	 1	 7	 38	 0	 1	 8.369102e+01	 1110.jpg	 u	 1.333626e+00	 8	 
bfer_179	 1	 9	 39	 0	 0	 8.607708e+01	 1115.jpg	 i	 1.555558e+00	 19	 
bfer_179	 1	 17	 40	 0	 1	 8.867994e+01	 1216.jpg	 u	 8.966879e-01	 9	 
