subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_131	1	1.433116e-03	114.jpg	2.456055e-01	1.718160e+00	Fractals	3
bfer_131	2	2.502603e+00	112.jpg	8.728027e-02	1.743994e+00	Fractals	3
bfer_131	3	5.006026e+00	150.jpg	2.984619e-01	2.161285e+00	Fractals	3
bfer_131	4	7.674934e+00	111.jpg	1.511230e-01	1.803546e+00	Fractals	3
bfer_131	5	1.017844e+01	156.jpg	999	999	Fractals	3
bfer_131	6	1.419979e+01	141.jpg	999	999	Fractals	3
bfer_131	7	1.820342e+01	136.jpg	1.694336e-01	1.387037e+00	Fractals	3
bfer_131	8	2.070608e+01	131.jpg	3.786011e-01	1.372359e+00	Fractals	3
bfer_131	9	2.320874e+01	101.jpg	2.265015e-01	2.029625e+00	Fractals	3
bfer_131	10	2.574499e+01	134.jpg	2.855835e-01	1.357344e+00	Fractals	3
bfer_131	11	2.824783e+01	110.jpg	1.352539e-01	1.062561e+00	Fractals	3
bfer_131	12	3.075058e+01	148.jpg	999	999	Fractals	3
bfer_131	13	3.477204e+01	130.jpg	4.702148e-01	1.242283e+00	Fractals	3
bfer_131	14	3.727458e+01	138.jpg	8.868408e-02	2.147723e+00	Fractals	3
bfer_131	15	3.992783e+01	158.jpg	1.382446e-01	1.550497e+00	Fractals	3
bfer_131	16	4.243055e+01	128.jpg	5.935059e-01	1.567743e+00	Fractals	3
bfer_131	17	4.493328e+01	143.jpg	4.409790e-01	1.449109e+00	Fractals	3
bfer_131	18	4.743602e+01	105.jpg	4.627075e-01	1.778347e+00	Fractals	3
bfer_131	19	4.993874e+01	147.jpg	9.973083e+00	2.091525e+00	Fractals	3
bfer_131	20	5.254165e+01	118.jpg	6.032104e-01	1.736651e+00	Fractals	3
bfer_131	21	5.504461e+01	127.jpg	1.471619e+00	1.905814e+00	Fractals	3
bfer_131	22	5.754739e+01	152.jpg	999	999	Fractals	3
bfer_131	23	6.156844e+01	153.jpg	9.857666e+00	1.525941e+00	Fractals	3
bfer_131	24	6.407139e+01	103.jpg	2.778564e+00	1.918943e+00	Fractals	3
bfer_131	25	6.657448e+01	140.jpg	7.642822e-01	1.608160e+00	Fractals	3
bfer_131	26	6.907708e+01	124.jpg	5.822754e-01	1.769202e+00	Fractals	3
bfer_131	27	7.157974e+01	113.jpg	4.057007e-01	1.226551e+00	Fractals	3
bfer_131	28	7.408256e+01	106.jpg	2.902832e-01	1.571744e+00	Fractals	3
bfer_131	29	7.658538e+01	121.jpg	3.222046e-01	1.820997e+00	Fractals	3
bfer_131	30	7.908826e+01	149.jpg	9.626770e+00	1.582190e+00	Fractals	3
bfer_131	31	8.159107e+01	129.jpg	4.632568e-02	1.383237e+00	Fractals	3
bfer_131	32	8.409385e+01	144.jpg	8.335449e+00	1.608526e+00	Fractals	3
bfer_131	33	8.659654e+01	122.jpg	3.651123e-01	1.361866e+00	Fractals	3
bfer_131	34	8.909942e+01	159.jpg	7.512207e-01	1.171013e+00	Fractals	3
bfer_131	35	9.160232e+01	146.jpg	3.657227e-01	1.988061e+00	Fractals	3
bfer_131	36	9.410496e+01	104.jpg	4.532471e-01	1.309355e+00	Fractals	3
bfer_131	37	9.660781e+01	120.jpg	1.099976e+00	1.326600e+00	Fractals	3
bfer_131	38	9.911065e+01	117.jpg	3.569946e-01	2.007665e+00	Fractals	3
bfer_131	39	1.016301e+02	133.jpg	1.776123e-01	2.016308e+00	Fractals	3
bfer_131	40	1.041497e+02	125.jpg	2.631836e-01	1.256691e+00	Fractals	3
bfer_131	41	1.066525e+02	139.jpg	9.632874e+00	1.697848e+00	Fractals	3
bfer_131	42	1.091553e+02	123.jpg	2.838135e-01	1.147109e+00	Fractals	3
bfer_131	43	1.116581e+02	115.jpg	4.506226e-01	1.596151e+00	Fractals	3
bfer_131	44	1.141609e+02	119.jpg	3.541870e-01	1.269412e+00	Fractals	3
bfer_131	45	1.166637e+02	135.jpg	2.102051e-01	1.534620e+00	Fractals	3
bfer_131	46	1.191665e+02	108.jpg	6.651001e-01	1.903871e+00	Fractals	3
bfer_131	47	1.216694e+02	132.jpg	6.929321e-01	1.273065e+00	Fractals	3
bfer_131	48	1.241723e+02	151.jpg	2.896729e-01	1.250150e+00	Fractals	3
bfer_131	49	1.266750e+02	102.jpg	2.319336e-01	1.243334e+00	Fractals	3
bfer_131	50	1.291777e+02	137.jpg	2.190552e-01	1.444680e+00	Fractals	3
bfer_131	51	1.316806e+02	145.jpg	9.110840e+00	1.413741e+00	Fractals	3
bfer_131	52	1.341834e+02	157.jpg	3.948975e-01	1.374891e+00	Fractals	3
bfer_131	53	1.366862e+02	107.jpg	7.429199e-01	1.288206e+00	Fractals	3
bfer_131	54	1.391891e+02	126.jpg	8.693848e-01	1.289223e+00	Fractals	3
bfer_131	55	1.416918e+02	142.jpg	9.585327e+00	1.586570e+00	Fractals	3
bfer_131	56	1.441946e+02	160.jpg	4.559326e-01	1.363791e+00	Fractals	3
bfer_131	57	1.466975e+02	154.jpg	2.149658e-01	1.460843e+00	Fractals	3
bfer_131	58	1.492003e+02	116.jpg	3.338013e-01	1.366026e+00	Fractals	3
bfer_131	59	1.517031e+02	109.jpg	2.156372e-01	1.175356e+00	Fractals	3
bfer_131	60	1.542059e+02	155.jpg	2.665100e+00	1.584450e+00	Fractals	3
