Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
bfer_179	2101.jpg	1	6.896297e-01	5	2	7
bfer_179	2102.jpg	2	2.710332e-01	1	6	7
bfer_179	2103.jpg	3	7.146846e-01	6	1	7
bfer_179	2104.jpg	4	5.403152e-01	4	3	7
bfer_179	2105.jpg	5	5.659159e-01	5	2	7
bfer_179	2106.jpg	6	3.877397e-01	2	5	7
bfer_179	2107.jpg	7	4.518467e-01	3	4	7
bfer_179	2108.jpg	8	2.962697e-01	1	6	7
bfer_179	2109.jpg	9	8.087684e-01	5	2	7
bfer_179	2110.jpg	10	8.325440e-01	6	1	7
bfer_179	2111.jpg	11	5.928832e-01	4	3	7
bfer_179	2112.jpg	12	1.728425e-01	0	6	6
bfer_179	2113.jpg	13	5.888963e-01	4	3	7
bfer_179	2114.jpg	14	6.723011e-01	5	2	7
bfer_179	2115.jpg	15	6.834391e-01	5	1	6
bfer_179	2116.jpg	16	3.182923e-01	2	5	7
bfer_179	2117.jpg	17	9.889785e-02	0	7	7
bfer_179	2118.jpg	18	7.326792e-01	5	2	7
bfer_179	2119.jpg	19	2.245896e-01	1	6	7
bfer_179	2120.jpg	20	4.798111e-01	3	4	7
bfer_179	2121.jpg	21	7.927318e-01	5	2	7
bfer_179	2201.jpg	22	9.038865e-01	7	0	7
bfer_179	2202.jpg	23	1.742742e-01	1	6	7
bfer_179	2203.jpg	24	2.811220e-01	1	6	7
bfer_179	2204.jpg	25	5.233274e-01	4	3	7
bfer_179	2205.jpg	26	6.857670e-01	5	2	7
bfer_179	2206.jpg	27	3.729211e-01	2	5	7
bfer_179	2207.jpg	28	5.552476e-01	4	3	7
bfer_179	2208.jpg	29	3.101631e-01	2	5	7
bfer_179	2209.jpg	30	5.310561e-01	4	3	7
bfer_179	2210.jpg	31	3.177496e-01	2	5	7
bfer_179	2211.jpg	32	5.834371e-01	5	2	7
bfer_179	2212.jpg	33	3.208305e-01	2	5	7
bfer_179	2213.jpg	34	7.772134e-01	6	1	7
bfer_179	2214.jpg	35	4.822964e-01	3	4	7
bfer_179	2215.jpg	36	1.468330e-01	1	6	7
bfer_179	2216.jpg	37	9.314442e-01	7	0	7
bfer_179	2217.jpg	38	4.411025e-01	3	4	7
bfer_179	2218.jpg	39	4.969654e-01	4	3	7
bfer_179	2219.jpg	40	5.899708e-01	4	3	7
