subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_109	1	7.923702e-04	124.jpg	7.925476e+00	2.032307e+00	Fractals	3
bfer_109	2	2.536419e+00	153.jpg	7.162292e+00	1.608572e+00	Fractals	3
bfer_109	3	5.038526e+00	118.jpg	8.587402e+00	1.546059e+00	Fractals	3
bfer_109	4	7.541284e+00	125.jpg	5.142578e+00	1.363315e+00	Fractals	3
bfer_109	5	1.004413e+01	132.jpg	4.006042e+00	1.748459e+00	Fractals	3
bfer_109	6	1.254698e+01	146.jpg	3.086060e+00	1.709554e+00	Fractals	3
bfer_109	7	1.504973e+01	138.jpg	3.208984e+00	1.342825e+00	Fractals	3
bfer_109	8	1.755250e+01	150.jpg	3.073181e+00	1.528112e+00	Fractals	3
bfer_109	9	2.005539e+01	114.jpg	8.695374e+00	1.537272e+00	Fractals	3
bfer_109	10	2.255818e+01	119.jpg	4.187256e+00	1.794359e+00	Fractals	3
bfer_109	11	2.506094e+01	128.jpg	2.550415e+00	1.467675e+00	Fractals	3
bfer_109	12	2.756377e+01	122.jpg	6.331299e+00	1.412764e+00	Fractals	3
bfer_109	13	3.006657e+01	140.jpg	3.659851e+00	1.318036e+00	Fractals	3
bfer_109	14	3.256931e+01	112.jpg	8.921387e+00	1.367206e+00	Fractals	3
bfer_109	15	3.507216e+01	129.jpg	8.159668e+00	1.320433e+00	Fractals	3
bfer_109	16	3.757501e+01	102.jpg	8.009583e+00	1.553531e+00	Fractals	3
bfer_109	17	4.007777e+01	145.jpg	3.951050e+00	1.586733e+00	Fractals	3
bfer_109	18	4.258075e+01	143.jpg	2.868225e+00	1.683862e+00	Fractals	3
bfer_109	19	4.508355e+01	156.jpg	1.902771e+00	1.541112e+00	Fractals	3
bfer_109	20	4.758632e+01	136.jpg	4.023010e+00	1.406296e+00	Fractals	3
bfer_109	21	5.008900e+01	115.jpg	5.111267e+00	1.911537e+00	Fractals	3
bfer_109	22	5.259178e+01	148.jpg	4.039978e+00	1.272736e+00	Fractals	3
bfer_109	23	5.509465e+01	113.jpg	6.086914e+00	1.553952e+00	Fractals	3
bfer_109	24	5.759739e+01	111.jpg	6.955261e+00	1.523225e+00	Fractals	3
bfer_109	25	6.010025e+01	159.jpg	5.067139e+00	1.388332e+00	Fractals	3
bfer_109	26	6.260304e+01	106.jpg	999	999	Fractals	3
bfer_109	27	6.660791e+01	130.jpg	6.364563e+00	1.760608e+00	Fractals	3
bfer_109	28	6.911029e+01	120.jpg	7.059021e+00	1.906302e+00	Fractals	3
bfer_109	29	7.161320e+01	151.jpg	6.118835e+00	1.667421e+00	Fractals	3
bfer_109	30	7.411602e+01	131.jpg	6.979126e+00	1.612569e+00	Fractals	3
bfer_109	31	7.661884e+01	126.jpg	6.889404e+00	1.405807e+00	Fractals	3
bfer_109	32	7.912161e+01	105.jpg	5.564087e+00	1.798902e+00	Fractals	3
bfer_109	33	8.162435e+01	116.jpg	4.086182e+00	1.264191e+00	Fractals	3
bfer_109	34	8.412729e+01	137.jpg	3.760315e+00	1.249311e+00	Fractals	3
bfer_109	35	8.663002e+01	139.jpg	1.549744e+00	1.354532e+00	Fractals	3
bfer_109	36	8.913281e+01	121.jpg	8.364746e+00	1.483719e+00	Fractals	3
bfer_109	37	9.163574e+01	103.jpg	9.781616e+00	1.468914e+00	Fractals	3
bfer_109	38	9.413843e+01	142.jpg	6.976990e+00	1.134167e+00	Fractals	3
bfer_109	39	9.664128e+01	109.jpg	4.093628e+00	1.263322e+00	Fractals	3
bfer_109	40	9.914404e+01	157.jpg	3.574280e+00	1.192464e+00	Fractals	3
bfer_109	41	1.016469e+02	152.jpg	6.241760e+00	1.097627e+00	Fractals	3
bfer_109	42	1.041497e+02	144.jpg	3.584412e+00	1.122839e+00	Fractals	3
bfer_109	43	1.066524e+02	160.jpg	5.721008e+00	1.436157e+00	Fractals	3
bfer_109	44	1.091553e+02	108.jpg	6.976990e+00	1.229381e+00	Fractals	3
bfer_109	45	1.116581e+02	158.jpg	3.067688e+00	1.142426e+00	Fractals	3
bfer_109	46	1.141609e+02	117.jpg	5.826843e+00	1.135585e+00	Fractals	3
bfer_109	47	1.166637e+02	141.jpg	4.911072e+00	1.288827e+00	Fractals	3
bfer_109	48	1.191665e+02	127.jpg	3.767029e+00	1.034048e+00	Fractals	3
bfer_109	49	1.216694e+02	110.jpg	7.260071e+00	1.139271e+00	Fractals	3
bfer_109	50	1.241721e+02	134.jpg	1.885071e+00	1.516390e+00	Fractals	3
bfer_109	51	1.266750e+02	147.jpg	4.630615e+00	1.325570e+00	Fractals	3
bfer_109	52	1.291779e+02	123.jpg	6.569641e+00	1.078776e+00	Fractals	3
bfer_109	53	1.316806e+02	101.jpg	6.318420e+00	1.223929e+00	Fractals	3
bfer_109	54	1.341836e+02	104.jpg	6.170471e+00	1.297104e+00	Fractals	3
bfer_109	55	1.366863e+02	149.jpg	4.892578e+00	1.562461e+00	Fractals	3
bfer_109	56	1.391890e+02	107.jpg	8.277161e+00	1.259567e+00	Fractals	3
bfer_109	57	1.416919e+02	154.jpg	2.568848e+00	1.244737e+00	Fractals	3
bfer_109	58	1.441946e+02	133.jpg	6.300842e+00	1.093971e+00	Fractals	3
bfer_109	59	1.466976e+02	155.jpg	4.989136e+00	1.294979e+00	Fractals	3
bfer_109	60	1.492004e+02	135.jpg	4.015564e+00	1.256219e+00	Fractals	3
