subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_107	1	1.623864e-03	139.jpg	3.034546e+00	1.974304e+00	Fractals	3
bfer_107	2	2.514315e+00	104.jpg	2.121338e+00	1.700564e+00	Fractals	3
bfer_107	3	5.017897e+00	147.jpg	5.915161e+00	1.997610e+00	Fractals	3
bfer_107	4	7.519807e+00	129.jpg	2.851074e+00	1.878947e+00	Fractals	3
bfer_107	5	1.002334e+01	128.jpg	2.051514e+00	1.783832e+00	Fractals	3
bfer_107	6	1.252634e+01	125.jpg	1.093445e+00	1.936317e+00	Fractals	3
bfer_107	7	1.502793e+01	117.jpg	1.011353e+00	1.818625e+00	Fractals	3
bfer_107	8	1.753089e+01	118.jpg	3.095581e+00	1.315609e+00	Fractals	3
bfer_107	9	2.003334e+01	109.jpg	3.953064e+00	1.717217e+00	Fractals	3
bfer_107	10	2.253610e+01	130.jpg	4.984375e+00	1.646474e+00	Fractals	3
bfer_107	11	2.503936e+01	127.jpg	4.944519e+00	1.511159e+00	Fractals	3
bfer_107	12	2.754177e+01	112.jpg	6.021729e+00	1.488793e+00	Fractals	3
bfer_107	13	3.004489e+01	123.jpg	4.032471e+00	1.817693e+00	Fractals	3
bfer_107	14	3.254766e+01	145.jpg	2.272583e+00	1.778861e+00	Fractals	3
bfer_107	15	3.505048e+01	160.jpg	7.117493e+00	1.420082e+00	Fractals	3
bfer_107	16	3.755303e+01	141.jpg	1.867432e+00	1.349475e+00	Fractals	3
bfer_107	17	4.005572e+01	101.jpg	2.756775e+00	1.374858e+00	Fractals	3
bfer_107	18	4.255859e+01	133.jpg	5.074646e+00	1.639923e+00	Fractals	3
bfer_107	19	4.506170e+01	111.jpg	6.145325e+00	1.320816e+00	Fractals	3
bfer_107	20	4.756423e+01	158.jpg	1.616943e+00	1.330301e+00	Fractals	3
bfer_107	21	5.006708e+01	126.jpg	2.879822e+00	1.939417e+00	Fractals	3
bfer_107	22	5.256985e+01	148.jpg	1.602600e+00	1.660768e+00	Fractals	3
bfer_107	23	5.507293e+01	103.jpg	4.099060e+00	1.349609e+00	Fractals	3
bfer_107	24	5.757537e+01	138.jpg	2.696411e+00	1.511232e+00	Fractals	3
bfer_107	25	6.007844e+01	102.jpg	7.082275e+00	1.392081e+00	Fractals	3
bfer_107	26	6.258104e+01	114.jpg	5.835754e+00	1.865488e+00	Fractals	3
bfer_107	27	6.508418e+01	119.jpg	3.813904e+00	1.906383e+00	Fractals	3
bfer_107	28	6.758694e+01	134.jpg	2.229919e+00	2.099613e+00	Fractals	3
bfer_107	29	7.018992e+01	106.jpg	1.811707e+00	1.888639e+00	Fractals	3
bfer_107	30	7.269259e+01	132.jpg	3.678833e+00	1.881916e+00	Fractals	3
bfer_107	31	7.519553e+01	156.jpg	3.508423e+00	1.907041e+00	Fractals	3
bfer_107	32	7.769829e+01	143.jpg	4.206970e+00	1.508273e+00	Fractals	3
bfer_107	33	8.020090e+01	146.jpg	999	999	Fractals	3
bfer_107	34	8.420571e+01	144.jpg	6.123657e+00	1.584890e+00	Fractals	3
bfer_107	35	8.670845e+01	107.jpg	5.302795e+00	1.474198e+00	Fractals	3
bfer_107	36	8.921095e+01	135.jpg	7.126282e+00	1.603643e+00	Fractals	3
bfer_107	37	9.171403e+01	155.jpg	5.753601e+00	1.164506e+00	Fractals	3
bfer_107	38	9.421653e+01	121.jpg	5.476562e+00	1.350054e+00	Fractals	3
bfer_107	39	9.671935e+01	149.jpg	4.261963e+00	1.871160e+00	Fractals	3
bfer_107	40	9.922255e+01	116.jpg	5.209106e+00	1.520078e+00	Fractals	3
bfer_107	41	1.017251e+02	110.jpg	3.795532e+00	1.657500e+00	Fractals	3
bfer_107	42	1.042281e+02	115.jpg	2.208923e+00	1.354445e+00	Fractals	3
bfer_107	43	1.067305e+02	159.jpg	2.741943e+00	1.580035e+00	Fractals	3
bfer_107	44	1.092335e+02	131.jpg	3.200867e+00	1.221054e+00	Fractals	3
bfer_107	45	1.117362e+02	142.jpg	3.158752e+00	1.070351e+00	Fractals	3
bfer_107	46	1.142391e+02	157.jpg	4.858093e+00	1.359524e+00	Fractals	3
bfer_107	47	1.167419e+02	153.jpg	5.819336e+00	1.944672e+00	Fractals	3
bfer_107	48	1.192450e+02	105.jpg	3.982910e+00	1.289566e+00	Fractals	3
bfer_107	49	1.217474e+02	122.jpg	3.120728e+00	1.443177e+00	Fractals	3
bfer_107	50	1.242503e+02	113.jpg	5.911072e+00	1.364202e+00	Fractals	3
bfer_107	51	1.267531e+02	120.jpg	5.651062e+00	1.413433e+00	Fractals	3
bfer_107	52	1.292559e+02	108.jpg	5.491516e+00	1.630590e+00	Fractals	3
bfer_107	53	1.317589e+02	154.jpg	7.782227e+00	1.719606e+00	Fractals	3
bfer_107	54	1.342619e+02	150.jpg	4.325073e+00	1.336737e+00	Fractals	3
bfer_107	55	1.367643e+02	137.jpg	6.894897e+00	2.106236e+00	Fractals	3
bfer_107	56	1.393842e+02	124.jpg	5.032532e+00	1.606323e+00	Fractals	3
bfer_107	57	1.418868e+02	136.jpg	4.225952e+00	1.375662e+00	Fractals	3
bfer_107	58	1.443896e+02	151.jpg	4.427612e+00	1.456969e+00	Fractals	3
bfer_107	59	1.468932e+02	140.jpg	5.719666e+00	1.489400e+00	Fractals	3
bfer_107	60	1.493952e+02	152.jpg	6.601562e+00	1.347363e+00	Fractals	3
