subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_181	 1	 13	 1	 0	 0	 2.978580e-02	 1208.jpg	 i	 3.546868e+00	 14	 
bfer_181	 1	 37	 2	 1	 0	 4.634845e+00	 2215.jpg	 i	 1.557823e+00	 58	 
bfer_181	 1	 5	 3	 0	 1	 7.237750e+00	 1110.jpg	 u	 1.442899e+00	 17	 
bfer_181	 1	 17	 4	 0	 1	 9.740551e+00	 1214.jpg	 u	 1.052100e+00	 11	 
bfer_181	 1	 39	 5	 0	 0	 1.185979e+01	 2218.jpg	 i	 1.140862e+00	 60	 
bfer_181	 1	 27	 6	 1	 1	 1.404543e+01	 2121.jpg	 u	 1.723225e+00	 52	 
bfer_181	 1	 34	 7	 1	 0	 1.681524e+01	 2212.jpg	 i	 1.281419e+00	 55	 
bfer_181	 1	 8	 8	 0	 0	 1.915120e+01	 1120.jpg	 i	 1.425460e+00	 37	 
bfer_181	 1	 3	 9	 0	 1	 2.162056e+01	 1106.jpg	 u	 7.560922e-01	 9	 
bfer_181	 1	 1	 10	 0	 1	 2.342260e+01	 1103.jpg	 u	 7.060720e-01	 4	 
bfer_181	 1	 35	 11	 0	 0	 2.517455e+01	 2213.jpg	 i	 1.298104e+00	 44	 
bfer_181	 1	 28	 12	 0	 1	 2.752721e+01	 2201.jpg	 u	 8.814480e-01	 48	 
bfer_181	 1	 24	 13	 0	 0	 2.946281e+01	 2113.jpg	 i	 8.898460e-01	 62	 
bfer_181	 1	 26	 14	 0	 0	 3.139828e+01	 2115.jpg	 i	 8.562371e+00	 59	 
bfer_181	 1	 25	 15	 0	 1	 4.100909e+01	 2114.jpg	 u	 1.535561e+00	 54	 
bfer_181	 1	 21	 16	 0	 0	 4.359529e+01	 2105.jpg	 i	 8.853641e-01	 77	 
bfer_181	 1	 12	 17	 0	 1	 4.553077e+01	 1207.jpg	 u	 1.029922e+00	 22	 
bfer_181	 1	 20	 18	 1	 1	 4.761667e+01	 1219.jpg	 u	 7.520035e-01	 7	 
bfer_181	 1	 19	 19	 0	 1	 4.941851e+01	 1218.jpg	 u	 1.054142e+00	 8	 
bfer_181	 1	 10	 20	 1	 1	 5.152091e+01	 1203.jpg	 u	 8.717465e-01	 18	 
bfer_181	 1	 23	 21	 0	 0	 5.343964e+01	 2108.jpg	 i	 8.730134e-01	 78	 
bfer_181	 1	 9	 22	 0	 0	 5.535847e+01	 1202.jpg	 i	 2.698183e+00	 21	 
bfer_181	 1	 32	 23	 0	 1	 5.911274e+01	 2209.jpg	 u	 9.599047e-01	 56	 
bfer_181	 1	 30	 24	 0	 0	 6.113170e+01	 2204.jpg	 i	 9.489539e-01	 57	 
bfer_181	 1	 2	 25	 0	 0	 6.313386e+01	 1104.jpg	 i	 8.347855e-01	 38	 
bfer_181	 1	 33	 26	 0	 1	 6.501934e+01	 2211.jpg	 u	 8.453171e-01	 43	 
bfer_181	 1	 6	 27	 1	 1	 6.692158e+01	 1116.jpg	 u	 1.575070e+00	 15	 
bfer_181	 1	 38	 28	 1	 1	 6.954108e+01	 2216.jpg	 u	 9.155809e-01	 47	 
bfer_181	 1	 15	 29	 0	 0	 7.150996e+01	 1210.jpg	 i	 6.187066e-01	 20	 
bfer_181	 1	 22	 30	 1	 1	 7.317852e+01	 2106.jpg	 u	 9.901342e-01	 50	 
bfer_181	 1	 29	 31	 1	 1	 7.521420e+01	 2202.jpg	 u	 1.690471e+00	 53	 
bfer_181	 1	 40	 32	 0	 0	 7.795054e+01	 2219.jpg	 i	 2.210119e+00	 51	 
bfer_181	 1	 4	 33	 1	 0	 8.120420e+01	 1109.jpg	 i	 1.756472e+00	 12	 
bfer_181	 1	 14	 34	 0	 0	 8.400738e+01	 1209.jpg	 i	 8.972756e-01	 3	 
bfer_181	 1	 36	 35	 0	 1	 8.595952e+01	 2214.jpg	 u	 2.489129e+00	 61	 
bfer_181	 1	 11	 36	 1	 0	 8.949691e+01	 1205.jpg	 i	 1.655742e+00	 13	 
bfer_181	 1	 31	 37	 0	 1	 9.219987e+01	 2207.jpg	 u	 3.264806e+00	 49	 
bfer_181	 1	 18	 38	 1	 0	 9.652140e+01	 1216.jpg	 i	 1.447256e+00	 10	 
bfer_181	 1	 7	 39	 0	 0	 9.902419e+01	 1118.jpg	 i	 7.524662e-01	 16	 
bfer_181	 1	 16	 40	 0	 1	 1.008262e+02	 1211.jpg	 u	 7.584189e-01	 19	 
