subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
BMI_bff_124	1	5.314350e-01	217_shelach_ofer.jpg	108_khenin_dov.jpg	37	8	u	0	1.096946e+03
BMI_bff_124	2	4.018737e+00	208_livnee_zipi.jpg	303_deri_arye.jpg	28	43	u	0	1.089636e+03
BMI_bff_124	3	7.522639e+00	307_hazan_oren.jpg	209_mitzna_amram.jpg	47	29	u	0	1.673751e+03
BMI_bff_124	4	1.102658e+01	211_molla_shlomo.jpg	110_nachman_shai.jpg	31	10	i	0	1.161828e+03
BMI_bff_124	5	1.453051e+01	213_perry_yaakov.jpg	309_katz_yisrael.jpg	33	49	u	0	1.353871e+03
BMI_bff_124	6	1.801743e+01	201_baron_roni.jpg	117_tibi_ahmed.jpg	21	17	u	0	1.154948e+03
BMI_bff_124	7	2.152166e+01	301_benet_naftali.jpg	216_sharom_ariel.jpg	41	36	u	0	1.370709e+03
BMI_bff_124	8	2.502567e+01	215_rozbozov_yoel.jpg	202_cahlon_moshe.jpg	35	22	i	0	1.426703e+03
BMI_bff_124	9	2.852950e+01	304_dicter_abraham.jpg	302_danon_danny.jpg	44	42	i	0	1.402872e+03
BMI_bff_124	10	3.201657e+01	205_german_yael.jpg	102_beneliezer_binyamin.jpg	25	2	u	0	1.443822e+03
BMI_bff_124	11	3.552079e+01	220_tamnu_shata_penina.jpg	105_gilon_ilan.jpg	40	5	u	0	1.379585e+03
BMI_bff_124	12	3.902462e+01	318_shalom_silvan.jpg	315_regev_miri.jpg	58	55	u	0	9.477618e+02
BMI_bff_124	13	4.252862e+01	114_shafir_stav.jpg	308_hotovely_tzipi.jpg	14	48	i	0	1.467752e+03
BMI_bff_124	14	4.603257e+01	314_netanyahu.jpg	115_shimon_peres.jpg	54	15	u	0	1.371807e+03
BMI_bff_124	15	4.951980e+01	306_gafni_moshe.jpg	113_rosenthal_mickey.jpg	46	13	i	0	9.805737e+02
BMI_bff_124	16	5.302367e+01	106_herzog_yitzhak.jpg	116_shmuli_itzik.jpg	6	16	i	0	1.580702e+03
BMI_bff_124	17	5.652762e+01	203_cohen_meir.jpg	109_michaeli_meirav.jpg	23	9	u	0	1.436753e+03
BMI_bff_124	18	6.003150e+01	313_lizman_yaakov.jpg	210_mofaz_shaul.jpg	53	30	i	0	7.888759e+02
BMI_bff_124	19	6.351883e+01	312_livnat_limor.jpg	316_saar_gidon.jpg	52	56	i	0	1.181543e+03
BMI_bff_124	20	6.702269e+01	120_zuabi_hanin.jpg	206_itzik_dalia.jpg	20	26	i	0	1.269685e+03
BMI_bff_124	21	7.052662e+01	320_yaalon_moshe.jpg	111_odeh_aiman.jpg	60	11	u	0	1.509752e+03
BMI_bff_124	22	7.403053e+01	219_stern_eliezer.jpg	204_galant_yoav.jpg	39	24	u	0	8.938545e+02
BMI_bff_124	23	7.751797e+01	212_olmert_ehud.jpg	319_steinitz_yuval.jpg	32	59	i	0	1.182408e+03
BMI_bff_124	24	8.102179e+01	103_cabel_eitan.jpg	104_galon_zahava.jpg	3	4	u	0	1.558579e+03
BMI_bff_124	25	8.452565e+01	218_shitrit_meir.jpg	305_erdan_gilad.jpg	38	45	i	0	1.366723e+03
BMI_bff_124	26	8.802961e+01	118_yacimovich_shelly.jpg	214_piron_shai.jpg	18	34	u	0	2.230806e+03
BMI_bff_124	27	9.151657e+01	119_zandberg_tamar.jpg	310_kirshenbaum_faina.jpg	19	50	u	0	1.487794e+03
BMI_bff_124	28	9.502076e+01	107_horowitz_nitzan.jpg	101_barak_ehud.jpg	7	1	u	0	1.471623e+03
BMI_bff_124	29	9.852471e+01	317_shaked_ayelet.jpg	112_peretz_amir.jpg	57	12	u	0	1.079672e+03
BMI_bff_124	30	1.020286e+02	311_liberman_avigdor.jpg	207_lapid_yair.jpg	51	27	i	0	1.207782e+03
BMI_bff_124	31	1.055326e+02	318_shalom_silvan.jpg	219_stern_eliezer.jpg	58	39	i	0	1.271756e+03
BMI_bff_124	32	1.090199e+02	301_benet_naftali.jpg	114_shafir_stav.jpg	41	14	u	0	7.524757e+02
BMI_bff_124	33	1.125237e+02	207_lapid_yair.jpg	115_shimon_peres.jpg	27	15	u	0	9.526540e+02
BMI_bff_124	34	1.160277e+02	116_shmuli_itzik.jpg	201_baron_roni.jpg	16	21	i	0	1.496686e+03
BMI_bff_124	35	1.195316e+02	110_nachman_shai.jpg	314_netanyahu.jpg	10	54	u	0	1.240758e+03
BMI_bff_124	36	1.230189e+02	315_regev_miri.jpg	120_zuabi_hanin.jpg	55	20	u	0	1.121500e+03
BMI_bff_124	37	1.265228e+02	317_shaked_ayelet.jpg	107_horowitz_nitzan.jpg	57	7	u	0	8.095966e+02
BMI_bff_124	38	1.300267e+02	215_rozbozov_yoel.jpg	104_galon_zahava.jpg	35	4	u	0	1.073630e+03
BMI_bff_124	39	1.335306e+02	108_khenin_dov.jpg	306_gafni_moshe.jpg	8	46	u	0	1.241736e+03
BMI_bff_124	40	1.370180e+02	307_hazan_oren.jpg	304_dicter_abraham.jpg	47	44	i	0	1.162354e+03
BMI_bff_124	41	1.405217e+02	117_tibi_ahmed.jpg	202_cahlon_moshe.jpg	17	22	i	0	8.746447e+02
BMI_bff_124	42	1.440257e+02	204_galant_yoav.jpg	308_hotovely_tzipi.jpg	24	48	u	0	1.138708e+03
BMI_bff_124	43	1.475296e+02	313_lizman_yaakov.jpg	103_cabel_eitan.jpg	53	3	i	0	7.627902e+02
BMI_bff_124	44	1.510166e+02	310_kirshenbaum_faina.jpg	118_yacimovich_shelly.jpg	50	18	i	0	1.339751e+03
BMI_bff_124	45	1.545208e+02	101_barak_ehud.jpg	105_gilon_ilan.jpg	1	5	u	0	1.243585e+03
BMI_bff_124	46	1.580247e+02	217_shelach_ofer.jpg	319_steinitz_yuval.jpg	37	59	u	0	1.043659e+03
BMI_bff_124	47	1.615288e+02	212_olmert_ehud.jpg	305_erdan_gilad.jpg	32	45	i	0	1.075634e+03
BMI_bff_124	48	1.650326e+02	206_itzik_dalia.jpg	102_beneliezer_binyamin.jpg	26	2	u	0	1.667782e+03
BMI_bff_124	49	1.685198e+02	303_deri_arye.jpg	218_shitrit_meir.jpg	43	38	i	0	9.725743e+02
BMI_bff_124	50	1.720238e+02	208_livnee_zipi.jpg	106_herzog_yitzhak.jpg	28	6	u	0	1.716621e+03
BMI_bff_124	51	1.755277e+02	203_cohen_meir.jpg	111_odeh_aiman.jpg	23	11	i	0	1.204672e+03
BMI_bff_124	52	1.790316e+02	211_molla_shlomo.jpg	312_livnat_limor.jpg	31	52	i	0	1.124757e+03
BMI_bff_124	53	1.825189e+02	302_danon_danny.jpg	320_yaalon_moshe.jpg	42	60	i	0	1.141472e+03
BMI_bff_124	54	1.860228e+02	309_katz_yisrael.jpg	113_rosenthal_mickey.jpg	49	13	i	0	1.413603e+03
BMI_bff_124	55	1.895268e+02	210_mofaz_shaul.jpg	311_liberman_avigdor.jpg	30	51	u	0	1.589618e+03
BMI_bff_124	56	1.930306e+02	205_german_yael.jpg	316_saar_gidon.jpg	25	56	i	0	1.085739e+03
BMI_bff_124	57	1.965181e+02	213_perry_yaakov.jpg	109_michaeli_meirav.jpg	33	9	u	0	1.446297e+03
BMI_bff_124	58	2.000219e+02	220_tamnu_shata_penina.jpg	214_piron_shai.jpg	40	34	u	0	1.094513e+03
BMI_bff_124	59	2.035258e+02	209_mitzna_amram.jpg	112_peretz_amir.jpg	29	12	i	0	1.558601e+03
BMI_bff_124	60	2.070297e+02	119_zandberg_tamar.jpg	216_sharom_ariel.jpg	19	36	u	0	1.142659e+03
BMI_bff_124	61	2.105166e+02	311_liberman_avigdor.jpg	119_zandberg_tamar.jpg	51	19	i	0	1.087782e+03
BMI_bff_124	62	2.140209e+02	204_galant_yoav.jpg	201_baron_roni.jpg	24	21	u	0	7.754428e+02
BMI_bff_124	63	2.175248e+02	110_nachman_shai.jpg	112_peretz_amir.jpg	10	12	u	0	9.915503e+02
BMI_bff_124	64	2.210287e+02	217_shelach_ofer.jpg	314_netanyahu.jpg	37	54	u	0	6.876602e+02
BMI_bff_124	65	2.245327e+02	306_gafni_moshe.jpg	220_tamnu_shata_penina.jpg	46	40	i	0	9.757384e+02
BMI_bff_124	66	2.280199e+02	209_mitzna_amram.jpg	111_odeh_aiman.jpg	29	11	i	0	1.208435e+03
BMI_bff_124	67	2.315238e+02	302_danon_danny.jpg	307_hazan_oren.jpg	42	47	u	0	1.072546e+03
BMI_bff_124	68	2.350277e+02	304_dicter_abraham.jpg	116_shmuli_itzik.jpg	44	16	i	0	1.200631e+03
BMI_bff_124	69	2.385317e+02	103_cabel_eitan.jpg	107_horowitz_nitzan.jpg	3	7	u	0	1.104672e+03
BMI_bff_124	70	2.420189e+02	208_livnee_zipi.jpg	301_benet_naftali.jpg	28	41	i	0	1.089447e+03
BMI_bff_124	71	2.455229e+02	312_livnat_limor.jpg	214_piron_shai.jpg	52	34	u	0	1.057512e+03
BMI_bff_124	72	2.490268e+02	303_deri_arye.jpg	310_kirshenbaum_faina.jpg	43	50	i	0	1.153610e+03
BMI_bff_124	73	2.525308e+02	317_shaked_ayelet.jpg	319_steinitz_yuval.jpg	57	59	u	0	7.056196e+02
BMI_bff_124	74	2.560180e+02	211_molla_shlomo.jpg	305_erdan_gilad.jpg	31	45	i	0	1.738392e+03
BMI_bff_124	75	2.595219e+02	109_michaeli_meirav.jpg	219_stern_eliezer.jpg	9	39	i	0	1.122516e+03
BMI_bff_124	76	2.630258e+02	202_cahlon_moshe.jpg	108_khenin_dov.jpg	22	8	u	0	1.002596e+03
BMI_bff_124	77	2.665298e+02	115_shimon_peres.jpg	113_rosenthal_mickey.jpg	15	13	i	0	1.330625e+03
BMI_bff_124	78	2.700168e+02	315_regev_miri.jpg	206_itzik_dalia.jpg	55	26	u	0	1.963605e+03
BMI_bff_124	79	2.735210e+02	216_sharom_ariel.jpg	105_gilon_ilan.jpg	36	5	u	0	1.387377e+03
BMI_bff_124	80	2.770248e+02	218_shitrit_meir.jpg	205_german_yael.jpg	38	25	u	0	1.435564e+03
BMI_bff_124	81	2.805288e+02	203_cohen_meir.jpg	101_barak_ehud.jpg	23	1	i	0	1.547597e+03
BMI_bff_124	82	2.840327e+02	102_beneliezer_binyamin.jpg	106_herzog_yitzhak.jpg	2	6	i	0	1.411655e+03
BMI_bff_124	83	2.875199e+02	210_mofaz_shaul.jpg	215_rozbozov_yoel.jpg	30	35	u	0	1.652451e+03
BMI_bff_124	84	2.910239e+02	313_lizman_yaakov.jpg	213_perry_yaakov.jpg	53	33	i	0	8.285033e+02
BMI_bff_124	85	2.945278e+02	117_tibi_ahmed.jpg	118_yacimovich_shelly.jpg	17	18	i	0	1.020555e+03
BMI_bff_124	86	2.980318e+02	309_katz_yisrael.jpg	316_saar_gidon.jpg	49	56	i	0	1.044639e+03
BMI_bff_124	87	3.015190e+02	120_zuabi_hanin.jpg	207_lapid_yair.jpg	20	27	i	0	1.061387e+03
BMI_bff_124	88	3.050229e+02	308_hotovely_tzipi.jpg	212_olmert_ehud.jpg	48	32	u	0	1.477469e+03
BMI_bff_124	89	3.085268e+02	104_galon_zahava.jpg	318_shalom_silvan.jpg	4	58	i	0	1.117559e+03
BMI_bff_124	90	3.120307e+02	320_yaalon_moshe.jpg	114_shafir_stav.jpg	60	14	u	0	9.976407e+02
BMI_bff_124	91	3.155180e+02	208_livnee_zipi.jpg	210_mofaz_shaul.jpg	28	30	u	0	1.462327e+03
BMI_bff_124	92	3.190220e+02	109_michaeli_meirav.jpg	101_barak_ehud.jpg	9	1	i	0	8.463845e+02
BMI_bff_124	93	3.225259e+02	314_netanyahu.jpg	106_herzog_yitzhak.jpg	54	6	i	0	9.184567e+02
BMI_bff_124	94	3.260299e+02	301_benet_naftali.jpg	310_kirshenbaum_faina.jpg	41	50	u	0	9.265137e+02
BMI_bff_124	95	3.295168e+02	104_galon_zahava.jpg	216_sharom_ariel.jpg	4	36	i	0	9.515652e+02
BMI_bff_124	96	3.330210e+02	318_shalom_silvan.jpg	103_cabel_eitan.jpg	58	3	i	0	1.359405e+03
BMI_bff_124	97	3.365250e+02	220_tamnu_shata_penina.jpg	303_deri_arye.jpg	40	43	u	0	8.154253e+02
BMI_bff_124	98	3.400288e+02	211_molla_shlomo.jpg	213_perry_yaakov.jpg	31	33	i	0	1.279566e+03
BMI_bff_124	99	3.435328e+02	114_shafir_stav.jpg	107_horowitz_nitzan.jpg	14	7	i	0	1.159527e+03
BMI_bff_124	100	3.470201e+02	117_tibi_ahmed.jpg	316_saar_gidon.jpg	17	56	i	0	8.882990e+02
BMI_bff_124	101	3.505240e+02	311_liberman_avigdor.jpg	206_itzik_dalia.jpg	51	26	i	0	2.096345e+03
BMI_bff_124	102	3.540279e+02	312_livnat_limor.jpg	308_hotovely_tzipi.jpg	52	48	i	0	1.136436e+03
BMI_bff_124	103	3.575318e+02	305_erdan_gilad.jpg	120_zuabi_hanin.jpg	45	20	u	0	9.446023e+02
BMI_bff_124	104	3.610190e+02	306_gafni_moshe.jpg	203_cohen_meir.jpg	46	23	i	0	1.345362e+03
BMI_bff_124	105	3.645229e+02	219_stern_eliezer.jpg	118_yacimovich_shelly.jpg	39	18	u	0	8.014236e+02
BMI_bff_124	106	3.680269e+02	102_beneliezer_binyamin.jpg	209_mitzna_amram.jpg	2	29	i	0	8.734256e+02
BMI_bff_124	107	3.715309e+02	215_rozbozov_yoel.jpg	212_olmert_ehud.jpg	35	32	u	0	1.065507e+03
BMI_bff_124	108	3.750181e+02	116_shmuli_itzik.jpg	313_lizman_yaakov.jpg	16	53	u	0	8.822657e+02
BMI_bff_124	109	3.785221e+02	115_shimon_peres.jpg	119_zandberg_tamar.jpg	15	19	i	0	9.783080e+02
BMI_bff_124	110	3.820259e+02	112_peretz_amir.jpg	205_german_yael.jpg	12	25	i	0	1.146482e+03
BMI_bff_124	111	3.855299e+02	307_hazan_oren.jpg	110_nachman_shai.jpg	47	10	i	0	1.090465e+03
BMI_bff_124	112	3.890172e+02	309_katz_yisrael.jpg	105_gilon_ilan.jpg	49	5	u	0	1.315175e+03
BMI_bff_124	113	3.925210e+02	214_piron_shai.jpg	320_yaalon_moshe.jpg	34	60	i	0	1.323349e+03
BMI_bff_124	114	3.960249e+02	304_dicter_abraham.jpg	218_shitrit_meir.jpg	44	38	u	0	1.947426e+03
BMI_bff_124	115	3.995289e+02	204_galant_yoav.jpg	317_shaked_ayelet.jpg	24	57	u	0	9.154260e+02
BMI_bff_124	116	4.030329e+02	315_regev_miri.jpg	319_steinitz_yuval.jpg	55	59	u	0	1.331510e+03
BMI_bff_124	117	4.065201e+02	201_baron_roni.jpg	113_rosenthal_mickey.jpg	21	13	i	0	2.420323e+03
BMI_bff_124	118	4.100240e+02	217_shelach_ofer.jpg	111_odeh_aiman.jpg	37	11	u	0	7.484093e+02
BMI_bff_124	119	4.135279e+02	202_cahlon_moshe.jpg	302_danon_danny.jpg	22	42	u	0	9.964792e+02
BMI_bff_124	120	4.170319e+02	207_lapid_yair.jpg	108_khenin_dov.jpg	27	8	u	0	9.804637e+02
BMI_bff_124	121	4.205191e+02	216_sharom_ariel.jpg	115_shimon_peres.jpg	36	15	u	0	1.285264e+03
BMI_bff_124	122	4.240231e+02	211_molla_shlomo.jpg	309_katz_yisrael.jpg	31	49	u	0	1.661313e+03
BMI_bff_124	123	4.275270e+02	301_benet_naftali.jpg	105_gilon_ilan.jpg	41	5	u	0	7.013668e+02
BMI_bff_124	124	4.310309e+02	205_german_yael.jpg	315_regev_miri.jpg	25	55	u	0	1.245498e+03
BMI_bff_124	125	4.345182e+02	215_rozbozov_yoel.jpg	312_livnat_limor.jpg	35	52	u	0	1.182185e+03
BMI_bff_124	126	4.380220e+02	102_beneliezer_binyamin.jpg	318_shalom_silvan.jpg	2	58	i	0	9.343485e+02
BMI_bff_124	127	4.415260e+02	111_odeh_aiman.jpg	114_shafir_stav.jpg	11	14	u	0	1.022351e+03
BMI_bff_124	128	4.450300e+02	208_livnee_zipi.jpg	302_danon_danny.jpg	28	42	u	0	9.664046e+02
BMI_bff_124	129	4.485195e+02	117_tibi_ahmed.jpg	319_steinitz_yuval.jpg	17	59	i	0	7.088307e+02
BMI_bff_124	130	4.520212e+02	104_galon_zahava.jpg	210_mofaz_shaul.jpg	4	30	i	0	8.552024e+02
BMI_bff_124	131	4.555250e+02	116_shmuli_itzik.jpg	206_itzik_dalia.jpg	16	26	u	0	1.055333e+03
BMI_bff_124	132	4.590290e+02	213_perry_yaakov.jpg	118_yacimovich_shelly.jpg	33	18	i	0	1.431424e+03
BMI_bff_124	133	4.625329e+02	212_olmert_ehud.jpg	219_stern_eliezer.jpg	32	39	i	0	9.914914e+02
BMI_bff_124	134	4.660201e+02	112_peretz_amir.jpg	316_saar_gidon.jpg	12	56	i	0	1.016263e+03
BMI_bff_124	135	4.695241e+02	307_hazan_oren.jpg	107_horowitz_nitzan.jpg	47	7	i	0	8.882477e+02
BMI_bff_124	136	4.730280e+02	310_kirshenbaum_faina.jpg	207_lapid_yair.jpg	50	27	i	0	9.043525e+02
BMI_bff_124	137	4.765319e+02	103_cabel_eitan.jpg	203_cohen_meir.jpg	3	23	u	0	1.080436e+03
BMI_bff_124	138	4.800192e+02	220_tamnu_shata_penina.jpg	201_baron_roni.jpg	40	21	u	0	1.097146e+03
BMI_bff_124	139	4.835232e+02	204_galant_yoav.jpg	305_erdan_gilad.jpg	24	45	u	0	8.011923e+02
BMI_bff_124	140	4.870271e+02	214_piron_shai.jpg	120_zuabi_hanin.jpg	34	20	u	0	1.121306e+03
BMI_bff_124	141	4.905310e+02	308_hotovely_tzipi.jpg	108_khenin_dov.jpg	48	8	u	0	1.025418e+03
BMI_bff_124	142	4.940183e+02	320_yaalon_moshe.jpg	202_cahlon_moshe.jpg	60	22	i	0	1.266111e+03
BMI_bff_124	143	4.975222e+02	113_rosenthal_mickey.jpg	303_deri_arye.jpg	13	43	u	0	9.781907e+02
BMI_bff_124	144	5.010260e+02	313_lizman_yaakov.jpg	209_mitzna_amram.jpg	53	29	i	0	7.543405e+02
BMI_bff_124	145	5.045300e+02	110_nachman_shai.jpg	109_michaeli_meirav.jpg	10	9	u	0	1.402419e+03
BMI_bff_124	146	5.080171e+02	119_zandberg_tamar.jpg	306_gafni_moshe.jpg	19	46	u	0	9.873483e+02
BMI_bff_124	147	5.115212e+02	311_liberman_avigdor.jpg	317_shaked_ayelet.jpg	51	57	i	0	1.131204e+03
BMI_bff_124	148	5.150251e+02	304_dicter_abraham.jpg	314_netanyahu.jpg	44	54	u	0	1.563266e+03
BMI_bff_124	149	5.185290e+02	106_herzog_yitzhak.jpg	218_shitrit_meir.jpg	6	38	u	0	1.619333e+03
BMI_bff_124	150	5.220161e+02	217_shelach_ofer.jpg	101_barak_ehud.jpg	37	1	u	0	7.563153e+02
BMI_bff_124	151	5.255202e+02	109_michaeli_meirav.jpg	205_german_yael.jpg	9	25	i	0	8.841758e+02
BMI_bff_124	152	5.290241e+02	214_piron_shai.jpg	202_cahlon_moshe.jpg	34	22	i	0	8.682772e+02
