subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BMI_bff_115	0	1	01	2	1	2.018909e+00	203_cohen_meir.jpg	220_tamnu_shata_penina.jpg	50	51	1	i	2	0	806.04	0.31	0.30
BMI_bff_115	0	1	01	2	2	5.022214e+00	320_yaalon_moshe.jpg	107_horowitz_nitzan.jpg	10	14	1	i	1	0	754.73	0.70	0.64
BMI_bff_115	0	1	01	2	3	9.010049e+00	218_shitrit_meir.jpg	220_tamnu_shata_penina.jpg	45	51	1	u	2	1	798.90	0.34	0.30
BMI_bff_115	0	1	01	2	4	1.501679e+01	104_galon_zahava.jpg	115_shimon_peres.jpg	11	18	0	u	1	0	528.16	0.69	0.63
BMI_bff_115	0	1	01	2	5	2.102352e+01	308_hotovely_tzipi.jpg	115_shimon_peres.jpg	8	18	0	i	1	1	641.45	0.75	0.63
BMI_bff_115	0	1	01	2	6	2.601246e+01	218_shitrit_meir.jpg	204_galant_yoav.jpg	45	48	1	i	2	0	652.48	0.34	0.33
BMI_bff_115	0	1	01	2	7	3.001694e+01	117_tibi_ahmed.jpg	203_cohen_meir.jpg	54	50	0	u	2	0	720.00	0.28	0.31
BMI_bff_115	0	1	01	2	8	3.502257e+01	107_horowitz_nitzan.jpg	115_shimon_peres.jpg	14	18	0	u	1	0	634.37	0.64	0.63
BMI_bff_115	0	1	01	2	9	4.101266e+01	204_galant_yoav.jpg	302_danon_danny.jpg	48	44	0	i	2	1	612.29	0.33	0.34
BMI_bff_115	0	1	01	2	10	4.401609e+01	101_barak_ehud.jpg	207_lapid_yair.jpg	15	17	1	i	1	0	664.86	0.64	0.63
BMI_bff_115	0	1	01	2	11	4.701934e+01	216_sharom_ariel.jpg	116_shmuli_itzik.jpg	13	16	1	i	1	0	749.61	0.66	0.63
BMI_bff_115	0	1	01	2	12	5.102386e+01	205_german_yael.jpg	219_stern_eliezer.jpg	52	46	1	u	2	1	1353.10	0.30	0.34
BMI_bff_115	0	1	01	2	13	5.601282e+01	302_danon_danny.jpg	111_odeh_aiman.jpg	44	49	1	i	2	0	860.13	0.34	0.31
BMI_bff_115	0	1	01	2	14	5.901623e+01	218_shitrit_meir.jpg	206_itzik_dalia.jpg	45	43	1	u	2	1	904.71	0.34	0.35
BMI_bff_115	0	1	01	2	15	6.201956e+01	309_katz_yisrael.jpg	217_shelach_ofer.jpg	42	40	1	i	6	0	1021.39	0.36	0.37
BMI_bff_115	0	1	01	2	16	6.602406e+01	213_perry_yaakov.jpg	212_olmert_ehud.jpg	56	5	0	i	4	1	784.88	0.26	0.85
BMI_bff_115	0	1	01	2	17	8.002306e+01	112_peretz_amir.jpg	211_molla_shlomo.jpg	21	19	0	u	5	0	745.93	0.58	0.62
BMI_bff_115	0	1	01	2	18	8.801543e+01	216_sharom_ariel.jpg	104_galon_zahava.jpg	13	11	1	i	1	0	745.52	0.66	0.69
BMI_bff_115	0	1	01	2	19	9.402210e+01	218_shitrit_meir.jpg	219_stern_eliezer.jpg	45	46	1	u	2	1	786.85	0.34	0.34
BMI_bff_115	0	1	01	2	20	9.700859e+01	215_rozbozov_yoel.jpg	206_itzik_dalia.jpg	47	43	1	u	2	1	824.36	0.33	0.35
BMI_bff_115	0	1	01	2	21	1.010133e+02	214_piron_shai.jpg	101_barak_ehud.jpg	9	15	0	u	1	0	635.63	0.73	0.64
BMI_bff_115	0	1	01	2	22	1.070200e+02	309_katz_yisrael.jpg	108_khenin_dov.jpg	42	41	1	i	6	0	772.91	0.36	0.36
BMI_bff_115	0	1	01	2	23	1.100235e+02	117_tibi_ahmed.jpg	205_german_yael.jpg	54	52	0	u	2	0	809.48	0.28	0.30
BMI_bff_115	0	1	01	2	24	1.130101e+02	320_yaalon_moshe.jpg	104_galon_zahava.jpg	10	11	1	i	1	0	574.81	0.70	0.69
BMI_bff_115	0	1	01	2	25	1.160135e+02	111_odeh_aiman.jpg	205_german_yael.jpg	49	52	0	u	2	0	963.47	0.31	0.30
BMI_bff_115	0	1	01	2	26	1.230214e+02	206_itzik_dalia.jpg	203_cohen_meir.jpg	43	50	0	i	2	1	659.52	0.35	0.31
BMI_bff_115	0	1	01	2	27	1.260077e+02	207_lapid_yair.jpg	118_yacimovich_shelly.jpg	17	7	0	i	1	1	593.24	0.63	0.83
BMI_bff_115	0	1	01	2	28	1.290114e+02	104_galon_zahava.jpg	106_herzog_yitzhak.jpg	11	12	0	u	1	0	629.52	0.69	0.68
BMI_bff_115	0	1	01	2	29	1.340170e+02	107_horowitz_nitzan.jpg	106_herzog_yitzhak.jpg	14	12	0	u	1	0	687.90	0.64	0.68
BMI_bff_115	0	1	01	2	30	1.370204e+02	207_lapid_yair.jpg	216_sharom_ariel.jpg	17	13	0	u	1	0	716.54	0.63	0.66
BMI_bff_115	0	1	01	2	31	1.410079e+02	106_herzog_yitzhak.jpg	214_piron_shai.jpg	12	9	1	u	1	1	657.04	0.68	0.73
BMI_bff_115	0	1	01	2	32	1.470150e+02	319_steinitz_yuval.jpg	311_liberman_avigdor.jpg	22	20	1	i	5	0	1081.94	0.58	0.61
BMI_bff_115	0	1	01	2	33	1.500183e+02	117_tibi_ahmed.jpg	218_shitrit_meir.jpg	54	45	0	u	2	0	726.66	0.28	0.34
BMI_bff_115	0	1	01	2	34	1.570096e+02	101_barak_ehud.jpg	116_shmuli_itzik.jpg	15	16	1	u	1	1	695.35	0.64	0.63
BMI_bff_115	0	1	01	2	35	1.620151e+02	314_netanyahu.jpg	220_tamnu_shata_penina.jpg	53	51	1	i	2	0	985.85	0.29	0.30
BMI_bff_115	0	1	01	2	36	1.660196e+02	301_benet_naftali.jpg	105_gilon_ilan.jpg	55	6	0	i	4	1	701.32	0.27	0.83
BMI_bff_115	0	1	01	2	37	1.690230e+02	308_hotovely_tzipi.jpg	106_herzog_yitzhak.jpg	8	12	0	i	1	1	785.94	0.75	0.68
BMI_bff_115	0	1	01	2	38	1.720098e+02	206_itzik_dalia.jpg	314_netanyahu.jpg	43	53	0	i	2	1	935.18	0.35	0.29
BMI_bff_115	0	1	01	2	39	1.820209e+02	115_shimon_peres.jpg	207_lapid_yair.jpg	18	17	1	i	1	0	596.02	0.63	0.63
BMI_bff_115	0	1	01	2	40	1.930165e+02	215_rozbozov_yoel.jpg	111_odeh_aiman.jpg	47	49	1	i	2	0	1040.42	0.33	0.31
BMI_bff_115	0	1	01	2	41	1.980222e+02	117_tibi_ahmed.jpg	314_netanyahu.jpg	54	53	0	u	2	0	938.78	0.28	0.29
