Trial	StimName	Liking	RT
1	134.bmp	6.88888888889	5057
2	141.bmp	2.73333333333	2646
3	106.bmp	9.97777777778	3000
4	121.bmp	8.02222222222	2718
5	159.bmp	3.75555555556	4015
6	155.bmp	4.77777777778	2549
7	149.bmp	1.82222222222	2299
8	142.bmp	7.04444444444	2900
9	103.bmp	8.55555555556	2766
10	151.bmp	5.97777777778	3830
11	154.bmp	9.13333333333	2682
12	133.bmp	9.08888888889	3015
13	153.bmp	3.8	2917
14	132.bmp	5.84444444444	4817
15	111.bmp	7.02222222222	2770
16	108.bmp	9.93333333333	4512
17	112.bmp	0.555555555556	2833
18	118.bmp	4.86666666667	4622
19	156.bmp	0.533333333333	2312
20	150.bmp	0.0666666666667	3871
21	157.bmp	2.84444444444	3095
22	101.bmp	1.62222222222	1965
23	122.bmp	3.8	2113
24	146.bmp	1.66666666667	4687
25	144.bmp	3.82222222222	3552
26	128.bmp	7.08888888889	2197
27	148.bmp	0.533333333333	2216
28	127.bmp	3.88888888889	2148
29	136.bmp	1.68888888889	2067
30	123.bmp	7.11111111111	4032
31	137.bmp	1.71111111111	1948
32	110.bmp	9.02222222222	4065
33	140.bmp	1.62222222222	3399
34	160.bmp	0.688888888889	2753
35	125.bmp	0.0888888888889	2746
36	120.bmp	0.0888888888889	2766
37	124.bmp	0.0222222222222	3583
38	126.bmp	4.88888888889	1999
39	129.bmp	7.17777777778	3331
40	152.bmp	9.93333333333	2252
41	130.bmp	5.93333333333	2930
42	107.bmp	7.08888888889	4783
43	115.bmp	2.6	2583
44	143.bmp	1.6	2351
45	104.bmp	2.68888888889	3850
46	145.bmp	3.88888888889	3833
47	105.bmp	7.22222222222	2981
48	116.bmp	9.06666666667	2902
49	102.bmp	7.0	4362
50	135.bmp	4.8	3300
51	158.bmp	0.6	2432
52	131.bmp	0.666666666667	3216
53	138.bmp	0.0222222222222	2814
54	119.bmp	4.86666666667	4166
55	113.bmp	8.06666666667	3651
56	139.bmp	4.0	6672
57	147.bmp	9.06666666667	2063
58	114.bmp	6.84444444444	2514
59	109.bmp	0.355555555556	2317
60	117.bmp	7.73333333333	2402
