Trial	StimName	Liking	RT
1	111.bmp	8.04444444444	11084
2	121.bmp	5.88888888889	4557
3	117.bmp	2.71111111111	5322
4	141.bmp	1.62222222222	5241
5	125.bmp	0.0222222222222	3755
6	119.bmp	4.88888888889	3807
7	142.bmp	6.91111111111	3722
8	138.bmp	5.84444444444	7610
9	153.bmp	5.95555555556	5172
10	103.bmp	8.02222222222	10029
11	146.bmp	3.82222222222	2604
12	149.bmp	7.02222222222	4858
13	114.bmp	7.97777777778	3841
14	137.bmp	1.62222222222	3806
15	104.bmp	2.64444444444	2921
16	160.bmp	4.73333333333	2854
17	118.bmp	2.62222222222	4408
18	108.bmp	3.71111111111	2604
19	130.bmp	9.0	2120
20	115.bmp	7.97777777778	2686
21	102.bmp	2.68888888889	4223
22	151.bmp	1.64444444444	8960
23	129.bmp	5.86666666667	5774
24	132.bmp	3.77777777778	2236
25	158.bmp	1.68888888889	2037
26	127.bmp	3.82222222222	3673
27	105.bmp	9.11111111111	2907
28	156.bmp	1.57777777778	2236
29	155.bmp	1.66666666667	4373
30	106.bmp	1.66666666667	5440
31	150.bmp	1.66666666667	2605
32	144.bmp	4.8	2402
33	136.bmp	2.68888888889	3122
34	131.bmp	2.73333333333	2702
35	113.bmp	6.93333333333	3672
36	109.bmp	2.75555555556	4123
37	123.bmp	8.08888888889	2272
38	135.bmp	1.55555555556	4892
39	139.bmp	9.15555555556	1768
40	128.bmp	4.82222222222	3722
41	120.bmp	9.06666666667	2222
42	145.bmp	3.8	2787
43	133.bmp	1.66666666667	2585
44	147.bmp	2.68888888889	2854
45	134.bmp	6.97777777778	6140
46	159.bmp	1.62222222222	2157
47	116.bmp	1.57777777778	2570
48	157.bmp	1.66666666667	3770
49	124.bmp	4.86666666667	2202
50	152.bmp	2.62222222222	2004
51	154.bmp	1.64444444444	1903
52	107.bmp	5.82222222222	2223
53	148.bmp	4.77777777778	1735
54	140.bmp	5.95555555556	3607
55	143.bmp	2.75555555556	1636
56	126.bmp	4.88888888889	3523
57	112.bmp	7.0	2786
58	110.bmp	6.93333333333	2353
59	122.bmp	9.97777777778	4340
60	101.bmp	4.82222222222	2105
