Subject	StimName	StimNum	Rank	Wins	Loses	Total
BMI_bff_128	101_barak_ehud.jpg	1	3.113322e-01	2	8	10
BMI_bff_128	102_beneliezer_binyamin.jpg	2	5.973593e-01	6	4	10
BMI_bff_128	103_cabel_eitan.jpg	3	5.490269e-01	6	4	10
BMI_bff_128	104_galon_zahava.jpg	4	9.816354e-01	10	0	10
BMI_bff_128	105_gilon_ilan.jpg	5	7.342309e-01	8	2	10
BMI_bff_128	106_herzog_yitzhak.jpg	6	2.064662e-01	1	9	10
BMI_bff_128	107_horowitz_nitzan.jpg	7	7.309637e-01	8	2	10
BMI_bff_128	108_khenin_dov.jpg	8	7.512215e-01	7	3	10
BMI_bff_128	109_michaeli_meirav.jpg	9	9.666434e-01	10	0	10
BMI_bff_128	110_nachman_shai.jpg	10	3.767232e-01	3	7	10
BMI_bff_128	111_odeh_aiman.jpg	11	4.503380e-01	5	5	10
BMI_bff_128	112_peretz_amir.jpg	12	3.152537e-01	3	7	10
BMI_bff_128	113_rosenthal_mickey.jpg	13	7.739520e-01	7	2	9
BMI_bff_128	114_shafir_stav.jpg	14	9.371338e-01	10	0	10
BMI_bff_128	115_shimon_peres.jpg	15	5.422463e-01	5	5	10
BMI_bff_128	116_shmuli_itzik.jpg	16	2.562663e-01	1	9	10
BMI_bff_128	117_tibi_ahmed.jpg	17	4.366760e-01	4	6	10
BMI_bff_128	118_yacimovich_shelly.jpg	18	8.276647e-01	9	1	10
BMI_bff_128	119_zandberg_tamar.jpg	19	8.312255e-01	10	0	10
BMI_bff_128	120_zuabi_hanin.jpg	20	7.439247e-01	8	2	10
BMI_bff_128	201_baron_roni.jpg	21	5.338670e-01	5	5	10
BMI_bff_128	202_cahlon_moshe.jpg	22	5.142904e-01	5	5	10
BMI_bff_128	203_cohen_meir.jpg	23	6.006250e-01	5	5	10
BMI_bff_128	204_galant_yoav.jpg	24	4.643480e-01	4	6	10
BMI_bff_128	205_german_yael.jpg	25	7.298830e-01	8	2	10
BMI_bff_128	206_itzik_dalia.jpg	26	4.466076e-01	4	6	10
BMI_bff_128	207_lapid_yair.jpg	27	7.100699e-01	8	2	10
BMI_bff_128	208_livnee_zipi.jpg	28	6.766279e-01	7	3	10
BMI_bff_128	209_mitzna_amram.jpg	29	4.168016e-01	5	5	10
BMI_bff_128	210_mofaz_shaul.jpg	30	2.219050e-01	2	8	10
BMI_bff_128	211_molla_shlomo.jpg	31	6.945060e-01	8	2	10
BMI_bff_128	212_olmert_ehud.jpg	32	9.593917e-02	0	10	10
BMI_bff_128	213_perry_yaakov.jpg	33	4.762710e-01	5	5	10
BMI_bff_128	214_piron_shai.jpg	34	2.448788e-01	1	9	10
BMI_bff_128	215_rozbozov_yoel.jpg	35	6.870147e-01	7	3	10
BMI_bff_128	216_sharom_ariel.jpg	36	2.045877e-01	1	9	10
BMI_bff_128	217_shelach_ofer.jpg	37	7.155294e-01	8	2	10
BMI_bff_128	218_shitrit_meir.jpg	38	6.062447e-01	7	3	10
BMI_bff_128	219_stern_eliezer.jpg	39	5.042355e-01	6	3	9
BMI_bff_128	220_tamnu_shata_penina.jpg	40	8.161843e-01	9	1	10
BMI_bff_128	301_benet_naftali.jpg	41	9.063950e-02	0	10	10
BMI_bff_128	302_danon_danny.jpg	42	4.523100e-01	4	6	10
BMI_bff_128	303_deri_arye.jpg	43	1.256852e-01	0	10	10
BMI_bff_128	304_dicter_abraham.jpg	44	6.024894e-01	7	3	10
BMI_bff_128	305_erdan_gilad.jpg	45	4.279061e-01	4	6	10
BMI_bff_128	306_gafni_moshe.jpg	46	3.360625e-01	4	6	10
BMI_bff_128	307_hazan_oren.jpg	47	1.187697e-01	1	9	10
BMI_bff_128	308_hotovely_tzipi.jpg	48	7.052686e-01	8	2	10
BMI_bff_128	309_katz_yisrael.jpg	49	1.378950e-01	1	9	10
BMI_bff_128	310_kirshenbaum_faina.jpg	50	5.378519e-01	5	5	10
BMI_bff_128	311_liberman_avigdor.jpg	51	3.212897e-01	4	6	10
BMI_bff_128	312_livnat_limor.jpg	52	5.112946e-01	6	4	10
BMI_bff_128	313_lizman_yaakov.jpg	53	1.253832e-01	0	10	10
BMI_bff_128	314_netanyahu.jpg	54	2.125028e-01	1	9	10
BMI_bff_128	315_regev_miri.jpg	55	3.482384e-01	3	7	10
BMI_bff_128	316_saar_gidon.jpg	56	4.436195e-01	4	6	10
BMI_bff_128	317_shaked_ayelet.jpg	57	7.031522e-01	9	1	10
BMI_bff_128	318_shalom_silvan.jpg	58	4.868739e-01	5	5	10
BMI_bff_128	319_steinitz_yuval.jpg	59	4.697954e-01	4	6	10
BMI_bff_128	320_yaalon_moshe.jpg	60	1.622723e-01	1	9	10
