subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BMI_bff_105	0	1	01	1	1	2.018733e+00	313_lizman_yaakov.jpg	305_erdan_gilad.jpg	53	43	1	i	2	0	771.47	0.26	0.33
BMI_bff_105	0	1	01	1	2	8.008757e+00	202_cahlon_moshe.jpg	105_gilon_ilan.jpg	18	14	1	u	1	1	1141.44	0.65	0.69
BMI_bff_105	0	1	01	1	3	1.101217e+01	120_zuabi_hanin.jpg	114_shafir_stav.jpg	8	7	0	u	1	0	874.04	0.77	0.80
BMI_bff_105	0	1	01	1	4	1.401553e+01	303_deri_arye.jpg	210_mofaz_shaul.jpg	41	39	0	u	6	0	790.68	0.38	0.41
BMI_bff_105	0	1	01	1	5	1.701891e+01	108_khenin_dov.jpg	110_nachman_shai.jpg	46	52	0	i	2	1	1003.28	0.31	0.27
BMI_bff_105	0	1	01	1	6	2.100666e+01	310_kirshenbaum_faina.jpg	114_shafir_stav.jpg	9	7	0	i	1	1	671.53	0.77	0.80
BMI_bff_105	0	1	01	1	7	2.901563e+01	218_shitrit_meir.jpg	212_olmert_ehud.jpg	42	40	1	u	6	1	1262.57	0.35	0.39
BMI_bff_105	0	1	01	1	8	3.400462e+01	217_shelach_ofer.jpg	111_odeh_aiman.jpg	16	13	0	i	1	1	793.58	0.67	0.70
BMI_bff_105	0	1	01	1	9	3.901018e+01	111_odeh_aiman.jpg	215_rozbozov_yoel.jpg	13	11	1	i	1	0	700.03	0.70	0.74
BMI_bff_105	0	1	01	1	10	4.201359e+01	208_livnee_zipi.jpg	108_khenin_dov.jpg	45	46	1	u	2	1	768.59	0.32	0.31
BMI_bff_105	0	1	01	1	11	4.501701e+01	301_benet_naftali.jpg	315_regev_miri.jpg	50	54	1	u	2	1	1045.19	0.28	0.25
BMI_bff_105	0	1	01	1	12	5.100701e+01	215_rozbozov_yoel.jpg	302_danon_danny.jpg	11	12	0	u	1	0	951.20	0.74	0.73
BMI_bff_105	0	1	01	1	13	5.501151e+01	219_stern_eliezer.jpg	320_yaalon_moshe.jpg	44	49	1	u	2	1	1362.69	0.33	0.29
