subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsFamiliar	onsettime_isFamiliar	resp_isFamiliar	RT_isFamiliar	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BMI_bff_114	2	26	315_regev_miri.jpg	7	1	1	1	2.984156e-02	1	1.307620e+00	0	3	1.882032e+00	3	3.927432e+00	
BMI_bff_114	2	20	305_erdan_gilad.jpg	13	2	1	1	7.371614e+00	1	7.261850e+00	0	3	1.516355e+01	3	3.029917e+00	
BMI_bff_114	2	9	202_cahlon_moshe.jpg	50	3	1	1	1.975205e+01	1	1.249415e+00	0	4	2.153753e+01	4	4.999949e+00	
BMI_bff_114	2	15	220_tamnu_shata_penina.jpg	6	4	1	4	2.809476e+01	4	4.930708e+00	0	4	3.356755e+01	4	3.233918e+00	
BMI_bff_114	2	16	301_benet_naftali.jpg	55	5	1	1	3.835631e+01	1	1.285159e+00	0	4	4.017493e+01	4	4.914534e+00	
BMI_bff_114	2	24	310_kirshenbaum_faina.jpg	11	6	1	4	4.664893e+01	4	3.784542e+00	1	3	5.097040e+01	3	5.055071e+00	
BMI_bff_114	2	2	103_cabel_eitan.jpg	48	7	1	1	5.757782e+01	1	2.071645e+00	1	3	6.018080e+01	3	5.324663e+00	
BMI_bff_114	2	18	303_deri_arye.jpg	52	8	1	1	6.705521e+01	1	1.394252e+00	0	2	6.899071e+01	2	2.314758e+00	
BMI_bff_114	2	23	308_hotovely_tzipi.jpg	10	9	1	1	7.286174e+01	1	1.555722e+00	0	4	7.494745e+01	4	7.286020e+00	
BMI_bff_114	2	28	320_yaalon_moshe.jpg	44	10	1	1	8.379080e+01	1	1.474681e+00	0	2	8.580962e+01	2	5.631848e+00	
BMI_bff_114	2	3	109_michaeli_meirav.jpg	12	11	1	1	9.300101e+01	1	1.352461e+00	0	4	9.488642e+01	4	1.979051e+00	
BMI_bff_114	2	1	102_beneliezer_binyamin.jpg	17	12	1	1	9.842389e+01	1	1.481571e+00	1	2	1.004427e+02	2	2.382719e+00	
BMI_bff_114	2	21	306_gafni_moshe.jpg	47	13	1	5	1.043804e+02	5	6.581057e+00	0	4	1.115051e+02	4	3.672366e+00	
BMI_bff_114	2	17	302_danon_danny.jpg	14	14	1	1	1.167277e+02	1	5.657793e+00	1	4	1.229179e+02	4	2.467526e+00	
BMI_bff_114	2	25	314_netanyahu.jpg	8	15	1	1	1.269391e+02	1	1.246393e+00	1	5	1.287244e+02	5	3.261043e+00	
BMI_bff_114	2	22	307_hazan_oren.jpg	46	16	1	1	1.335465e+02	1	1.342933e+00	1	2	1.354319e+02	2	1.425559e+00	
BMI_bff_114	2	14	215_rozbozov_yoel.jpg	56	17	1	2	1.384188e+02	2	7.398685e+00	0	3	1.463610e+02	3	3.032432e+00	
BMI_bff_114	2	19	304_dicter_abraham.jpg	18	18	1	3	1.509494e+02	3	4.196081e+00	0	3	1.556880e+02	3	6.289442e+00	
BMI_bff_114	2	5	116_shmuli_itzik.jpg	54	19	1	1	1.635302e+02	1	1.383288e+00	1	4	1.654490e+02	4	9.000465e+00	
BMI_bff_114	2	11	204_galant_yoav.jpg	9	20	1	3	1.760109e+02	3	2.910576e+00	1	3	1.794647e+02	3	1.480872e+01	
BMI_bff_114	2	13	214_piron_shai.jpg	53	21	1	1	1.958332e+02	1	1.464313e+00	0	3	1.978354e+02	3	9.278051e+00	
BMI_bff_114	2	27	318_shalom_silvan.jpg	45	22	1	1	2.086643e+02	1	1.353130e+00	0	3	2.105497e+02	3	1.124380e+01	
BMI_bff_114	2	7	119_zandberg_tamar.jpg	16	23	1	1	2.233475e+02	1	1.469996e+00	1	2	2.253497e+02	2	1.707746e+00	
BMI_bff_114	2	4	113_rosenthal_mickey.jpg	15	24	1	1	2.286200e+02	1	1.469474e+00	0	2	2.306222e+02	2	2.547293e+00	
BMI_bff_114	2	8	201_baron_roni.jpg	51	25	1	3	2.347269e+02	3	2.234595e+00	1	3	2.374966e+02	3	1.325684e+01	
BMI_bff_114	2	12	208_livnee_zipi.jpg	5	26	1	1	2.523132e+02	1	1.928228e+00	0	3	2.547828e+02	3	3.098702e+00	
BMI_bff_114	2	6	117_tibi_ahmed.jpg	49	27	1	1	2.594379e+02	1	1.267542e+00	1	3	2.612400e+02	3	3.121469e+00	
BMI_bff_114	2	10	203_cohen_meir.jpg	43	28	1	5	2.659120e+02	5	8.153414e+00	1	4	2.746050e+02	4	7.556511e+00	
