Trial	StimName	Liking	RT
1	105.bmp	7.0	4566
2	148.bmp	1.68888888889	3436
3	144.bmp	2.68888888889	6058
4	160.bmp	1.66666666667	2719
5	110.bmp	5.91111111111	4255
6	143.bmp	1.64444444444	3789
7	159.bmp	7.06666666667	3388
8	117.bmp	8.02222222222	4205
9	124.bmp	2.62222222222	3354
10	108.bmp	6.97777777778	4037
11	137.bmp	1.66666666667	3804
12	102.bmp	6.97777777778	2487
13	111.bmp	6.95555555556	2854
14	141.bmp	1.62222222222	2720
15	128.bmp	1.62222222222	2385
16	129.bmp	5.88888888889	1823
17	145.bmp	2.68888888889	2166
18	122.bmp	5.93333333333	1772
19	114.bmp	9.11111111111	3637
20	116.bmp	1.75555555556	2772
21	138.bmp	1.62222222222	2587
22	131.bmp	1.68888888889	2335
23	104.bmp	1.57777777778	2221
24	156.bmp	1.68888888889	2989
25	113.bmp	4.84444444444	7721
26	155.bmp	2.71111111111	4541
27	146.bmp	1.68888888889	2202
28	107.bmp	5.95555555556	5174
29	157.bmp	1.66666666667	2123
30	136.bmp	3.77777777778	3603
31	126.bmp	2.68888888889	3789
32	139.bmp	2.82222222222	2487
33	119.bmp	1.66666666667	4472
34	103.bmp	7.06666666667	2336
35	125.bmp	2.68888888889	2954
36	154.bmp	2.73333333333	5040
37	149.bmp	1.6	1753
38	151.bmp	1.6	2086
39	101.bmp	2.66666666667	3291
40	158.bmp	0.555555555556	3588
41	140.bmp	1.62222222222	3669
42	135.bmp	1.64444444444	1868
43	147.bmp	7.97777777778	2456
44	112.bmp	5.88888888889	2703
45	121.bmp	5.97777777778	2568
46	142.bmp	2.64444444444	2288
47	150.bmp	1.68888888889	1452
48	152.bmp	9.04444444444	3155
49	106.bmp	5.86666666667	4906
50	115.bmp	4.77777777778	2872
51	134.bmp	2.66666666667	2336
52	153.bmp	2.77777777778	4389
53	109.bmp	4.86666666667	3055
54	132.bmp	1.68888888889	2168
55	127.bmp	3.82222222222	2672
56	133.bmp	1.6	3488
57	123.bmp	8.15555555556	2070
58	118.bmp	7.6	2623
59	130.bmp	6.97777777778	2502
60	120.bmp	5.97777777778	2036
