subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
ccat_131	1	138.jpg	16	54	1	1	1	0	0	2.901926e-01	i	6.429774e+00
ccat_131	1	249.jpg	77	0	2	0	1	0	0	8.170363e+00	i	2.909561e+00
ccat_131	1	122.jpg	10	7	3	1	1	1	1	1.251872e+01	u	6.185238e+00
ccat_131	1	148.jpg	24	44	4	1	1	1	0	2.014906e+01	i	2.834896e+00
ccat_131	1	141.jpg	18	43	5	1	1	0	1	2.443065e+01	u	7.593322e+00
ccat_131	1	228.jpg	56	0	6	0	1	0	0	3.347708e+01	i	1.778878e+00
ccat_131	1	126.jpg	13	12	7	1	1	1	1	3.670924e+01	u	3.770685e+00
ccat_131	1	113.jpg	6	5	8	1	1	0	0	4.192381e+01	i	1.796157e+00
ccat_131	1	131.jpg	14	47	9	1	1	1	1	4.517250e+01	u	1.211516e+00
ccat_131	1	158.jpg	28	45	10	1	1	1	0	4.843782e+01	i	7.010146e+00
ccat_131	1	145.jpg	22	49	11	1	1	0	1	5.688444e+01	u	2.339524e+00
ccat_131	1	121.jpg	9	46	12	1	1	0	0	6.066644e+01	i	4.693528e+00
