subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
ccat_121	 1	 6	 1	 1	 1	 5.465498e-02	 116.jpg	 u	 4.793465e+00	 5	 0	 
ccat_121	 1	 2	 2	 1	 1	 5.952216e+00	 104.jpg	 u	 1.447897e+00	 48	 0	 
ccat_121	 1	 69	 3	 0	 0	 8.484513e+00	 241.jpg	 i	 1.395618e+00	 0	 0	 
ccat_121	 1	 32	 4	 0	 0	 1.096691e+01	 204.jpg	 i	 1.153204e+00	 0	 0	 
ccat_121	 1	 5	 5	 1	 1	 1.319930e+01	 111.jpg	 u	 8.648258e-01	 18	 1	 
ccat_121	 1	 54	 6	 0	 0	 1.514857e+01	 226.jpg	 i	 1.059601e+00	 0	 0	 
ccat_121	 1	 29	 7	 0	 0	 1.729769e+01	 201.jpg	 i	 9.584827e-01	 0	 0	 
ccat_121	 1	 4	 8	 1	 1	 1.934691e+01	 106.jpg	 u	 1.165204e+00	 14	 0	 
ccat_121	 1	 42	 9	 0	 0	 2.159602e+01	 214.jpg	 i	 9.323625e-01	 0	 0	 
ccat_121	 1	 8	 10	 1	 1	 2.361190e+01	 120.jpg	 u	 8.682626e-01	 12	 1	 
ccat_121	 1	 60	 11	 0	 0	 2.556109e+01	 232.jpg	 i	 9.270786e-01	 0	 0	 
ccat_121	 1	 77	 12	 0	 0	 2.757701e+01	 249.jpg	 i	 9.111145e-01	 0	 0	 
ccat_121	 1	 10	 13	 1	 0	 2.957620e+01	 127.jpg	 i	 1.023926e+00	 45	 1	 
ccat_121	 1	 46	 14	 0	 0	 3.169205e+01	 218.jpg	 i	 1.388079e+00	 0	 0	 
ccat_121	 1	 3	 15	 1	 1	 3.415773e+01	 105.jpg	 u	 6.424445e-01	 17	 0	 
ccat_121	 1	 70	 16	 0	 1	 3.589040e+01	 242.jpg	 u	 8.537737e-01	 0	 0	 
ccat_121	 1	 14	 17	 1	 1	 3.782295e+01	 134.jpg	 u	 7.132248e-01	 11	 0	 
ccat_121	 1	 86	 18	 0	 0	 3.962230e+01	 258.jpg	 i	 8.338243e-01	 0	 0	 
ccat_121	 1	 27	 19	 1	 1	 4.153816e+01	 157.jpg	 u	 9.260146e-01	 8	 0	 
ccat_121	 1	 31	 20	 0	 1	 4.355408e+01	 203.jpg	 u	 6.460446e-01	 0	 0	 
ccat_121	 1	 72	 21	 0	 0	 4.528668e+01	 244.jpg	 i	 1.081442e+00	 0	 0	 
ccat_121	 1	 9	 22	 1	 1	 4.745253e+01	 124.jpg	 u	 7.476042e-01	 47	 1	 
ccat_121	 1	 74	 23	 0	 1	 4.928511e+01	 246.jpg	 u	 1.539069e+00	 0	 0	 
ccat_121	 1	 26	 24	 1	 1	 5.191744e+01	 152.jpg	 u	 1.082729e+00	 7	 1	 
ccat_121	 1	 79	 25	 0	 1	 5.408321e+01	 251.jpg	 u	 1.324960e+00	 0	 0	 
ccat_121	 1	 12	 26	 1	 0	 5.649894e+01	 131.jpg	 i	 1.973184e+00	 13	 1	 
ccat_121	 1	 55	 27	 0	 1	 5.954770e+01	 227.jpg	 u	 1.276493e+00	 0	 0	 
ccat_121	 1	 15	 28	 1	 1	 6.191350e+01	 135.jpg	 u	 1.446626e+00	 15	 1	 
ccat_121	 1	 84	 29	 0	 0	 6.444577e+01	 256.jpg	 i	 1.194364e+00	 0	 0	 
ccat_121	 1	 11	 30	 1	 1	 6.672825e+01	 129.jpg	 u	 8.638865e-01	 16	 0	 
ccat_121	 1	 53	 31	 0	 1	 6.867744e+01	 225.jpg	 u	 1.042687e+00	 0	 0	 
ccat_121	 1	 18	 32	 1	 0	 7.081010e+01	 140.jpg	 i	 1.494034e+00	 50	 1	 
ccat_121	 1	 57	 33	 0	 1	 7.339229e+01	 229.jpg	 u	 1.079838e+00	 0	 0	 
ccat_121	 1	 24	 34	 1	 1	 7.555813e+01	 149.jpg	 u	 6.660360e-01	 43	 0	 
ccat_121	 1	 88	 35	 0	 1	 7.730737e+01	 260.jpg	 u	 8.687981e-01	 0	 0	 
ccat_121	 1	 73	 36	 0	 1	 7.925673e+01	 245.jpg	 u	 1.119435e+00	 0	 0	 
ccat_121	 1	 48	 37	 0	 0	 8.145577e+01	 220.jpg	 i	 8.723574e-01	 0	 0	 
ccat_121	 1	 45	 38	 0	 1	 8.342170e+01	 217.jpg	 u	 8.104195e-01	 0	 0	 
ccat_121	 1	 85	 39	 0	 1	 8.532089e+01	 257.jpg	 u	 8.712376e-01	 0	 0	 
ccat_121	 1	 82	 40	 0	 1	 8.728685e+01	 254.jpg	 u	 1.497336e+00	 0	 0	 
ccat_121	 1	 43	 41	 0	 0	 8.986912e+01	 215.jpg	 i	 1.331061e+00	 0	 0	 
ccat_121	 1	 51	 42	 0	 0	 9.228484e+01	 223.jpg	 i	 1.291328e+00	 0	 0	 
ccat_121	 1	 34	 43	 0	 0	 9.466723e+01	 206.jpg	 i	 7.969430e-01	 0	 0	 
ccat_121	 1	 61	 44	 0	 0	 9.654983e+01	 233.jpg	 i	 1.090307e+00	 0	 0	 
ccat_121	 1	 16	 45	 1	 1	 9.871562e+01	 138.jpg	 u	 6.525553e-01	 56	 0	 
