131.jpg	12	3	9.166683e-01	31	
134.jpg	12	4	8.383505e-01	34	
151.jpg	12	5	8.017313e-01	51	
129.jpg	12	6	7.934743e-01	29	
119.jpg	11	7	7.884571e-01	19	
132.jpg	12	8	7.881266e-01	32	
110.jpg	12	9	7.818321e-01	10	
113.jpg	11	10	7.810626e-01	13	
136.jpg	12	11	7.677768e-01	36	
133.jpg	11	12	7.651402e-01	33	
130.jpg	11	13	7.356531e-01	30	
135.jpg	12	14	7.326352e-01	35	
154.jpg	11	15	7.014197e-01	54	
124.jpg	12	16	6.916695e-01	24	
153.jpg	12	17	6.424610e-01	53	
102.jpg	11	18	6.101253e-01	2	
121.jpg	12	19	6.017426e-01	21	
115.jpg	12	20	5.917459e-01	15	
125.jpg	12	21	5.733551e-01	25	
106.jpg	12	22	5.700531e-01	6	
122.jpg	24	39	4.255643e-01	22	
143.jpg	24	40	4.022499e-01	43	
108.jpg	24	41	3.829511e-01	8	
109.jpg	24	42	3.591897e-01	9	
150.jpg	24	43	3.514345e-01	50	
146.jpg	22	44	3.440677e-01	46	
155.jpg	22	45	3.359133e-01	55	
141.jpg	24	46	3.219393e-01	41	
118.jpg	22	47	3.035128e-01	18	
101.jpg	24	48	3.031881e-01	1	
128.jpg	24	49	2.896616e-01	28	
152.jpg	22	50	2.808532e-01	52	
112.jpg	24	51	2.729988e-01	12	
142.jpg	22	52	2.523480e-01	42	
158.jpg	22	53	1.973381e-01	58	
144.jpg	24	54	1.827227e-01	44	
107.jpg	24	55	1.698503e-01	7	
139.jpg	24	56	1.541228e-01	39	
145.jpg	24	57	1.391249e-01	45	
147.jpg	24	58	1.179999e-01	47	

