subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
ccat_402	1	5.124050e-01	149.jpg	106.jpg	49	6	u	0	1.154851e+03
ccat_402	2	4.011039e+00	114.jpg	116.jpg	14	16	i	0	1.240234e+03
ccat_402	3	7.509713e+00	154.jpg	148.jpg	54	48	i	0	9.255354e+02
ccat_402	4	1.102492e+01	104.jpg	158.jpg	4	58	u	0	1.282354e+03
ccat_402	5	1.452356e+01	127.jpg	121.jpg	27	21	i	0	7.357429e+02
ccat_402	6	1.802219e+01	123.jpg	143.jpg	23	43	u	0	1.061075e+03
ccat_402	7	2.152093e+01	122.jpg	119.jpg	22	19	u	0	1.146336e+03
ccat_402	8	2.501944e+01	160.jpg	118.jpg	60	18	i	0	8.798693e+02
ccat_402	9	2.851811e+01	131.jpg	144.jpg	31	44	u	0	1.069156e+03
ccat_402	10	3.201672e+01	111.jpg	150.jpg	11	50	u	0	1.026553e+03
ccat_402	11	3.551540e+01	107.jpg	130.jpg	7	30	i	0	1.279912e+03
ccat_402	12	3.901396e+01	137.jpg	157.jpg	37	57	i	0	1.149312e+03
ccat_402	13	4.251257e+01	156.jpg	120.jpg	56	20	i	0	1.290751e+03
ccat_402	14	4.601122e+01	101.jpg	151.jpg	1	51	u	0	1.416050e+03
ccat_402	15	4.950989e+01	141.jpg	155.jpg	41	55	i	0	1.565420e+03
ccat_402	16	5.302511e+01	105.jpg	159.jpg	5	59	u	0	1.226159e+03
ccat_402	17	5.652374e+01	135.jpg	108.jpg	35	8	i	0	1.351565e+03
ccat_402	18	6.002239e+01	124.jpg	128.jpg	24	28	u	0	9.329497e+02
ccat_402	19	6.352108e+01	103.jpg	132.jpg	3	32	u	0	1.074232e+03
ccat_402	20	6.701963e+01	117.jpg	152.jpg	17	52	u	0	1.215690e+03
ccat_402	21	7.051823e+01	138.jpg	126.jpg	38	26	i	0	1.069037e+03
ccat_402	22	7.401685e+01	125.jpg	136.jpg	25	36	u	0	1.082422e+03
ccat_402	23	7.751554e+01	147.jpg	145.jpg	47	45	i	0	7.037462e+02
ccat_402	24	8.101422e+01	146.jpg	112.jpg	46	12	i	0	9.010492e+02
ccat_402	25	8.451275e+01	129.jpg	139.jpg	29	39	u	0	1.194524e+03
ccat_402	26	8.801138e+01	102.jpg	153.jpg	2	53	u	0	1.399951e+03
ccat_402	27	9.151006e+01	110.jpg	115.jpg	10	15	i	0	1.149243e+03
ccat_402	28	9.502530e+01	109.jpg	133.jpg	9	33	i	0	1.746018e+03
ccat_402	29	9.852393e+01	140.jpg	142.jpg	40	42	u	0	1.511382e+03
ccat_402	30	1.020225e+02	113.jpg	134.jpg	13	34	u	0	1.396782e+03
ccat_402	31	1.055212e+02	157.jpg	141.jpg	57	41	i	0	1.738071e+03
ccat_402	32	1.090198e+02	103.jpg	147.jpg	3	47	u	0	8.394841e+02
ccat_402	33	1.125184e+02	111.jpg	149.jpg	11	49	i	0	1.092892e+03
