subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
ccat_115	1	154.jpg	25	45	1	1	1	1	0	4.461269e-02	i	4.903189e+00
ccat_115	1	149.jpg	22	8	2	1	1	0	0	6.025511e+00	i	1.530295e+00
ccat_115	1	132.jpg	14	7	3	1	1	1	1	8.641159e+00	u	1.386640e+00
ccat_115	1	115.jpg	5	48	4	1	1	0	1	1.110692e+01	u	1.232917e+00
ccat_115	1	127.jpg	11	49	5	1	1	0	1	1.342269e+01	u	1.477158e+00
ccat_115	1	209.jpg	37	0	6	0	1	0	0	1.598826e+01	i	1.231530e+00
ccat_115	1	107.jpg	2	13	7	1	1	1	0	1.830403e+01	i	1.091804e+00
ccat_115	1	117.jpg	7	56	8	1	1	0	1	2.048652e+01	u	1.133288e+00
ccat_115	1	147.jpg	20	11	9	1	1	0	0	2.270233e+01	i	1.029487e+00
ccat_115	1	124.jpg	10	46	10	1	1	0	1	2.481814e+01	u	1.089673e+00
ccat_115	1	145.jpg	18	52	11	1	1	1	1	2.700058e+01	u	1.883233e+00
ccat_115	1	250.jpg	78	0	12	0	1	0	0	2.996612e+01	i	1.861732e+00
ccat_115	1	223.jpg	51	0	13	0	1	0	0	3.291497e+01	i	7.928221e-01
ccat_115	1	123.jpg	9	53	14	1	1	1	1	3.479751e+01	u	1.086336e+00
ccat_115	1	138.jpg	15	44	15	1	1	1	1	3.696335e+01	u	1.280485e+00
ccat_115	1	158.jpg	27	50	16	1	1	1	1	3.932910e+01	u	1.378699e+00
ccat_115	1	129.jpg	12	12	17	1	1	1	0	4.179481e+01	i	1.321018e+00
ccat_115	1	211.jpg	39	0	18	0	1	0	0	4.419382e+01	i	1.130022e+00
ccat_115	1	242.jpg	70	0	19	0	1	0	1	4.640961e+01	u	1.714187e+00
ccat_115	1	222.jpg	50	0	20	0	1	0	0	4.920858e+01	i	8.992218e-01
ccat_115	1	246.jpg	74	0	21	0	1	0	0	5.119113e+01	i	1.028706e+00
ccat_115	1	248.jpg	76	0	22	0	1	0	1	5.330689e+01	u	7.689187e-01
ccat_115	1	121.jpg	8	43	23	1	1	0	1	5.515619e+01	u	1.319621e+00
ccat_115	1	234.jpg	62	0	24	0	1	0	0	5.755530e+01	i	1.152548e+00
ccat_115	1	217.jpg	45	0	25	0	1	0	0	5.978772e+01	i	1.488069e+00
ccat_115	1	152.jpg	23	6	26	1	1	0	0	6.235335e+01	i	1.746495e+00
ccat_115	1	110.jpg	3	17	27	1	1	0	0	6.518554e+01	i	2.130301e+00
ccat_115	1	139.jpg	16	54	28	1	1	0	1	6.840099e+01	u	7.308210e-01
ccat_115	1	146.jpg	19	55	29	1	1	0	1	7.021697e+01	u	5.708827e-01
ccat_115	1	204.jpg	32	0	30	0	1	0	0	7.186627e+01	i	1.233576e+00
ccat_115	1	240.jpg	68	0	31	0	1	0	0	7.418200e+01	i	9.418146e-01
ccat_115	1	160.jpg	28	47	32	1	1	1	1	7.621460e+01	u	1.221247e+00
ccat_115	1	247.jpg	75	0	33	0	1	0	0	7.851370e+01	i	6.661080e-01
ccat_115	1	140.jpg	17	51	34	1	1	0	1	8.026296e+01	u	9.728985e-01
