subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
ccat_402	2	156.jpg	24	13	1	1	1	0	1	3.652262e-02	i	3.403871e+00
ccat_402	2	150.jpg	20	43	2	1	1	1	1	4.534838e+00	i	4.537523e+00
ccat_402	2	137.jpg	13	51	3	1	1	1	0	1.016590e+01	u	2.258485e+00
ccat_402	2	104.jpg	2	18	4	1	1	0	1	1.351470e+01	i	2.045729e+00
ccat_402	2	138.jpg	14	48	5	1	1	1	1	1.668025e+01	i	2.688220e+00
ccat_402	2	114.jpg	6	17	6	1	1	1	0	2.046183e+01	u	2.202530e+00
ccat_402	2	133.jpg	12	45	7	1	1	0	0	2.376056e+01	u	2.999797e+00
ccat_402	2	155.jpg	23	15	8	1	1	0	1	2.784238e+01	i	2.270031e+00
ccat_402	2	160.jpg	28	6	9	1	1	0	0	3.120776e+01	u	3.328644e+00
ccat_402	2	250.jpg	78	0	10	0	1	0	1	3.568920e+01	i	5.615170e+00
ccat_402	2	116.jpg	7	12	11	1	1	0	0	4.238658e+01	u	2.837798e+00
ccat_402	2	248.jpg	76	0	12	0	1	0	1	4.630178e+01	i	5.770591e+00
ccat_402	2	237.jpg	65	0	13	0	1	0	0	5.318246e+01	u	2.641915e+00
ccat_402	2	242.jpg	70	0	14	0	1	0	0	5.691424e+01	u	1.966139e+00
ccat_402	2	120.jpg	9	10	15	1	1	0	1	5.996308e+01	i	2.733335e+00
ccat_402	2	212.jpg	40	0	16	0	1	0	0	6.381165e+01	u	2.092710e+00
ccat_402	2	234.jpg	62	0	17	0	1	0	0	6.699377e+01	u	1.230649e+00
ccat_402	2	245.jpg	73	0	18	0	1	0	0	6.930932e+01	u	1.155072e+00
ccat_402	2	239.jpg	67	0	19	0	1	0	0	7.155848e+01	u	1.881968e+00
ccat_402	2	128.jpg	11	49	20	1	1	1	1	7.452398e+01	i	3.908396e+00
ccat_402	2	107.jpg	3	14	21	1	1	1	1	7.953885e+01	i	6.197513e+00
ccat_402	2	124.jpg	10	5	22	1	1	0	1	8.685252e+01	i	3.099896e+00
ccat_402	2	227.jpg	55	0	23	0	1	0	0	9.105082e+01	u	9.576153e-01
ccat_402	2	145.jpg	17	56	24	1	1	0	0	9.308365e+01	u	1.564768e+00
ccat_402	2	152.jpg	21	52	25	1	1	0	1	9.576565e+01	i	4.650805e+00
ccat_402	2	149.jpg	19	7	26	1	1	0	0	1.014968e+02	u	2.639669e+00
ccat_402	2	154.jpg	22	55	27	1	1	0	0	1.052286e+02	u	3.467761e+00
ccat_402	2	217.jpg	45	0	28	0	1	0	0	1.098437e+02	u	1.964681e+00
ccat_402	2	103.jpg	1	16	29	1	1	1	1	1.130257e+02	i	1.638760e+00
ccat_402	2	144.jpg	16	53	30	1	1	0	0	1.157577e+02	u	4.955275e+00
ccat_402	2	108.jpg	4	9	31	1	1	1	1	1.218220e+02	i	1.770402e+00
ccat_402	2	140.jpg	15	47	32	1	1	0	1	1.246711e+02	i	3.785327e+00
ccat_402	2	157.jpg	25	44	33	1	1	0	0	1.295361e+02	u	7.203863e-01
ccat_402	2	159.jpg	27	50	34	1	1	0	0	1.313516e+02	u	1.448805e+00
ccat_402	2	260.jpg	88	0	35	0	1	0	0	1.338840e+02	u	1.468386e+00
ccat_402	2	221.jpg	49	0	36	0	1	0	0	1.364332e+02	u	1.943285e+00
ccat_402	2	158.jpg	26	54	37	1	1	1	1	1.394653e+02	i	1.479117e+00
ccat_402	2	148.jpg	18	8	38	1	1	1	0	1.421062e+02	u	2.054278e+00
ccat_402	2	112.jpg	5	11	39	1	1	1	0	1.454128e+02	u	1.227575e+00
ccat_402	2	117.jpg	8	46	40	1	1	1	1	1.477286e+02	i	1.551794e+00
