Subject	StimName	StimNum	Rank	Wins	Loses	Total
ccat_111	101.jpg	1	6.407977e-01	7	3	10
ccat_111	102.jpg	2	4.115739e-01	3	7	10
ccat_111	103.jpg	3	7.722804e-01	8	2	10
ccat_111	104.jpg	4	4.432282e-01	4	6	10
ccat_111	105.jpg	5	9.029606e-01	10	0	10
ccat_111	106.jpg	6	7.444215e-01	10	0	10
ccat_111	107.jpg	7	5.598708e-01	6	4	10
ccat_111	108.jpg	8	7.120303e-01	8	2	10
ccat_111	109.jpg	9	6.960711e-01	8	2	10
ccat_111	110.jpg	10	9.602044e-01	10	0	10
ccat_111	111.jpg	11	7.183642e-01	8	2	10
ccat_111	112.jpg	12	8.655097e-01	10	0	10
ccat_111	113.jpg	13	3.711768e-01	3	7	10
ccat_111	114.jpg	14	8.584703e-01	10	0	10
ccat_111	115.jpg	15	1.667035e-01	1	9	10
ccat_111	116.jpg	16	3.617435e-01	4	6	10
ccat_111	117.jpg	17	2.473648e-01	0	9	9
ccat_111	118.jpg	18	6.837240e-01	8	2	10
ccat_111	119.jpg	19	6.607891e-01	7	3	10
ccat_111	120.jpg	20	6.517298e-01	7	3	10
ccat_111	121.jpg	21	8.946410e-01	9	1	10
ccat_111	122.jpg	22	6.902250e-01	8	2	10
ccat_111	123.jpg	23	8.599973e-01	9	1	10
ccat_111	124.jpg	24	5.576549e-01	5	5	10
ccat_111	125.jpg	25	3.703147e-01	3	7	10
ccat_111	126.jpg	26	7.278939e-01	9	1	10
ccat_111	127.jpg	27	2.267946e-01	1	8	9
ccat_111	128.jpg	28	2.150365e-01	1	9	10
ccat_111	129.jpg	29	4.064991e-01	3	7	10
ccat_111	130.jpg	30	6.683298e-01	7	3	10
ccat_111	131.jpg	31	2.889206e-01	1	9	10
ccat_111	132.jpg	32	2.937994e-01	2	7	9
ccat_111	133.jpg	33	6.025663e-01	6	4	10
ccat_111	134.jpg	34	6.791865e-01	8	2	10
ccat_111	135.jpg	35	3.228550e-01	3	7	10
ccat_111	136.jpg	36	6.001229e-01	6	4	10
ccat_111	137.jpg	37	4.633735e-01	5	5	10
ccat_111	138.jpg	38	3.434757e-01	3	7	10
ccat_111	139.jpg	39	1.177710e-01	0	10	10
ccat_111	140.jpg	40	2.190221e-01	1	8	9
ccat_111	141.jpg	41	2.555617e-01	2	8	10
ccat_111	142.jpg	42	2.595019e-01	2	8	10
ccat_111	143.jpg	43	5.498367e-01	5	5	10
ccat_111	144.jpg	44	1.086368e-01	0	10	10
ccat_111	145.jpg	45	1.953598e-01	1	9	10
ccat_111	146.jpg	46	1.345291e-01	2	8	10
ccat_111	147.jpg	47	2.118013e-01	2	8	10
ccat_111	148.jpg	48	3.948887e-01	4	6	10
ccat_111	149.jpg	49	7.686136e-01	8	2	10
ccat_111	150.jpg	50	2.130948e-01	1	8	9
ccat_111	151.jpg	51	5.896672e-01	6	4	10
ccat_111	152.jpg	52	4.129538e-01	4	6	10
ccat_111	153.jpg	53	3.447978e-01	3	7	10
ccat_111	154.jpg	54	5.384401e-01	5	5	10
ccat_111	155.jpg	55	7.786817e-01	9	1	10
ccat_111	156.jpg	56	3.508589e-01	2	8	10
ccat_111	157.jpg	57	2.621105e-01	2	7	9
ccat_111	158.jpg	58	3.288114e-01	3	7	10
ccat_111	159.jpg	59	4.508069e-01	4	6	10
ccat_111	160.jpg	60	8.735528e-01	10	0	10
