subjectID	runtrial	onsettime	Name	Bid	RT
caau_snacks_909	1	6.670379e-02	133.bmp	1.015625e+00	1.519305e+01
caau_snacks_909	2	1.569417e+01	158.bmp	3.125000e-03	7.212278e+00
caau_snacks_909	3	2.334024e+01	154.bmp	5.031250e-01	5.930458e+00
caau_snacks_909	4	2.968715e+01	128.bmp	1.500000e+00	7.613153e+00
caau_snacks_909	5	3.770537e+01	112.bmp	2.275000e+00	4.510163e+00
caau_snacks_909	6	4.263144e+01	134.bmp	1.003125e+00	5.697525e+00
caau_snacks_909	7	4.877863e+01	106.bmp	2.506250e+00	8.062877e+00
caau_snacks_909	8	5.732525e+01	103.bmp	2.496875e+00	3.197821e+00
caau_snacks_909	9	6.097363e+01	147.bmp	2.015625e+00	2.365025e+00
caau_snacks_909	10	6.378877e+01	101.bmp	1.009375e+00	5.414193e+00
caau_snacks_909	11	6.965283e+01	120.bmp	2.209375e+00	4.447691e+00
caau_snacks_909	12	7.455054e+01	150.bmp	6.250000e-03	4.714346e+00
caau_snacks_909	13	7.968190e+01	138.bmp	1.875000e-02	3.964739e+00
caau_snacks_909	14	8.406308e+01	127.bmp	2.990625e+00	1.206102e+01
caau_snacks_909	15	9.655794e+01	156.bmp	5.156250e-01	5.363580e+00
caau_snacks_909	16	1.023386e+02	119.bmp	0	3.197984e+00
caau_snacks_909	17	1.059537e+02	139.bmp	1.728125e+00	3.481802e+00
caau_snacks_909	18	1.098520e+02	131.bmp	1.221875e+00	5.097254e+00
caau_snacks_909	19	1.153826e+02	140.bmp	5.031250e-01	4.047995e+00
caau_snacks_909	20	1.198811e+02	135.bmp	2.512500e+00	4.763746e+00
caau_snacks_909	21	1.250618e+02	122.bmp	2.006250e+00	2.448571e+00
caau_snacks_909	22	1.279274e+02	107.bmp	1.578125e+00	7.546428e+00
caau_snacks_909	23	1.358736e+02	159.bmp	3.125000e-03	3.748109e+00
caau_snacks_909	24	1.400719e+02	124.bmp	1.537500e+00	4.531068e+00
caau_snacks_909	25	1.450363e+02	108.bmp	1.762500e+00	2.548764e+00
caau_snacks_909	26	1.480185e+02	145.bmp	2.812500e-01	2.665000e+00
caau_snacks_909	27	1.511004e+02	155.bmp	3	8.196028e+00
caau_snacks_909	28	1.596967e+02	126.bmp	5.125000e-01	2.398499e+00
caau_snacks_909	29	1.625450e+02	115.bmp	2.996875e+00	9.544014e+00
caau_snacks_909	30	1.724912e+02	113.bmp	2.503125e+00	2.398429e+00
caau_snacks_909	31	1.753065e+02	151.bmp	1.012500e+00	3.331616e+00
caau_snacks_909	32	1.790883e+02	149.bmp	6.843750e-01	4.264236e+00
caau_snacks_909	33	1.837026e+02	129.bmp	2.003125e+00	2.432071e+00
caau_snacks_909	34	1.865515e+02	117.bmp	2.015625e+00	3.631413e+00
caau_snacks_909	35	1.906662e+02	130.bmp	2.512500e+00	2.765249e+00
caau_snacks_909	36	1.938651e+02	105.bmp	2.503125e+00	2.215226e+00
caau_snacks_909	37	1.965138e+02	125.bmp	3.218750e-01	3.864532e+00
caau_snacks_909	38	2.007953e+02	142.bmp	6.250000e-03	2.748349e+00
caau_snacks_909	39	2.039769e+02	148.bmp	9.375000e-03	5.528648e+00
caau_snacks_909	40	2.099581e+02	146.bmp	2.006250e+00	5.097622e+00
caau_snacks_909	41	2.155054e+02	141.bmp	2.546875e+00	3.448146e+00
caau_snacks_909	42	2.194204e+02	152.bmp	2.996875e+00	4.947572e+00
caau_snacks_909	43	2.247850e+02	104.bmp	1.521875e+00	2.431634e+00
caau_snacks_909	44	2.276501e+02	143.bmp	2.515625e+00	1.747143e+00
caau_snacks_909	45	2.297824e+02	116.bmp	1.031250e+00	2.514860e+00
caau_snacks_909	46	2.327647e+02	114.bmp	2.031250e+00	1.665400e+00
caau_snacks_909	47	2.348970e+02	123.bmp	2.531250e+00	2.181943e+00
caau_snacks_909	48	2.374957e+02	137.bmp	5.000000e-01	3.931279e+00
caau_snacks_909	49	2.418104e+02	118.bmp	1.743750e+00	2.832140e+00
caau_snacks_909	50	2.451090e+02	136.bmp	2.234375e+00	3.563933e+00
caau_snacks_909	51	2.491739e+02	102.bmp	3	4.597644e+00
caau_snacks_909	52	2.542217e+02	144.bmp	3.125000e-02	5.231057e+00
caau_snacks_909	53	2.598694e+02	111.bmp	2.534375e+00	4.963956e+00
caau_snacks_909	54	2.652836e+02	160.bmp	2.993750e+00	5.980358e+00
caau_snacks_909	55	2.716806e+02	132.bmp	2	5.714264e+00
caau_snacks_909	56	2.778447e+02	110.bmp	1.718750e+00	4.464393e+00
caau_snacks_909	57	2.827594e+02	153.bmp	1.018750e+00	2.881406e+00
caau_snacks_909	58	2.860914e+02	157.bmp	1.018750e+00	1.765237e+00
caau_snacks_909	59	2.882737e+02	121.bmp	1.512500e+00	4.747294e+00
