subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
caau_snacks_923	1	17	RitzBitz2.bmp	13	1	1	5	8.189117e-02	5	7.612595e-01	1	5	1.548047e+00	5	1.242620e+00	
caau_snacks_923	1	18	Skittles.bmp	10	2	1	5	4.497083e+00	5	9.173781e-01	1	5	6.096370e+00	5	6.685886e-01	
caau_snacks_923	1	7	Doritosranch.bmp	46	3	1	5	8.478560e+00	5	8.474331e-01	0	1	9.994776e+00	1	4.467655e-01	
caau_snacks_923	1	8	FigNewton_small.bmp	49	4	1	5	1.212724e+01	5	9.141334e-01	0	1	1.370996e+01	1	6.808120e-01	
caau_snacks_923	1	3	Butterfinger.bmp	9	5	1	5	1.609257e+01	5	7.517050e-01	0	1	1.750882e+01	1	2.732260e-01	
caau_snacks_923	1	14	Laffytaffyred_one.bmp	43	6	1	5	1.950737e+01	5	7.768588e-01	0	1	2.095672e+01	1	2.512095e-01	
caau_snacks_923	1	2	3Musketeers.bmp	12	7	1	5	2.288925e+01	5	7.151656e-01	1	1	2.427194e+01	1	3.132337e-01	
caau_snacks_923	1	31	TeddyGrahamsCinnamon.bmp	0	8	0	5	2.628786e+01	5	7.287762e-01	0	1	2.768732e+01	1	2.934485e-01	
caau_snacks_923	1	46	uToberlorone.bmp	0	9	0	5	2.968648e+01	5	7.695383e-01	0	1	3.111936e+01	1	3.846382e-01	
caau_snacks_923	1	35	ffraspsorbet.bmp	0	10	0	5	3.318526e+01	5	8.460206e-01	0	1	3.471808e+01	1	6.803444e-01	
caau_snacks_923	1	29	Lindt_small.bmp	0	11	0	5	3.708367e+01	5	1.410854e+00	0	1	3.916605e+01	1	4.207763e-01	
caau_snacks_923	1	10	Ghiradelli_milk_Almonds.bmp	8	12	1	5	4.128167e+01	5	9.553710e-01	0	1	4.289789e+01	1	4.230589e-01	
caau_snacks_923	1	33	WheatThins.bmp	0	13	0	5	4.501375e+01	5	6.344151e-01	0	1	4.631316e+01	1	4.164489e-01	
caau_snacks_923	1	11	Goldfish.bmp	15	14	1	4	4.842908e+01	4	8.925510e-01	1	5	5.001175e+01	5	6.632971e-01	
caau_snacks_923	1	12	HoHo.bmp	47	15	1	5	5.236080e+01	5	1.398319e+00	1	5	5.442665e+01	5	3.696448e-01	
caau_snacks_923	1	44	starburst.bmp	0	16	0	1	5.649229e+01	1	1.006734e+00	0	1	5.817498e+01	1	4.522418e-01	
caau_snacks_923	1	38	jollyrancherpurple.bmp	0	17	0	1	6.030742e+01	1	1.191058e+00	0	1	6.219014e+01	1	3.322325e-01	
caau_snacks_923	1	40	luckycharms.bmp	0	18	0	5	6.420587e+01	5	1.139255e+00	0	1	6.601670e+01	1	2.870028e-01	
caau_snacks_923	1	4	CheesyDoritos.bmp	48	19	1	5	6.800406e+01	5	7.337059e-01	0	1	6.940375e+01	1	1.133190e+00	
caau_snacks_923	1	16	Reeses.bmp	7	20	1	5	7.223572e+01	5	6.633228e-01	1	5	7.356871e+01	5	4.737622e-01	
caau_snacks_923	1	20	Snickers.bmp	11	21	1	5	7.575078e+01	5	7.193895e-01	0	1	7.715060e+01	1	2.390446e-01	
caau_snacks_923	1	41	orangejello.bmp	0	22	0	1	7.908320e+01	1	9.911936e-01	0	1	8.074912e+01	1	9.806078e-02	
caau_snacks_923	1	25	AppleJacks.bmp	0	23	0	1	8.253153e+01	1	7.702749e-01	0	1	8.395737e+01	1	2.748229e-01	
caau_snacks_923	1	42	slimfastC.bmp	0	24	0	1	8.593037e+01	1	5.743694e-01	0	1	8.718159e+01	1	2.644271e-01	
caau_snacks_923	1	23	Toberlorone.bmp	17	25	1	5	8.915071e+01	5	6.307663e-01	0	1	9.044527e+01	1	2.448484e-01	
caau_snacks_923	1	36	frostedcheerios.bmp	0	26	0	1	9.239432e+01	1	6.474944e-01	0	1	9.371037e+01	1	3.160499e-01	
caau_snacks_923	1	22	Streusel.bmp	52	27	1	5	9.572639e+01	5	8.054753e-01	1	5	9.722574e+01	5	3.732553e-01	
caau_snacks_923	1	47	vanillapudding.bmp	0	28	0	1	9.930828e+01	1	6.370413e-01	0	1	1.006078e+02	1	2.642292e-01	
caau_snacks_923	1	5	Chocolate_mm.bmp	18	29	1	5	1.025566e+02	5	7.735228e-01	1	5	1.040285e+02	5	7.728810e-02	
caau_snacks_923	1	32	TootsieRolls.bmp	0	30	0	1	1.058055e+02	1	6.842712e-01	0	1	1.071718e+02	1	2.154032e-01	
caau_snacks_923	1	9	Ghiradelli_milk.bmp	14	31	1	5	1.090710e+02	5	9.628057e-01	0	1	1.107037e+02	1	3.037842e-01	
caau_snacks_923	1	39	keeblerrainbow.bmp	0	32	0	1	1.127028e+02	1	7.875445e-01	0	1	1.141689e+02	1	9.928363e-02	
caau_snacks_923	1	1	100grand_small.bmp	16	33	1	5	1.159677e+02	5	6.228198e-01	0	1	1.172673e+02	1	2.176309e-01	
caau_snacks_923	1	26	ApplePie.bmp	0	34	0	5	1.191332e+02	5	9.675956e-01	0	1	1.207325e+02	1	3.342607e-01	
caau_snacks_923	1	13	Keeblerfudgestripes.bmp	44	35	1	5	1.227487e+02	5	9.458758e-01	1	5	1.243647e+02	5	2.983892e-01	
caau_snacks_923	1	48	wwmuffin.bmp	0	36	0	1	1.263471e+02	1	7.791947e-01	0	1	1.277895e+02	1	2.430244e-01	
caau_snacks_923	1	24	Whatchamacallit.bmp	51	37	1	5	1.297124e+02	5	1.322274e+00	0	1	1.317116e+02	1	2.705654e-01	
caau_snacks_923	1	28	Crunch.bmp	0	38	0	1	1.336608e+02	1	7.474021e-01	0	1	1.350768e+02	1	2.104004e-01	
caau_snacks_923	1	34	cherryicecream.bmp	0	39	0	1	1.369763e+02	1	6.756406e-01	0	1	1.383256e+02	1	2.701120e-01	
caau_snacks_923	1	27	ChocolateDonuts.bmp	0	40	0	1	1.402748e+02	1	6.427827e-01	0	1	1.415909e+02	1	3.085564e-01	
