subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
caau_snacks_905	1	2	AnimalCrackers.bmp	47	1	1	5	8.012412e-02	5	9.729561e-01	1	3	1.723640e+00	3	8.244095e-01	
caau_snacks_905	1	27	Sourpatch.bmp	13	2	1	5	4.239617e+00	5	5.439978e-01	1	3	5.472674e+00	3	4.213440e-01	
caau_snacks_905	1	15	Lollipopred.bmp	53	3	1	5	7.572077e+00	5	3.376429e-01	1	3	8.588447e+00	3	7.488669e-01	
caau_snacks_905	1	8	Granolabar.bmp	17	4	1	5	1.103781e+01	5	4.809430e-01	0	3	1.218725e+01	3	6.166550e-01	
caau_snacks_905	1	16	MilkyWay.bmp	10	5	1	5	1.450396e+01	5	6.816924e-01	1	3	1.585350e+01	3	6.636157e-03	
caau_snacks_905	1	7	Funyuns_small.bmp	6	6	1	5	1.756911e+01	5	4.845639e-01	0	3	1.873561e+01	3	1.670760e-01	
caau_snacks_905	1	25	SnoBall.bmp	44	7	1	5	2.060184e+01	5	4.972022e-01	1	3	2.178487e+01	3	5.837333e-01	
caau_snacks_905	1	12	Jollyranchergreen.bmp	43	8	1	5	2.405101e+01	5	4.899790e-01	0	3	2.521717e+01	3	2.857205e-01	
caau_snacks_905	1	17	Nutterbutter.bmp	56	9	1	5	2.720001e+01	5	5.204755e-01	0	3	2.839988e+01	3	2.044714e-01	
caau_snacks_905	1	3	Butterfinger.bmp	55	10	1	2	3.029917e+01	2	1.331860e+00	0	3	3.229885e+01	3	8.109705e-01	
caau_snacks_905	1	14	Keeblerfudgestripes.bmp	45	11	1	5	3.479807e+01	5	9.275107e-01	1	3	3.639743e+01	3	2.124400e-01	
caau_snacks_905	1	22	PopTartsStrawberry.bmp	7	12	1	5	3.829714e+01	5	5.990875e-01	1	3	3.958010e+01	3	1.762787e-01	
caau_snacks_905	1	4	Chocolate_mm.bmp	11	13	1	5	4.144614e+01	5	5.515725e-01	0	3	4.266257e+01	3	2.142346e-01	
caau_snacks_905	1	28	Toberlorone.bmp	9	14	1	5	4.456202e+01	5	8.426865e-01	0	3	4.609508e+01	3	1.511119e-01	
caau_snacks_905	1	23	Reeses.bmp	51	15	1	5	4.792777e+01	5	7.615850e-01	0	3	4.934428e+01	3	2.881291e-01	
caau_snacks_905	1	11	HoHo.bmp	52	16	1	5	5.132694e+01	5	7.795653e-01	1	3	5.277644e+01	3	1.768728e-01	
caau_snacks_905	1	20	PeanutMMs.bmp	12	17	1	5	5.464269e+01	5	5.423931e-01	1	3	5.587561e+01	3	1.061457e-01	
caau_snacks_905	1	26	SourSkittles.bmp	16	18	1	5	5.767520e+01	5	5.037238e-01	0	3	5.884134e+01	3	8.638579e-02	
caau_snacks_905	1	21	PopTartsCinnamon.bmp	8	19	1	5	6.060761e+01	5	8.207673e-01	0	3	6.209050e+01	3	1.460061e-01	
caau_snacks_905	1	24	Skittles.bmp	15	20	1	5	6.394022e+01	5	6.624132e-01	1	3	6.528982e+01	3	-2.852058e-02	
caau_snacks_905	1	13	Jollyrancherred.bmp	54	21	1	5	6.697270e+01	5	3.772370e-01	0	3	6.802252e+01	3	3.076160e-01	
caau_snacks_905	1	18	Oreos.bmp	48	22	1	5	7.003855e+01	5	4.100228e-01	0	3	7.113818e+01	3	2.732861e-01	
caau_snacks_905	1	10	Hersheymilk_several.bmp	46	23	1	5	7.312097e+01	5	4.824627e-01	0	3	7.427062e+01	3	4.890341e-01	
caau_snacks_905	1	6	FrootLoops.bmp	5	24	1	5	7.645343e+01	5	7.822729e-01	0	4	7.791975e+01	4	4.021810e-01	
caau_snacks_905	1	1	3Musketeers.bmp	14	25	1	5	8.000253e+01	5	4.859757e-01	0	3	8.116900e+01	3	-1.983381e-02	
caau_snacks_905	1	19	PayDay.bmp	49	26	1	5	8.285180e+01	5	6.975068e-01	0	3	8.423451e+01	3	4.474758e-01	
caau_snacks_905	1	5	FamousAmos_small.bmp	18	27	1	5	8.638414e+01	5	6.064738e-01	1	3	8.768369e+01	3	4.775212e-01	
caau_snacks_905	1	9	Hersheykisses.bmp	50	28	1	5	8.984992e+01	5	5.648563e-01	1	3	9.109942e+01	3	2.577961e-01	
