subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
caau_snacks_919	1	11	Jollyranchergreen.bmp	50	1	1	5	1.105662e-01	5	9.113405e-01	1	1	1.710109e+00	1	7.868419e-01	
caau_snacks_919	1	12	Keeblerfudgestripes.bmp	8	2	1	5	4.209159e+00	5	1.397913e+00	0	3	6.308279e+00	3	9.755505e-01	
caau_snacks_919	1	20	Streusel.bmp	54	3	1	5	8.990372e+00	5	9.380505e-01	0	2	1.062305e+01	2	5.521329e-01	
caau_snacks_919	1	23	Twix.bmp	17	4	1	5	1.288890e+01	5	8.197384e-01	0	5	1.437160e+01	5	4.237730e-01	
caau_snacks_919	1	37	frozenyogart.bmp	0	5	0	1	1.650446e+01	1	1.536655e+00	0	1	1.872110e+01	1	5.626998e-01	
caau_snacks_919	1	40	luckycharms.bmp	0	6	0	5	2.100228e+01	5	7.268273e-01	0	3	2.241827e+01	3	4.774406e-01	
caau_snacks_919	1	15	Nutterbutter.bmp	15	7	1	5	2.460076e+01	5	8.835526e-01	1	2	2.613340e+01	2	1.080765e+00	
caau_snacks_919	1	16	PopTartsCinnamon.bmp	13	8	1	5	2.891568e+01	5	7.433050e-01	1	1	3.033167e+01	1	4.644068e-01	
caau_snacks_919	1	47	vanillapudding.bmp	0	9	0	1	3.251434e+01	1	1.057321e+00	0	1	3.426347e+01	1	4.907095e-01	
caau_snacks_919	1	45	trix.bmp	0	10	0	1	3.644591e+01	1	8.970462e-01	0	1	3.801208e+01	1	3.071499e-01	
caau_snacks_919	1	34	cherryicecream.bmp	0	11	0	1	4.000597e+01	1	6.684219e-01	0	1	4.134389e+01	1	7.816613e-02	
caau_snacks_919	1	25	AppleJacks.bmp	0	12	0	1	4.312658e+01	1	6.836811e-01	0	1	4.446790e+01	1	8.838141e-01	
caau_snacks_919	1	7	FlamingCheetos.bmp	12	13	1	5	4.702459e+01	5	7.514653e-01	1	5	4.844079e+01	5	1.492835e-01	
