subjectID	runtrial	onsettime	Name	Bid	RT
caau_snacks_916	1	3.288753e-02	144.bmp	5.281250e-01	4.165377e+00
caau_snacks_916	2	4.615485e+00	116.bmp	1.009375e+00	3.581464e+00
caau_snacks_916	3	8.646476e+00	145.bmp	5.468750e-01	2.649427e+00
caau_snacks_916	4	1.174541e+01	155.bmp	1.003125e+00	2.648787e+00
caau_snacks_916	5	1.486127e+01	115.bmp	5.875000e-01	2.865877e+00
caau_snacks_916	6	1.817655e+01	128.bmp	1.018750e+00	3.866039e+00
caau_snacks_916	7	2.250812e+01	122.bmp	1.481250e+00	2.232259e+00
caau_snacks_916	8	2.520705e+01	124.bmp	1.146875e+00	2.765282e+00
caau_snacks_916	9	2.840596e+01	154.bmp	1.015625e+00	2.782093e+00
caau_snacks_916	10	3.163817e+01	133.bmp	4.500000e-01	2.515441e+00
caau_snacks_916	11	3.460358e+01	127.bmp	5.062500e-01	2.399130e+00
caau_snacks_916	12	3.745279e+01	135.bmp	1.015625e+00	2.298784e+00
caau_snacks_916	13	4.018505e+01	136.bmp	5.343750e-01	2.898637e+00
caau_snacks_916	14	4.355035e+01	103.bmp	5.156250e-01	3.432198e+00
caau_snacks_916	15	4.743215e+01	152.bmp	1.478125e+00	2.598873e+00
caau_snacks_916	16	5.043109e+01	143.bmp	4.843750e-01	2.465542e+00
caau_snacks_916	17	5.333022e+01	140.bmp	3.125000e-03	3.665202e+00
caau_snacks_916	18	5.742870e+01	110.bmp	1.131250e+00	3.232153e+00
caau_snacks_916	19	6.109393e+01	148.bmp	8.781250e-01	2.965150e+00
caau_snacks_916	20	6.445919e+01	153.bmp	1.009375e+00	2.965832e+00
caau_snacks_916	21	6.787466e+01	160.bmp	5.187500e-01	4.048139e+00
caau_snacks_916	22	7.240652e+01	101.bmp	1.015625e+00	3.298451e+00
caau_snacks_916	23	7.615522e+01	134.bmp	0	3.848127e+00
caau_snacks_916	24	8.040968e+01	147.bmp	1.440625e+00	2.675745e+00
caau_snacks_916	25	8.350238e+01	121.bmp	1.015625e+00	3.431510e+00
caau_snacks_916	26	8.733410e+01	149.bmp	1.500000e+00	3.115391e+00
caau_snacks_916	27	9.086619e+01	159.bmp	5.562500e-01	2.565505e+00
caau_snacks_916	28	9.386498e+01	130.bmp	2.015625e+00	2.849120e+00
caau_snacks_916	29	9.716378e+01	131.bmp	5.250000e-01	3.465717e+00
caau_snacks_916	30	1.010624e+02	146.bmp	6.250000e-03	4.431495e+00
caau_snacks_916	31	1.059108e+02	107.bmp	7.406250e-01	4.681048e+00
caau_snacks_916	32	1.110587e+02	132.bmp	5.343750e-01	3.681952e+00
caau_snacks_916	33	1.151347e+02	117.bmp	1.021875e+00	2.904508e+00
caau_snacks_916	34	1.184727e+02	108.bmp	1.256250e+00	3.215315e+00
caau_snacks_916	35	1.221048e+02	157.bmp	0	5.114403e+00
caau_snacks_916	36	1.276859e+02	125.bmp	5.062500e-01	3.498592e+00
caau_snacks_916	37	1.315845e+02	126.bmp	9.000000e-01	3.065135e+00
caau_snacks_916	38	1.351000e+02	120.bmp	1.012500e+00	2.498704e+00
caau_snacks_916	39	1.380487e+02	114.bmp	4.968750e-01	2.998851e+00
caau_snacks_916	40	1.414807e+02	137.bmp	5.531250e-01	2.332388e+00
caau_snacks_916	41	1.442632e+02	151.bmp	0	3.098608e+00
caau_snacks_916	42	1.477951e+02	104.bmp	9.375000e-03	3.248872e+00
caau_snacks_916	43	1.514270e+02	113.bmp	5.562500e-01	2.698931e+00
caau_snacks_916	44	1.545262e+02	156.bmp	3.125000e-03	3.098444e+00
caau_snacks_916	45	1.580749e+02	150.bmp	1.250000e-02	3.762313e+00
caau_snacks_916	46	1.622898e+02	141.bmp	5.531250e-01	2.898581e+00
caau_snacks_916	47	1.656218e+02	158.bmp	7.062500e-01	3.065418e+00
caau_snacks_916	48	1.691040e+02	112.bmp	1.496875e+00	2.198908e+00
caau_snacks_916	49	1.717363e+02	102.bmp	1.015625e+00	3.898139e+00
caau_snacks_916	50	1.760679e+02	129.bmp	2.012500e+00	2.499073e+00
caau_snacks_916	51	1.789836e+02	138.bmp	2.012500e+00	2.965812e+00
caau_snacks_916	52	1.823993e+02	106.bmp	1.462500e+00	2.481694e+00
caau_snacks_916	53	1.852980e+02	111.bmp	1.434375e+00	2.998616e+00
caau_snacks_916	54	1.886877e+02	142.bmp	5.656250e-01	2.607755e+00
caau_snacks_916	55	1.916789e+02	139.bmp	3.125000e-03	2.398779e+00
caau_snacks_916	56	1.944946e+02	105.bmp	1.012500e+00	3.548306e+00
caau_snacks_916	57	1.984577e+02	119.bmp	4.875000e-01	2.484186e+00
caau_snacks_916	58	2.013756e+02	123.bmp	1.012500e+00	3.064999e+00
caau_snacks_916	59	2.048574e+02	118.bmp	5.062500e-01	2.598782e+00
