subjectID	runtrial	onsettime	Name	Bid	RT
caau_snacks_912	1	6.426854e-02	137.bmp	2.218750e+00	2.503888e+01
caau_snacks_912	2	2.563692e+01	155.bmp	1.887500e+00	2.099084e+00
caau_snacks_912	3	2.823572e+01	108.bmp	1.253125e+00	2.032493e+00
caau_snacks_912	4	3.070159e+01	125.bmp	1.440625e+00	1.499317e+00
caau_snacks_912	5	3.265136e+01	106.bmp	1.081250e+00	2.498970e+00
caau_snacks_912	6	3.563396e+01	154.bmp	1.975000e+00	1.915739e+00
caau_snacks_912	7	3.801586e+01	140.bmp	9.250000e-01	1.432705e+00
caau_snacks_912	8	3.988211e+01	101.bmp	2.081250e+00	1.449866e+00
caau_snacks_912	9	4.179856e+01	156.bmp	8.437500e-01	1.465480e+00
caau_snacks_912	10	4.373119e+01	116.bmp	1.053125e+00	1.299602e+00
caau_snacks_912	11	4.548055e+01	111.bmp	1.168750e+00	1.732680e+00
caau_snacks_912	12	4.766344e+01	147.bmp	2.018750e+00	1.815978e+00
caau_snacks_912	13	4.996261e+01	124.bmp	7.406250e-01	1.865683e+00
caau_snacks_912	14	5.221155e+01	121.bmp	1.053125e+00	2.002245e+00
caau_snacks_912	15	5.471127e+01	117.bmp	1.515625e+00	2.882296e+00
caau_snacks_912	16	5.808620e+01	115.bmp	7.656250e-01	2.872965e+00
caau_snacks_912	17	6.145927e+01	107.bmp	2.593750e+00	3.431873e+00
caau_snacks_912	18	6.537302e+01	139.bmp	1.118750e+00	2.267577e+00
caau_snacks_912	19	6.812382e+01	120.bmp	9.343750e-01	1.715891e+00
caau_snacks_912	20	7.032336e+01	135.bmp	1.471875e+00	1.582516e+00
caau_snacks_912	21	7.235589e+01	138.bmp	4.656250e-01	1.966066e+00
caau_snacks_912	22	7.478834e+01	122.bmp	1.331250e+00	1.616323e+00
caau_snacks_912	23	7.685454e+01	110.bmp	2.243750e+00	2.132809e+00
caau_snacks_912	24	7.942062e+01	131.bmp	1.609375e+00	3.015786e+00
caau_snacks_912	25	8.293629e+01	149.bmp	4.500000e-01	1.749535e+00
caau_snacks_912	26	8.515202e+01	136.bmp	1.171875e+00	4.365264e+00
caau_snacks_912	27	8.996732e+01	133.bmp	1.503125e+00	2.099151e+00
caau_snacks_912	28	9.251640e+01	142.bmp	1.928125e+00	1.699409e+00
caau_snacks_912	29	9.469897e+01	157.bmp	5.437500e-01	1.666157e+00
caau_snacks_912	30	9.681522e+01	158.bmp	6.750000e-01	2.132612e+00
caau_snacks_912	31	9.939800e+01	130.bmp	2.918750e+00	3.048912e+00
caau_snacks_912	32	1.029137e+02	159.bmp	3.281250e-01	3.331924e+00
caau_snacks_912	33	1.067122e+02	119.bmp	9.218750e-01	3.982351e+00
caau_snacks_912	34	1.112111e+02	112.bmp	2.034375e+00	2.132474e+00
caau_snacks_912	35	1.138103e+02	143.bmp	9.937500e-01	4.698277e+00
caau_snacks_912	36	1.190087e+02	129.bmp	1.909375e+00	1.392917e+01
caau_snacks_912	37	1.334108e+02	146.bmp	2.118750e+00	1.676186e+00
caau_snacks_912	38	1.355540e+02	127.bmp	1.296875e+00	1.349105e+00
caau_snacks_912	39	1.373701e+02	134.bmp	1.550000e+00	1.549452e+00
caau_snacks_912	40	1.393862e+02	104.bmp	7.625000e-01	1.349083e+00
caau_snacks_912	41	1.410856e+02	113.bmp	1.290625e+00	1.449113e+00
caau_snacks_912	42	1.429851e+02	114.bmp	1.831250e+00	1.682728e+00
caau_snacks_912	43	1.451341e+02	123.bmp	4.625000e-01	1.682678e+00
caau_snacks_912	44	1.473006e+02	128.bmp	2.056250e+00	2.848656e+00
caau_snacks_912	45	1.505994e+02	141.bmp	2.562500e-01	1.482700e+00
caau_snacks_912	46	1.525654e+02	105.bmp	1.487500e+00	5.698081e+00
caau_snacks_912	47	1.587637e+02	150.bmp	1.256250e+00	1.351263e+01
caau_snacks_912	48	1.727429e+02	102.bmp	8.093750e-01	2.315791e+00
caau_snacks_912	49	1.754587e+02	160.bmp	4.156250e-01	2.265725e+00
caau_snacks_912	50	1.781579e+02	132.bmp	1.268750e+00	1.665881e+00
caau_snacks_912	51	1.803238e+02	144.bmp	9.718750e-01	1.699545e+00
caau_snacks_912	52	1.825234e+02	152.bmp	2.168750e+00	2.032332e+00
caau_snacks_912	53	1.850558e+02	126.bmp	1.068750e+00	1.532791e+00
caau_snacks_912	54	1.871051e+02	151.bmp	1.390625e+00	3.715367e+00
caau_snacks_912	55	1.913039e+02	145.bmp	8.781250e-01	2.665835e+00
caau_snacks_912	56	1.944697e+02	153.bmp	1.231250e+00	1.499356e+00
caau_snacks_912	57	1.964358e+02	148.bmp	1.443750e+00	9.380679e+00
caau_snacks_912	58	2.063660e+02	118.bmp	6.406250e-01	4.481946e+00
caau_snacks_912	59	2.113127e+02	103.bmp	2.812500e-01	3.051042e+00
