subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
p_129	 1	 6	 1	 1	 0	 3.310683e-02	 1274.jpg	 i	 1.133370e+01	 20	 1	 
p_129	 1	 31	 2	 1	 1	 1.243860e+01	 9325.jpg	 u	 1.696160e+00	 25	 1	 
p_129	 1	 7	 3	 1	 1	 1.518944e+01	 1301.jpg	 u	 9.133075e-01	 16	 0	 
p_129	 1	 53	 4	 0	 0	 1.715241e+01	 6244.jpg	 i	 7.903258e-01	 0	 0	 
p_129	 1	 48	 5	 0	 0	 1.899522e+01	 2590.jpg	 i	 7.555035e-01	 0	 0	 
p_129	 1	 78	 6	 0	 0	 2.081131e+01	 9909.jpg	 i	 1.099417e+00	 0	 0	 
p_129	 1	 22	 7	 1	 1	 2.296121e+01	 7359.jpg	 u	 8.055089e-01	 18	 1	 
p_129	 1	 18	 8	 1	 1	 2.481738e+01	 6370.jpg	 u	 8.053258e-01	 23	 0	 
p_129	 1	 51	 9	 0	 0	 2.667354e+01	 2900.1.jpg	 i	 1.077157e+00	 0	 0	 
p_129	 1	 52	 10	 0	 0	 2.881011e+01	 3230.jpg	 i	 9.085687e-01	 0	 0	 
p_129	 1	 68	 11	 0	 0	 3.077309e+01	 9295.jpg	 i	 1.185554e+00	 0	 0	 
p_129	 1	 13	 12	 1	 1	 3.301648e+01	 3180.jpg	 u	 5.421808e-01	 47	 1	 
p_129	 1	 76	 13	 0	 0	 3.461893e+01	 9429.jpg	 i	 7.317017e-01	 0	 0	 
p_129	 1	 50	 14	 0	 0	 3.640829e+01	 2700.jpg	 i	 6.223360e-01	 0	 0	 
p_129	 1	 62	 15	 0	 1	 3.809086e+01	 8230.jpg	 u	 1.899738e+00	 0	 0	 
p_129	 1	 37	 16	 1	 1	 4.104200e+01	 9490.jpg	 u	 5.646021e-01	 40	 0	 
p_129	 1	 74	 17	 0	 0	 4.265780e+01	 9423.jpg	 i	 8.047858e-01	 0	 0	 
p_129	 1	 28	 18	 1	 1	 4.452730e+01	 9301.jpg	 u	 5.192761e-01	 8	 0	 
p_129	 1	 38	 19	 1	 1	 4.610302e+01	 9495.jpg	 u	 5.755435e-01	 41	 0	 
p_129	 1	 34	 20	 1	 1	 4.773216e+01	 9390.jpg	 u	 6.263692e-01	 14	 0	 
p_129	 1	 8	 21	 1	 0	 4.941472e+01	 2039.jpg	 i	 6.558026e-01	 13	 1	 
p_129	 1	 33	 22	 1	 0	 5.112398e+01	 9373.jpg	 i	 5.305565e-01	 17	 0	 
p_129	 1	 30	 23	 1	 1	 5.271306e+01	 9322.jpg	 u	 7.654590e-01	 22	 0	 
p_129	 1	 21	 24	 1	 1	 5.452914e+01	 6838.jpg	 u	 5.173689e-01	 51	 0	 
p_129	 1	 1	 25	 1	 1	 5.610486e+01	 10002.JPG	 u	 4.936262e-01	 9	 0	 
p_129	 1	 32	 26	 1	 1	 5.765389e+01	 9341.jpg	 u	 5.285784e-01	 53	 1	 
p_129	 1	 70	 27	 0	 0	 5.924296e+01	 9320.jpg	 i	 8.594884e-01	 0	 0	 
p_129	 1	 42	 28	 0	 0	 6.115253e+01	 10010.JPG	 i	 7.419258e-01	 0	 0	 
p_129	 1	 73	 29	 0	 1	 6.294192e+01	 9395.jpg	 u	 9.045199e-01	 0	 0	 
p_129	 1	 59	 30	 0	 0	 6.490489e+01	 6821.jpg	 i	 7.335348e-01	 0	 0	 
p_129	 1	 46	 31	 0	 0	 6.669427e+01	 1280.jpg	 i	 1.024139e+00	 0	 0	 
p_129	 1	 77	 32	 0	 0	 6.877744e+01	 9830.jpg	 i	 7.969690e-01	 0	 0	 
p_129	 1	 11	 33	 1	 1	 7.063356e+01	 2799.jpg	 u	 1.036822e+00	 38	 0	 
p_129	 1	 27	 34	 1	 0	 7.273010e+01	 9300.jpg	 i	 7.802685e-01	 11	 0	 
p_129	 1	 35	 35	 1	 0	 7.455955e+01	 9425.jpg	 i	 1.110918e+00	 35	 0	 
p_129	 1	 80	 36	 0	 0	 7.672283e+01	 9941.jpg	 i	 1.235524e+00	 0	 0	 
p_129	 1	 29	 37	 1	 1	 7.900630e+01	 9321.jpg	 u	 2.696032e+00	 24	 1	 
p_129	 1	 65	 38	 0	 0	 8.275866e+01	 9043.jpg	 i	 6.876548e-01	 0	 0	 
p_129	 1	 2	 39	 1	 1	 8.449462e+01	 10005.JPG	 u	 7.596784e-01	 10	 1	 
p_129	 1	 40	 40	 1	 1	 8.631070e+01	 9622.jpg	 u	 8.475949e-01	 44	 1	 
p_129	 1	 71	 41	 0	 0	 8.820693e+01	 9326.jpg	 i	 2.007340e+00	 0	 0	 
p_129	 1	 67	 42	 0	 0	 9.126490e+01	 9290.jpg	 i	 7.573413e-01	 0	 0	 
p_129	 1	 3	 43	 1	 1	 9.308099e+01	 1019.jpg	 u	 5.892420e-01	 15	 1	 
p_129	 1	 12	 44	 1	 1	 9.472348e+01	 3160.jpg	 u	 6.107415e-01	 36	 1	 
p_129	 1	 20	 45	 1	 1	 9.639267e+01	 6570.1.JPG	 u	 5.575432e-01	 42	 1	 
p_129	 1	 39	 46	 1	 1	 9.800847e+01	 9561.jpg	 u	 5.097475e-01	 45	 1	 
p_129	 1	 61	 47	 0	 0	 9.957084e+01	 7380.jpg	 i	 6.913657e-01	 0	 0	 
p_129	 1	 55	 48	 0	 0	 1.013202e+02	 6312.jpg	 i	 6.060213e-01	 0	 0	 
p_129	 1	 36	 49	 1	 1	 1.029760e+02	 9480.jpg	 u	 5.661617e-01	 21	 1	 
p_129	 1	 69	 50	 0	 0	 1.045918e+02	 9302.jpg	 i	 8.543603e-01	 0	 0	 
p_129	 1	 72	 51	 0	 0	 1.065013e+02	 9342.jpg	 i	 7.688132e-01	 0	 0	 
p_129	 1	 57	 52	 0	 0	 1.083174e+02	 6562.jpg	 i	 7.446840e-01	 0	 0	 
p_129	 1	 9	 53	 1	 1	 1.101202e+02	 2205.jpg	 u	 7.019374e-01	 49	 0	 
p_129	 1	 49	 54	 0	 0	 1.118695e+02	 2691.jpg	 i	 7.446196e-01	 0	 0	 
p_129	 1	 64	 55	 0	 0	 1.136722e+02	 9031.jpg	 i	 1.645855e+00	 0	 0	 
p_129	 1	 5	 56	 1	 1	 1.163697e+02	 1205.jpg	 u	 5.804173e-01	 12	 1	 
p_129	 1	 14	 57	 1	 1	 1.179988e+02	 3500.jpg	 u	 6.952498e-01	 52	 1	 
p_129	 1	 66	 58	 0	 0	 1.197481e+02	 9280.jpg	 i	 6.419384e-01	 0	 0	 
p_129	 1	 47	 59	 0	 0	 1.214441e+02	 1304.jpg	 i	 5.939777e-01	 0	 0	 
p_129	 1	 15	 60	 1	 1	 1.230865e+02	 6213.jpg	 u	 6.955164e-01	 39	 1	 
p_129	 1	 41	 61	 0	 0	 1.248358e+02	 10006.JPG	 i	 1.186200e+00	 0	 0	 
p_129	 1	 58	 62	 0	 0	 1.270793e+02	 6571.jpg	 i	 1.582749e+00	 0	 0	 
p_129	 1	 56	 63	 0	 0	 1.297099e+02	 6313.jpg	 i	 1.144096e+00	 0	 0	 
p_129	 1	 45	 64	 0	 0	 1.319133e+02	 1275.jpg	 i	 7.647232e-01	 0	 0	 
p_129	 1	 25	 65	 1	 1	 1.337293e+02	 9090.jpg	 u	 7.726137e-01	 19	 0	 
p_129	 1	 16	 66	 1	 1	 1.355722e+02	 6242.jpg	 u	 5.777934e-01	 46	 0	 
p_129	 1	 23	 67	 1	 1	 1.372013e+02	 9008.jpg	 u	 5.966529e-01	 7	 1	 
p_129	 1	 19	 68	 1	 1	 1.388571e+02	 6555.jpg	 u	 7.008122e-01	 26	 0	 
p_129	 1	 43	 69	 0	 0	 1.406064e+02	 1051.jpg	 i	 7.754929e-01	 0	 0	 
p_129	 1	 63	 70	 0	 0	 1.424359e+02	 8485.jpg	 i	 1.217995e+00	 0	 0	 
p_129	 1	 26	 71	 1	 1	 1.447060e+02	 9120.jpg	 u	 6.438838e-01	 54	 0	 
p_129	 1	 60	 72	 0	 0	 1.464019e+02	 6836.jpg	 i	 7.239833e-01	 0	 0	 
p_129	 1	 4	 73	 1	 1	 1.481780e+02	 1111.jpg	 u	 5.959094e-01	 43	 0	 
p_129	 1	 24	 74	 1	 1	 1.498338e+02	 9042.jpg	 u	 7.160691e-01	 37	 1	 
p_129	 1	 44	 75	 0	 0	 1.516098e+02	 1270.jpg	 i	 7.320150e-01	 0	 0	 
p_129	 1	 79	 76	 0	 0	 1.533992e+02	 9930.jpg	 i	 1.470619e+00	 0	 0	 
p_129	 1	 10	 77	 1	 1	 1.559230e+02	 2750.jpg	 u	 5.788194e-01	 50	 1	 
p_129	 1	 17	 78	 1	 1	 1.575522e+02	 6250.1.jpg	 u	 5.816365e-01	 48	 0	 
p_129	 1	 54	 79	 0	 0	 1.591947e+02	 6300.jpg	 i	 6.831328e-01	 0	 0	 
p_129	 1	 75	 80	 0	 0	 1.609306e+02	 9427.jpg	 i	 2.515145e+00	 0	 0	 
