subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
n_124	 2	 9622.jpg	 39	 53	 1	 1	 1	 0	 0	 3.445213e-02	 u	 2.966985e+00 
n_124	 2	 2455.jpg	 8	 13	 2	 1	 1	 0	 0	 4.053899e+00	 u	 1.203534e+00 
n_124	 2	 3500.jpg	 14	 46	 3	 1	 1	 1	 1	 6.310677e+00	 i	 1.186745e+00 
n_124	 2	 1205.jpg	 5	 54	 4	 1	 1	 1	 1	 8.554055e+00	 i	 1.087365e+00 
n_124	 2	 9300.jpg	 29	 39	 5	 1	 1	 0	 1	 1.069066e+01	 i	 1.350762e+00 
n_124	 2	 6560.JPG	 21	 25	 6	 1	 1	 0	 0	 1.309432e+01	 u	 8.990987e-01 
n_124	 2	 9490.jpg	 36	 26	 7	 1	 1	 1	 1	 1.504395e+01	 i	 8.214521e-01 
n_124	 2	 3103.jpg	 11	 41	 8	 1	 1	 1	 1	 1.691354e+01	 i	 1.159848e+00 
n_124	 2	 6570.1.JPG	 22	 51	 9	 1	 1	 1	 1	 1.913015e+01	 i	 1.007245e+00 
n_124	 2	 9330.jpg	 32	 7	 10	 1	 1	 0	 0	 2.118662e+01	 u	 9.507533e-01 
n_124	 2	 7359.jpg	 24	 12	 11	 1	 1	 0	 0	 2.318966e+01	 u	 1.251726e+00 
n_124	 2	 6250.1.jpg	 18	 36	 12	 1	 1	 0	 0	 2.549984e+01	 u	 1.501537e+00 
n_124	 2	 6211.jpg	 16	 37	 13	 1	 1	 0	 0	 2.805039e+01	 u	 1.142956e+00 
n_124	 2	 3180.jpg	 13	 21	 14	 1	 1	 0	 0	 3.025374e+01	 u	 1.339617e+00 
n_124	 2	 2750.jpg	 10	 16	 15	 1	 1	 1	 1	 3.264406e+01	 i	 1.077284e+00 
n_124	 2	 9495.jpg	 37	 20	 16	 1	 1	 0	 1	 3.478063e+01	 i	 1.164694e+00 
n_124	 2	 9042.jpg	 25	 23	 17	 1	 1	 1	 1	 3.699734e+01	 i	 1.172000e+00 
n_124	 2	 9390.jpg	 33	 8	 18	 1	 1	 1	 1	 3.922739e+01	 i	 1.021937e+00 
n_124	 2	 9425.jpg	 34	 48	 19	 1	 1	 1	 0	 4.129722e+01	 u	 1.016104e+00 
n_124	 2	 10003.JPG	 2	 35	 20	 1	 1	 1	 0	 4.336702e+01	 u	 1.090286e+00 
n_124	 2	 9090.jpg	 26	 24	 21	 1	 1	 0	 0	 4.551696e+01	 u	 1.436334e+00 
n_124	 2	 9301.jpg	 30	 40	 22	 1	 1	 1	 1	 4.800074e+01	 i	 8.085665e-01 
n_124	 2	 1111.jpg	 4	 44	 23	 1	 1	 0	 1	 4.985689e+01	 i	 1.016429e+00 
n_124	 2	 3160.jpg	 12	 10	 24	 1	 1	 0	 0	 5.192670e+01	 u	 1.058574e+00 
n_124	 2	 2900.1.jpg	 51	 0	 25	 0	 1	 0	 0	 5.403659e+01	 u	 1.396687e+00 
n_124	 2	 9254.jpg	 27	 52	 26	 1	 1	 0	 0	 5.649367e+01	 u	 1.419590e+00 
n_124	 2	 9480.jpg	 35	 47	 27	 1	 1	 0	 0	 5.896408e+01	 u	 1.829170e+00 
n_124	 2	 9322.jpg	 31	 50	 28	 1	 1	 0	 1	 6.184845e+01	 i	 1.184795e+00 
n_124	 2	 1301.jpg	 7	 17	 29	 1	 1	 1	 0	 6.409188e+01	 u	 1.085360e+00 
n_124	 2	 6210.jpg	 15	 18	 30	 1	 1	 0	 0	 6.622846e+01	 u	 1.444778e+00 
n_124	 2	 9905.jpg	 40	 42	 31	 1	 1	 0	 0	 6.872560e+01	 u	 1.475618e+00 
n_124	 2	 6370.jpg	 19	 14	 32	 1	 1	 1	 0	 7.124944e+01	 u	 1.543767e+00 
n_124	 2	 6555.jpg	 20	 49	 33	 1	 1	 1	 1	 7.385338e+01	 i	 1.259831e+00 
n_124	 2	 9561.jpg	 38	 9	 34	 1	 1	 1	 1	 7.616358e+01	 i	 1.141615e+00 
n_124	 2	 6242.jpg	 17	 19	 35	 1	 1	 1	 1	 7.835358e+01	 i	 1.271627e+00 
n_124	 2	 2456.jpg	 9	 22	 36	 1	 1	 1	 1	 8.067711e+01	 i	 1.364066e+00 
n_124	 2	 6838.jpg	 23	 43	 37	 1	 1	 1	 0	 8.310748e+01	 u	 1.301698e+00 
n_124	 2	 8230.jpg	 62	 0	 38	 0	 1	 0	 0	 8.545771e+01	 u	 1.479450e+00 
n_124	 2	 9291.jpg	 28	 11	 39	 1	 1	 1	 1	 8.799490e+01	 i	 1.294251e+00 
n_124	 2	 10002.JPG	 1	 45	 40	 1	 1	 0	 0	 9.034514e+01	 u	 1.264021e+00 
n_124	 2	 1274.jpg	 6	 38	 41	 1	 1	 1	 1	 9.266868e+01	 i	 1.388462e+00 
n_124	 2	 1019.jpg	 3	 15	 42	 1	 1	 0	 0	 9.511239e+01	 u	 1.264732e+00 
