subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
neg_122	 1	 5.173727e-01	 9301.jpg	 6250.1.jpg	 43	 26	 u	 0	 9.163720e+02
neg_122	 2	 4.015993e+00	 2457.jpg	 3160.jpg	 14	 19	 u	 0	 1.449838e+03
neg_122	 3	 7.527966e+00	 9425.jpg	 9008.jpg	 52	 35	 i	 0	 1.393820e+03
neg_122	 4	 1.102659e+01	 9120.jpg	 9905.jpg	 39	 60	 x	 999	 999000
neg_122	 5	 1.452521e+01	 6213.jpg	 9330.jpg	 24	 47	 i	 0	 1.244355e+03
neg_122	 6	 1.802383e+01	 2799.jpg	 2455.jpg	 17	 12	 i	 0	 9.458167e+02
neg_122	 7	 2.152245e+01	 9254.jpg	 10003.JPG	 40	 2	 i	 0	 9.831319e+02
neg_122	 8	 2.502107e+01	 6555.jpg	 10005.JPG	 28	 3	 i	 0	 7.643666e+02
neg_122	 9	 2.851969e+01	 1205.jpg	 9561.jpg	 6	 56	 u	 0	 1.329675e+03
neg_122	 10	 3.201831e+01	 9390.jpg	 9600.jpg	 51	 57	 u	 0	 1.079173e+03
neg_122	 11	 3.551693e+01	 3103.jpg	 2683.jpg	 18	 15	 i	 0	 8.924774e+02
neg_122	 12	 3.901555e+01	 10002.JPG	 2039.jpg	 1	 10	 i	 0	 7.537006e+02
neg_122	 13	 4.252752e+01	 9480.jpg	 9490.jpg	 53	 54	 u	 0	 9.857857e+02
neg_122	 14	 4.602614e+01	 9495.jpg	 6560.JPG	 55	 29	 u	 0	 9.111445e+02
neg_122	 15	 4.952476e+01	 6211.jpg	 6370.jpg	 23	 27	 i	 0	 1.108448e+03
neg_122	 16	 5.302338e+01	 9322.jpg	 9321.jpg	 45	 44	 u	 0	 1.129809e+03
neg_122	 17	 5.652200e+01	 9903.jpg	 6570.1.JPG	 59	 30	 u	 0	 7.351383e+02
neg_122	 18	 6.002062e+01	 7359.jpg	 2750.jpg	 33	 16	 u	 0	 5.964679e+02
neg_122	 19	 6.351924e+01	 1274.jpg	 1301.jpg	 8	 9	 i	 0	 6.818175e+02
neg_122	 20	 6.701786e+01	 9050.jpg	 3500.jpg	 37	 21	 i	 0	 7.990089e+02
neg_122	 21	 7.051648e+01	 2456.jpg	 1271.jpg	 13	 7	 i	 0	 8.524644e+02
neg_122	 22	 7.402845e+01	 3180.jpg	 9622.jpg	 20	 58	 u	 0	 9.084556e+02
neg_122	 23	 7.752707e+01	 6838.jpg	 2205.jpg	 31	 11	 u	 0	 9.617730e+02
