subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
101	 1	 5.201879e-01	 9340.jpg	 9495.jpg	 45	 52	 i	 0	 1.143352e+03
101	 2	 4.018835e+00	 6210.jpg	 2205.jpg	 19	 8	 i	 0	 1.340686e+03
101	 3	 7.517475e+00	 7078.jpg	 3103.jpg	 29	 15	 u	 0	 1.090018e+03
101	 4	 1.101612e+01	 6560.JPG	 3500.jpg	 26	 18	 u	 0	 2.263354e+03
101	 5	 1.451476e+01	 2455.jpg	 6250.1.jpg	 9	 23	 u	 0	 1.788686e+03
101	 6	 1.801340e+01	 6555.jpg	 9905.jpg	 25	 57	 i	 0	 1.922009e+03
101	 7	 2.151205e+01	 1271.jpg	 2799.jpg	 4	 14	 i	 0	 1.527347e+03
101	 8	 2.502405e+01	 9301.jpg	 9330.jpg	 40	 44	 i	 0	 1.071327e+03
101	 9	 2.852269e+01	 9373.jpg	 6211.jpg	 47	 20	 i	 0	 1.652663e+03
101	 10	 3.202133e+01	 7359.jpg	 1019.jpg	 30	 1	 i	 0	 9.220032e+02
101	 11	 3.551997e+01	 9321.jpg	 9622.jpg	 41	 55	 i	 0	 2.063328e+03
101	 12	 3.901862e+01	 9341.jpg	 disg3.JPG	 46	 59	 u	 0	 1.652664e+03
101	 13	 4.251726e+01	 9042.jpg	 1274.jpg	 33	 5	 u	 0	 2.186004e+03
101	 14	 4.601590e+01	 3160.jpg	 disg5.JPG	 16	 60	 u	 0	 1.775323e+03
101	 15	 4.951455e+01	 2457.jpg	 6242.jpg	 11	 22	 u	 0	 1.348665e+03
101	 16	 5.301319e+01	 9050.jpg	 9600.jpg	 34	 54	 i	 0	 1.722008e+03
101	 17	 5.651188e+01	 9008.jpg	 6370.jpg	 32	 24	 i	 0	 1.727282e+03
101	 18	 6.002383e+01	 9390.jpg	 6213.jpg	 48	 21	 x	 999	 999000
101	 19	 6.352247e+01	 3180.jpg	 6570.1.JPG	 17	 27	 i	 0	 1.244649e+03
101	 20	 6.702112e+01	 9090.jpg	 disg2.JPG	 35	 58	 u	 0	 6.419862e+02
101	 21	 7.051976e+01	 9490.jpg	 1301.jpg	 51	 6	 i	 0	 9.513113e+02
101	 22	 7.401840e+01	 1111.jpg	 9120.jpg	 2	 36	 i	 0	 8.126481e+02
101	 23	 7.751705e+01	 9322.jpg	 9300.jpg	 42	 39	 u	 0	 9.459901e+02
101	 24	 8.101569e+01	 6838.jpg	 2456.jpg	 28	 10	 u	 0	 1.159314e+03
101	 25	 8.451433e+01	 2750.jpg	 9425.jpg	 13	 49	 i	 0	 1.036658e+03
101	 26	 8.801298e+01	 9254.jpg	 2683.jpg	 37	 12	 i	 0	 1.137979e+03
101	 27	 9.152497e+01	 1205.jpg	 9480.jpg	 3	 50	 u	 0	 1.273960e+03
101	 28	 9.502362e+01	 9291.jpg	 8480.jpg	 38	 31	 u	 0	 1.439290e+03
101	 29	 9.852226e+01	 9903.jpg	 9561.jpg	 56	 53	 i	 0	 9.646402e+02
101	 30	 1.020209e+02	 9325.jpg	 2039.jpg	 43	 7	 i	 0	 9.699593e+02
101	 31	 1.055195e+02	 3180.jpg	 2039.jpg	 17	 7	 i	 0	 9.273048e+02
101	 32	 1.090182e+02	 6370.jpg	 disg2.JPG	 24	 58	 u	 0	 6.766456e+02
101	 33	 1.125168e+02	 9325.jpg	 6555.jpg	 43	 25	 u	 0	 1.001971e+03
101	 34	 1.160155e+02	 9050.jpg	 9390.jpg	 34	 48	 i	 0	 1.071292e+03
101	 35	 1.195141e+02	 7359.jpg	 disg5.JPG	 30	 60	 u	 0	 1.508638e+03
101	 36	 1.230128e+02	 9300.jpg	 9903.jpg	 39	 56	 i	 0	 8.739797e+02
101	 37	 1.265248e+02	 2750.jpg	 1274.jpg	 13	 5	 u	 0	 6.899595e+02
101	 38	 1.300234e+02	 9254.jpg	 2455.jpg	 37	 9	 i	 0	 1.223273e+03
101	 39	 1.335220e+02	 9622.jpg	 6570.1.JPG	 55	 27	 i	 0	 1.244601e+03
101	 40	 1.370207e+02	 9561.jpg	 9008.jpg	 53	 32	 u	 0	 1.233944e+03
101	 41	 1.405193e+02	 8480.jpg	 9495.jpg	 31	 52	 i	 0	 7.272757e+02
101	 42	 1.440180e+02	 6242.jpg	 3500.jpg	 22	 18	 i	 0	 8.446315e+02
101	 43	 1.475166e+02	 9322.jpg	 6250.1.jpg	 42	 23	 i	 0	 1.105940e+03
101	 44	 1.510153e+02	 2457.jpg	 6560.JPG	 11	 26	 u	 0	 8.552680e+02
