7078.jpg	 12	 1	 9.082419e-01	 32
9291.jpg	 12	 2	 8.996556e-01	 41
3103.jpg	 12	 3	 8.241443e-01	 18
2457.jpg	 12	 4	 8.022183e-01	 14
9330.jpg	 12	 5	 7.900869e-01	 47
1271.jpg	 12	 6	 7.820841e-01	 7
9008.jpg	 11	 7	 7.614406e-01	 35
9301.jpg	 12	 8	 7.550966e-01	 43
10002.JPG	 12	 9	 7.535282e-01	 1
10005.JPG	 11	 10	 7.434133e-01	 3
9300.jpg	 12	 11	 7.425224e-01	 42
1205.jpg	 11	 12	 7.389188e-01	 6
2039.jpg	 11	 13	 7.359249e-01	 10
9390.jpg	 12	 14	 7.211669e-01	 51
1019.jpg	 11	 15	 7.170438e-01	 4
1301.jpg	 12	 16	 7.152835e-01	 9
9373.jpg	 12	 17	 7.100154e-01	 50
7359.jpg	 11	 18	 7.062748e-01	 33
9090.jpg	 12	 19	 6.861703e-01	 38
1274.jpg	 11	 20	 6.846009e-01	 8
9480.jpg	 11	 21	 6.691321e-01	 53
9322.jpg	 12	 22	 6.390856e-01	 45
6370.jpg	 12	 23	 6.071955e-01	 27
9321.jpg	 11	 24	 5.598806e-01	 44
9325.jpg	 11	 25	 5.491901e-01	 46
6555.jpg	 12	 26	 5.434587e-01	 28
2456.jpg	 12	 27	 5.399569e-01	 13
9340.jpg	 12	 28	 5.365738e-01	 48
10003.JPG	 12	 29	 5.133481e-01	 2
9905.jpg	 12	 30	 4.982710e-01	 60
6210.jpg	 24	 31	 4.922784e-01	 22
6211.jpg	 24	 32	 4.884679e-01	 23
2455.jpg	 24	 33	 4.829859e-01	 12
6560.JPG	 24	 34	 4.521713e-01	 29
9425.jpg	 24	 35	 4.437170e-01	 52
3160.jpg	 22	 36	 4.374481e-01	 19
9042.jpg	 22	 37	 4.219382e-01	 36
2799.jpg	 24	 38	 4.174837e-01	 17
6213.jpg	 22	 39	 3.535554e-01	 24
9490.jpg	 24	 40	 3.516949e-01	 54
9495.jpg	 24	 41	 3.409745e-01	 55
6570.1.JPG	 22	 42	 3.206847e-01	 30
1111.jpg	 24	 43	 3.206354e-01	 5
9622.jpg	 22	 44	 3.167798e-01	 58
9561.jpg	 22	 45	 3.038331e-01	 56
6242.jpg	 24	 46	 2.999398e-01	 25
3180.jpg	 22	 47	 2.939193e-01	 20
6250.1.jpg	 24	 48	 2.704702e-01	 26
2205.jpg	 24	 49	 2.651805e-01	 11
2750.jpg	 22	 50	 2.622064e-01	 16
6838.jpg	 24	 51	 2.563262e-01	 31
3500.jpg	 22	 52	 2.366604e-01	 21
9341.jpg	 22	 53	 2.330843e-01	 49
9120.jpg	 24	 54	 1.906964e-01	 39
9600.jpg	 24	 55	 1.902758e-01	 57
8480.jpg	 24	 56	 1.893354e-01	 34
9254.jpg	 24	 57	 1.747802e-01	 40
2683.jpg	 24	 58	 1.441524e-01	 15
9050.jpg	 24	 59	 1.117884e-01	 37
9903.jpg	 24	 60	 1.026122e-01	 59

