1	 36	 9425.jpg	 1	 1	 0	 1	 12 
2	 30	 9325.jpg	 1	 1	 0	 1	 53 
3	 15	 3103.jpg	 1	 1	 0	 0	 37 
4	 14	 2799.jpg	 1	 1	 1	 1	 22 
5	 40	 9903.jpg	 1	 1	 0	 0	 39 
6	 32	 9340.jpg	 1	 1	 1	 0	 38 
7	 9	 1301.jpg	 1	 1	 1	 1	 9 
8	 35	 9390.jpg	 1	 1	 0	 0	 45 
9	 22	 6555.jpg	 1	 1	 1	 1	 19 
10	 27	 9008.jpg	 1	 1	 0	 1	 50 
11	 10	 2039.jpg	 1	 1	 1	 0	 17 
12	 18	 6210.jpg	 1	 1	 0	 1	 7 
13	 23	 6570.1.JPG	 1	 1	 0	 0	 10 
14	 37	 9495.jpg	 1	 1	 1	 1	 11 
15	 17	 3180.jpg	 1	 1	 0	 0	 21 
16	 38	 9561.jpg	 1	 1	 0	 1	 47 
17	 16	 3160.jpg	 1	 1	 1	 1	 41 
18	 21	 6370.jpg	 1	 1	 0	 0	 18 
19	 33	 9341.jpg	 1	 1	 0	 0	 44 
20	 71	 9326.jpg	 0	 1	 0	 0	 0 
21	 4	 1019.jpg	 1	 1	 0	 0	 52 
22	 1	 10002.JPG	 1	 1	 1	 1	 48 
23	 24	 7078.jpg	 1	 1	 0	 1	 20 
24	 20	 6213.jpg	 1	 1	 1	 0	 26 
25	 13	 2457.jpg	 1	 1	 0	 1	 24 
26	 29	 9291.jpg	 1	 1	 1	 1	 40 
27	 2	 10003.JPG	 1	 1	 1	 0	 46 
28	 31	 9330.jpg	 1	 1	 0	 1	 36 
29	 7	 1271.jpg	 1	 1	 0	 0	 42 
30	 25	 7359.jpg	 1	 1	 0	 1	 25 
31	 3	 10005.JPG	 1	 1	 1	 0	 49 
32	 26	 8480.jpg	 1	 1	 0	 0	 13 
33	 39	 9600.jpg	 1	 1	 1	 0	 23 
34	 8	 1274.jpg	 1	 1	 1	 0	 35 
35	 5	 1111.jpg	 1	 1	 1	 0	 51 
36	 19	 6211.jpg	 1	 1	 0	 1	 15 
37	 28	 9120.jpg	 1	 1	 1	 0	 14 
38	 34	 9373.jpg	 1	 1	 1	 1	 54 
39	 11	 2455.jpg	 1	 1	 1	 0	 8 
40	 6	 1205.jpg	 1	 1	 1	 1	 43 
41	 12	 2456.jpg	 1	 1	 1	 1	 16 
