1	 32	 9373.jpg	 1	 1	 0	 1	 51 
2	 38	 9622.jpg	 1	 1	 0	 0	 35 
3	 33	 9390.jpg	 1	 1	 1	 0	 7 
4	 34	 9490.jpg	 1	 1	 0	 0	 46 
5	 17	 6838.jpg	 1	 1	 1	 1	 45 
6	 19	 8480.jpg	 1	 1	 0	 1	 48 
7	 28	 9321.jpg	 1	 1	 0	 1	 49 
8	 5	 2455.jpg	 1	 1	 0	 0	 8 
9	 10	 3500.jpg	 1	 1	 0	 1	 43 
10	 37	 9600.jpg	 1	 1	 1	 0	 24 
11	 27	 9301.jpg	 1	 1	 0	 1	 54 
12	 26	 9291.jpg	 1	 1	 0	 0	 16 
13	 2	 1271.jpg	 1	 1	 0	 0	 17 
14	 12	 6213.jpg	 1	 1	 1	 1	 20 
15	 11	 6211.jpg	 1	 1	 0	 1	 41 
16	 1	 1205.jpg	 1	 1	 1	 0	 42 
17	 39	 9903.jpg	 1	 1	 0	 0	 22 
18	 7	 2683.jpg	 1	 1	 1	 1	 37 
19	 14	 6370.jpg	 1	 1	 0	 1	 23 
20	 23	 9090.jpg	 1	 1	 1	 1	 13 
21	 15	 6560.JPG	 1	 1	 1	 1	 39 
22	 24	 9120.jpg	 1	 1	 1	 0	 21 
23	 4	 2205.jpg	 1	 1	 0	 0	 11 
24	 31	 9341.jpg	 1	 1	 1	 0	 12 
25	 8	 2750.jpg	 1	 1	 1	 0	 36 
26	 21	 9042.jpg	 1	 1	 1	 0	 52 
27	 30	 9330.jpg	 1	 1	 1	 0	 15 
28	 3	 1301.jpg	 1	 1	 0	 0	 14 
29	 36	 9561.jpg	 1	 1	 1	 0	 10 
30	 25	 9254.jpg	 1	 1	 1	 1	 50 
31	 35	 9495.jpg	 1	 1	 0	 1	 19 
32	 9	 3180.jpg	 1	 1	 0	 0	 26 
33	 22	 9050.jpg	 1	 1	 1	 1	 25 
34	 6	 2456.jpg	 1	 1	 0	 0	 9 
35	 18	 7359.jpg	 1	 1	 0	 0	 38 
36	 16	 6570.1.JPG	 1	 1	 1	 1	 44 
37	 40	 9905.jpg	 1	 1	 1	 1	 18 
38	 62	 8230.jpg	 0	 1	 0	 0	 0 
39	 20	 9008.jpg	 1	 1	 1	 0	 47 
40	 13	 6242.jpg	 1	 1	 0	 1	 40 
41	 29	 9325.jpg	 1	 1	 1	 0	 53 
