subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
neg_121	 1	 5.202728e-01	 9480.jpg	 9325.jpg	 53	 46	 x	 999	 999000
neg_121	 2	 4.018893e+00	 1301.jpg	 3180.jpg	 9	 20	 u	 0	 9.870626e+02
neg_121	 3	 7.517513e+00	 2750.jpg	 6570.1.JPG	 16	 30	 u	 0	 1.248393e+03
neg_121	 4	 1.101613e+01	 3160.jpg	 6370.jpg	 19	 27	 u	 0	 1.445846e+03
neg_121	 5	 1.451475e+01	 6213.jpg	 2039.jpg	 24	 10	 i	 0	 1.035182e+03
neg_121	 6	 1.801337e+01	 6250.1.jpg	 9622.jpg	 26	 58	 u	 0	 1.392522e+03
neg_121	 7	 2.151199e+01	 1111.jpg	 2683.jpg	 5	 15	 i	 0	 1.749730e+03
neg_121	 8	 2.502397e+01	 9291.jpg	 9322.jpg	 41	 45	 u	 0	 1.997699e+03
neg_121	 9	 2.852259e+01	 3500.jpg	 9340.jpg	 21	 48	 i	 0	 1.459177e+03
neg_121	 10	 3.202121e+01	 6838.jpg	 10003.JPG	 31	 2	 u	 0	 1.144523e+03
neg_121	 11	 3.551983e+01	 9300.jpg	 9561.jpg	 42	 56	 i	 0	 2.301835e+03
neg_121	 12	 3.901844e+01	 9905.jpg	 9330.jpg	 60	 47	 u	 0	 2.067182e+03
neg_121	 13	 4.251707e+01	 8480.jpg	 1205.jpg	 34	 6	 i	 0	 2.232345e+03
neg_121	 14	 4.601569e+01	 2799.jpg	 2205.jpg	 17	 11	 x	 999	 999000
neg_121	 15	 4.951431e+01	 6242.jpg	 10002.JPG	 25	 1	 u	 0	 1.219191e+03
neg_121	 16	 5.301292e+01	 9600.jpg	 9042.jpg	 57	 36	 u	 0	 1.224501e+03
neg_121	 17	 5.651154e+01	 9008.jpg	 6555.jpg	 35	 28	 u	 0	 1.549860e+03
neg_121	 18	 6.002352e+01	 9373.jpg	 6211.jpg	 50	 23	 i	 0	 1.061807e+03
