subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
101	 1	 2205.jpg	 3	 25	 1	 1	 1	 1	 1	 2.841194e-02	 u	 7.095495e-01 
101	 1	 9120.jpg	 22	 43	 2	 1	 1	 0	 1	 1.791087e+00	 u	 5.628617e-01 
101	 1	 2456.jpg	 4	 24	 3	 1	 1	 1	 1	 3.406844e+00	 u	 5.470989e-01 
101	 1	 9042.jpg	 19	 40	 4	 1	 1	 0	 1	 5.009297e+00	 u	 5.126264e-01 
101	 1	 9622.jpg	 38	 38	 5	 1	 1	 0	 0	 6.571657e+00	 i	 6.942475e-01 
101	 1	 6210.jpg	 7	 49	 6	 1	 1	 0	 0	 8.320998e+00	 i	 6.249169e-01 
101	 1	 9008.jpg	 18	 35	 7	 1	 1	 0	 1	 1.000356e+01	 u	 7.023347e-01 
101	 1	 9330.jpg	 29	 19	 8	 1	 1	 0	 1	 1.176623e+01	 u	 1.163658e+00 
101	 1	 9425.jpg	 33	 23	 9	 1	 1	 0	 1	 1.398292e+01	 u	 6.269349e-01 
101	 1	 1111.jpg	 1	 39	 10	 1	 1	 1	 0	 1.566546e+01	 i	 4.324067e-01 
101	 1	 9600.jpg	 37	 12	 11	 1	 1	 1	 1	 1.714772e+01	 u	 2.941367e-01 
101	 1	 9341.jpg	 30	 16	 12	 1	 1	 0	 1	 1.849643e+01	 u	 5.133977e-01 
101	 1	 9291.jpg	 24	 8	 13	 1	 1	 0	 1	 2.005881e+01	 u	 4.550102e-01 
101	 1	 9561.jpg	 36	 22	 14	 1	 1	 0	 1	 2.156774e+01	 u	 4.180677e-01 
101	 1	 9905.jpg	 39	 11	 15	 1	 1	 0	 1	 2.303667e+01	 u	 4.211465e-01 
101	 1	 6211.jpg	 8	 37	 16	 1	 1	 1	 0	 2.451890e+01	 i	 6.028986e-01 
101	 1	 9495.jpg	 35	 10	 17	 1	 1	 1	 1	 2.617475e+01	 u	 7.230358e-01 
101	 1	 6838.jpg	 15	 21	 18	 1	 1	 1	 1	 2.795079e+01	 u	 5.789704e-01 
101	 1	 7359.jpg	 17	 54	 19	 1	 1	 0	 0	 2.957990e+01	 i	 5.978453e-01 
101	 1	 7078.jpg	 16	 9	 20	 1	 1	 0	 1	 3.123577e+01	 u	 5.259757e-01 
101	 1	 6250.1.jpg	 10	 26	 21	 1	 1	 0	 1	 3.281149e+01	 u	 6.302406e-01 
101	 1	 6570.1.JPG	 14	 13	 22	 1	 1	 1	 0	 3.449405e+01	 i	 2.916848e-01 
101	 1	 2750.jpg	 6	 45	 23	 1	 1	 1	 1	 3.584276e+01	 u	 2.549640e-01 
101	 1	 9090.jpg	 21	 15	 24	 1	 1	 1	 1	 3.715142e+01	 u	 4.182784e-01 
101	 1	 6555.jpg	 12	 41	 25	 1	 1	 0	 0	 3.862030e+01	 i	 4.054086e-01 
101	 1	 9301.jpg	 25	 51	 26	 1	 1	 0	 1	 4.007586e+01	 u	 1.658232e-01 
101	 1	 2683.jpg	 5	 7	 27	 1	 1	 1	 1	 4.129103e+01	 u	 6.466568e-01 
