subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
p_129	 1	 6213.jpg	 15	 39	 1	 1	 1	 1	 0	 3.298472e-02	 i	 2.876379e+00 
p_129	 1	 10002.JPG	 1	 9	 2	 1	 1	 0	 0	 3.958939e+00	 i	 8.704174e-01 
p_129	 1	 6555.jpg	 19	 26	 3	 1	 1	 0	 1	 5.881858e+00	 u	 8.354634e-01 
p_129	 1	 9008.jpg	 23	 7	 4	 1	 1	 1	 0	 7.791419e+00	 i	 1.101915e+00 
p_129	 1	 6570.1.JPG	 20	 42	 5	 1	 1	 1	 1	 9.941353e+00	 u	 1.063964e+00 
p_129	 1	 2799.jpg	 11	 38	 6	 1	 1	 0	 1	 1.206457e+01	 u	 1.484709e+00 
p_129	 1	 9090.jpg	 25	 19	 7	 1	 1	 0	 0	 1.460174e+01	 i	 6.115345e-01 
p_129	 1	 9622.jpg	 40	 44	 8	 1	 1	 1	 0	 1.627095e+01	 i	 1.262313e+00 
p_129	 1	 6370.jpg	 18	 23	 9	 1	 1	 0	 1	 1.858112e+01	 u	 1.048115e+00 
p_129	 1	 10005.JPG	 2	 10	 10	 1	 1	 1	 1	 2.067764e+01	 u	 6.795889e-01 
p_129	 1	 3180.jpg	 13	 47	 11	 1	 1	 1	 0	 2.241359e+01	 i	 4.636289e-01 
p_129	 1	 9042.jpg	 24	 37	 12	 1	 1	 1	 1	 2.393592e+01	 u	 1.117287e+00 
p_129	 1	 9490.jpg	 37	 40	 13	 1	 1	 0	 0	 2.611256e+01	 i	 7.486338e-01 
p_129	 1	 9495.jpg	 38	 41	 14	 1	 1	 0	 0	 2.791529e+01	 i	 5.138835e-01 
p_129	 1	 1111.jpg	 4	 43	 15	 1	 1	 0	 1	 2.947764e+01	 u	 1.239523e+00 
p_129	 1	 9341.jpg	 32	 53	 16	 1	 1	 1	 0	 3.177448e+01	 i	 4.786888e-01 
p_129	 1	 6838.jpg	 21	 51	 17	 1	 1	 0	 1	 3.331015e+01	 u	 8.950080e-01 
p_129	 1	 9561.jpg	 39	 45	 18	 1	 1	 1	 0	 3.525978e+01	 i	 2.733784e-01 
p_129	 1	 9395.jpg	 73	 0	 19	 0	 1	 0	 0	 3.658179e+01	 i	 2.793587e-01 
p_129	 1	 1205.jpg	 5	 12	 20	 1	 1	 1	 0	 3.791714e+01	 i	 5.919703e-01 
p_129	 1	 8230.jpg	 62	 0	 21	 0	 1	 0	 0	 3.955964e+01	 i	 1.829459e+00 
p_129	 1	 1019.jpg	 3	 15	 22	 1	 1	 1	 0	 4.244402e+01	 i	 9.290822e-01 
p_129	 1	 3160.jpg	 12	 36	 23	 1	 1	 1	 1	 4.443370e+01	 u	 6.033721e-01 
p_129	 1	 1301.jpg	 7	 16	 24	 1	 1	 0	 1	 4.608955e+01	 u	 7.235149e-01 
p_129	 1	 7359.jpg	 22	 18	 25	 1	 1	 1	 0	 4.786558e+01	 i	 5.314887e-01 
p_129	 1	 9120.jpg	 26	 54	 26	 1	 1	 0	 0	 4.945466e+01	 i	 7.663789e-01 
p_129	 1	 9480.jpg	 36	 21	 27	 1	 1	 1	 1	 5.127075e+01	 u	 9.182774e-01 
p_129	 1	 6250.1.jpg	 17	 48	 28	 1	 1	 0	 0	 5.324708e+01	 i	 3.499412e-01 
p_129	 1	 3500.jpg	 14	 52	 29	 1	 1	 1	 1	 5.464920e+01	 u	 5.958028e-01 
p_129	 1	 9322.jpg	 30	 22	 30	 1	 1	 0	 1	 5.630505e+01	 u	 6.679544e-01 
p_129	 1	 6242.jpg	 16	 46	 31	 1	 1	 0	 0	 5.802766e+01	 i	 5.453244e-01 
p_129	 1	 2750.jpg	 10	 50	 32	 1	 1	 1	 0	 5.963010e+01	 i	 5.588968e-01 
p_129	 1	 9301.jpg	 28	 8	 33	 1	 1	 0	 0	 6.124588e+01	 i	 8.150720e-01 
p_129	 1	 9390.jpg	 34	 14	 34	 1	 1	 0	 1	 6.311540e+01	 u	 6.895548e-01 
p_129	 1	 9321.jpg	 29	 24	 35	 1	 1	 1	 0	 6.486477e+01	 i	 2.521796e-01 
p_129	 1	 9325.jpg	 31	 25	 36	 1	 1	 1	 0	 6.617337e+01	 i	 2.875758e-01 
p_129	 1	 2205.jpg	 9	 49	 37	 1	 1	 0	 0	 6.752210e+01	 i	 3.948215e-01 
