subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
100	 1	 5.036890e-01	 3160.jpg	 2205.jpg	 16	 8	 u	 0	 1.712553e+03
100	 2	 4.015686e+00	 3180.jpg	 9321.jpg	 17	 41	 u	 0	 1.368549e+03
100	 3	 7.514330e+00	 9090.jpg	 9120.jpg	 35	 36	 u	 0	 1.309881e+03
100	 4	 1.101297e+01	 9425.jpg	 9495.jpg	 49	 52	 i	 0	 1.411205e+03
100	 5	 1.451162e+01	 9390.jpg	 9008.jpg	 48	 32	 u	 0	 1.560525e+03
100	 6	 1.801026e+01	 9042.jpg	 9341.jpg	 33	 46	 i	 0	 1.117878e+03
100	 7	 2.150890e+01	 2039.jpg	 9600.jpg	 7	 54	 x	 999	 999000
100	 8	 2.500755e+01	 disg5.JPG	 1301.jpg	 60	 6	 i	 0	 1.336523e+03
100	 9	 2.850619e+01	 1271.jpg	 3103.jpg	 4	 15	 u	 0	 8.298778e+02
100	 10	 3.200483e+01	 9300.jpg	 9905.jpg	 39	 57	 i	 0	 6.592210e+02
100	 11	 3.551683e+01	 7078.jpg	 3500.jpg	 29	 18	 i	 0	 1.387194e+03
100	 12	 3.901547e+01	 9622.jpg	 9301.jpg	 55	 40	 u	 0	 7.205306e+02
100	 13	 4.251412e+01	 9480.jpg	 9050.jpg	 50	 34	 i	 0	 1.285844e+03
100	 14	 4.601276e+01	 9490.jpg	 2455.jpg	 51	 9	 i	 0	 1.083177e+03
100	 15	 4.951140e+01	 6560.JPG	 6210.jpg	 26	 19	 i	 0	 9.925267e+02
100	 16	 5.301005e+01	 disg3.JPG	 2799.jpg	 59	 14	 i	 0	 1.013838e+03
100	 17	 5.650869e+01	 1111.jpg	 disg2.JPG	 2	 58	 u	 0	 6.191816e+02
100	 18	 6.000733e+01	 9373.jpg	 1019.jpg	 47	 1	 u	 0	 1.632512e+03
100	 19	 6.350598e+01	 2750.jpg	 9291.jpg	 13	 38	 i	 0	 1.285852e+03
100	 20	 6.700462e+01	 9254.jpg	 1274.jpg	 37	 5	 i	 0	 1.243170e+03
100	 21	 7.051662e+01	 6242.jpg	 9325.jpg	 22	 43	 u	 0	 6.591769e+02
100	 22	 7.401526e+01	 1205.jpg	 6370.jpg	 3	 24	 u	 0	 1.272513e+03
100	 23	 7.751390e+01	 9322.jpg	 2456.jpg	 42	 10	 i	 0	 1.069843e+03
100	 24	 8.101255e+01	 6570.1.JPG	 9561.jpg	 27	 53	 u	 0	 9.471567e+02
100	 25	 8.451119e+01	 6555.jpg	 2457.jpg	 25	 11	 u	 0	 1.384487e+03
100	 26	 8.800983e+01	 8480.jpg	 9330.jpg	 31	 44	 i	 0	 1.549835e+03
100	 27	 9.150848e+01	 6250.1.jpg	 6838.jpg	 23	 28	 i	 0	 1.299154e+03
100	 28	 9.500712e+01	 9903.jpg	 6211.jpg	 56	 20	 u	 0	 1.592503e+03
100	 29	 9.850576e+01	 7359.jpg	 6213.jpg	 30	 21	 i	 0	 1.517835e+03
