6570.1.JPG	 12	 1	 8.925162e-01	 30
9495.jpg	 12	 2	 8.753534e-01	 55
6242.jpg	 12	 3	 8.675104e-01	 25
9622.jpg	 12	 4	 8.413960e-01	 58
2039.jpg	 12	 5	 8.301096e-01	 10
2457.jpg	 12	 6	 8.181711e-01	 14
9390.jpg	 12	 7	 8.140883e-01	 51
9090.jpg	 11	 8	 7.914576e-01	 38
9600.jpg	 11	 9	 7.826309e-01	 57
6560.JPG	 12	 10	 7.715787e-01	 29
9425.jpg	 11	 11	 7.639842e-01	 52
2455.jpg	 12	 12	 7.582313e-01	 12
7078.jpg	 12	 13	 7.571177e-01	 32
6250.1.jpg	 11	 14	 7.134853e-01	 26
9340.jpg	 12	 15	 6.973662e-01	 48
3180.jpg	 11	 16	 6.904371e-01	 20
9050.jpg	 11	 17	 6.842203e-01	 37
9120.jpg	 12	 18	 6.802736e-01	 39
2456.jpg	 11	 19	 6.475214e-01	 13
9330.jpg	 12	 20	 6.431589e-01	 47
6210.jpg	 12	 21	 6.366224e-01	 22
6213.jpg	 11	 22	 5.912672e-01	 24
2683.jpg	 11	 23	 5.907143e-01	 15
9341.jpg	 12	 24	 5.634189e-01	 49
7359.jpg	 12	 25	 5.599872e-01	 33
6211.jpg	 11	 26	 5.592645e-01	 23
1301.jpg	 12	 27	 5.451321e-01	 9
9254.jpg	 12	 28	 5.447563e-01	 40
9905.jpg	 12	 29	 5.373878e-01	 60
9903.jpg	 12	 30	 5.253853e-01	 59
2799.jpg	 24	 31	 5.204892e-01	 17
3500.jpg	 24	 32	 5.138180e-01	 21
9291.jpg	 24	 33	 4.944828e-01	 41
10005.JPG	 24	 34	 4.688802e-01	 3
8480.jpg	 22	 35	 4.670430e-01	 34
1271.jpg	 24	 36	 4.344333e-01	 7
9042.jpg	 24	 37	 4.077385e-01	 36
6838.jpg	 22	 38	 3.916912e-01	 31
9373.jpg	 24	 39	 3.761703e-01	 50
9561.jpg	 22	 40	 3.737431e-01	 56
9322.jpg	 22	 41	 3.607036e-01	 45
6555.jpg	 24	 42	 3.587386e-01	 28
3160.jpg	 22	 43	 3.261368e-01	 19
9008.jpg	 24	 44	 3.246440e-01	 35
2205.jpg	 24	 45	 3.163657e-01	 11
1274.jpg	 22	 46	 3.055522e-01	 8
9321.jpg	 24	 47	 2.749088e-01	 44
9325.jpg	 22	 48	 2.599383e-01	 46
1019.jpg	 22	 49	 2.574142e-01	 4
3103.jpg	 24	 50	 2.516765e-01	 18
10003.JPG	 22	 51	 2.177838e-01	 2
1205.jpg	 24	 52	 2.049647e-01	 6
6370.jpg	 24	 53	 1.958123e-01	 27
9480.jpg	 22	 54	 1.925313e-01	 53
2750.jpg	 24	 55	 1.746333e-01	 16
9300.jpg	 24	 56	 1.393581e-01	 42
9301.jpg	 24	 57	 1.363612e-01	 43
1111.jpg	 24	 58	 9.394481e-02	 5
10002.JPG	 24	 59	 9.280034e-02	 1
9490.jpg	 24	 60	 9.269751e-02	 54

