subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
n_126	 1	 5.170279e-01	 2750.jpg	 1274.jpg	 16	 8	 u	 0	 9.737580e+02
n_126	 2	 4.015659e+00	 2799.jpg	 9291.jpg	 17	 41	 u	 0	 2.051222e+03
n_126	 3	 7.514291e+00	 9008.jpg	 9042.jpg	 35	 36	 x	 999	 999000
n_126	 4	 1.101292e+01	 9341.jpg	 9425.jpg	 49	 52	 i	 0	 9.739251e+02
n_126	 5	 1.451155e+01	 9340.jpg	 7078.jpg	 48	 32	 i	 0	 1.427251e+03
n_126	 6	 1.801019e+01	 7359.jpg	 9325.jpg	 33	 46	 u	 0	 8.724291e+02
n_126	 7	 2.150882e+01	 1271.jpg	 9490.jpg	 7	 54	 i	 0	 1.133926e+03
n_126	 8	 2.502081e+01	 9905.jpg	 1205.jpg	 60	 6	 u	 0	 1.029896e+03
n_126	 9	 2.851943e+01	 1019.jpg	 2683.jpg	 4	 15	 i	 0	 1.227233e+03
n_126	 10	 3.201807e+01	 9120.jpg	 9600.jpg	 39	 57	 u	 0	 1.136562e+03
n_126	 11	 3.551670e+01	 6560.JPG	 3103.jpg	 29	 18	 u	 0	 9.018682e+02
n_126	 12	 3.901533e+01	 9495.jpg	 9254.jpg	 55	 40	 u	 0	 1.403233e+03
n_126	 13	 4.251396e+01	 9373.jpg	 8480.jpg	 50	 34	 i	 0	 1.232553e+03
n_126	 14	 4.601259e+01	 9390.jpg	 1301.jpg	 51	 9	 u	 0	 9.178825e+02
n_126	 15	 4.951122e+01	 6250.1.jpg	 3160.jpg	 26	 19	 u	 0	 7.952184e+02
n_126	 16	 5.300986e+01	 9903.jpg	 2457.jpg	 59	 14	 u	 0	 6.565699e+02
n_126	 17	 5.650849e+01	 10003.JPG	 9622.jpg	 2	 58	 i	 0	 9.658644e+02
n_126	 18	 6.002047e+01	 9330.jpg	 10002.JPG	 47	 1	 u	 0	 1.261879e+03
n_126	 19	 6.351910e+01	 2456.jpg	 9090.jpg	 13	 38	 i	 0	 1.299198e+03
n_126	 20	 6.701774e+01	 9050.jpg	 1111.jpg	 37	 5	 u	 0	 9.045547e+02
n_126	 21	 7.051637e+01	 6210.jpg	 9301.jpg	 22	 43	 u	 0	 7.658862e+02
n_126	 22	 7.401500e+01	 10005.JPG	 6213.jpg	 3	 24	 i	 0	 9.950634e+02
n_126	 23	 7.751363e+01	 9300.jpg	 2039.jpg	 42	 10	 i	 0	 8.245262e+02
