1	 9	 2457.jpg	 1	 1	 1	 0	 35 
2	 30	 9325.jpg	 1	 1	 1	 1	 49 
3	 45	 1304.jpg	 0	 1	 0	 0	 0 
4	 15	 6250.1.jpg	 1	 1	 0	 1	 18 
5	 40	 disg5.JPG	 1	 1	 0	 1	 47 
6	 32	 9373.jpg	 1	 1	 0	 1	 45 
7	 5	 1301.jpg	 1	 1	 1	 1	 16 
8	 35	 9495.jpg	 1	 1	 0	 0	 12 
9	 22	 9042.jpg	 1	 1	 1	 1	 54 
10	 27	 9300.jpg	 1	 1	 1	 0	 51 
11	 79	 disg10.JPG	 0	 1	 0	 1	 0 
12	 18	 6570.1.JPG	 1	 1	 1	 0	 11 
13	 23	 9050.jpg	 1	 1	 0	 1	 21 
14	 37	 9622.jpg	 1	 1	 1	 0	 9 
15	 10	 2683.jpg	 1	 1	 1	 1	 22 
16	 38	 9903.jpg	 1	 1	 0	 1	 10 
17	 16	 6370.jpg	 1	 1	 0	 0	 24 
18	 21	 9008.jpg	 1	 1	 0	 0	 42 
19	 33	 9390.jpg	 1	 1	 1	 0	 23 
20	 3	 1205.jpg	 1	 1	 1	 0	 48 
21	 4	 1274.jpg	 1	 1	 0	 1	 36 
22	 1	 1019.jpg	 1	 1	 0	 1	 37 
23	 24	 9120.jpg	 1	 1	 0	 0	 13 
24	 39	 disg2.JPG	 1	 1	 0	 1	 53 
25	 13	 3500.jpg	 1	 1	 0	 1	 20 
26	 29	 9322.jpg	 1	 1	 1	 1	 41 
27	 2	 1111.jpg	 1	 1	 1	 1	 38 
28	 31	 9341.jpg	 1	 1	 1	 0	 17 
29	 7	 2455.jpg	 1	 1	 0	 0	 15 
30	 25	 9254.jpg	 1	 1	 1	 1	 46 
31	 12	 3160.jpg	 1	 1	 1	 0	 40 
32	 26	 9291.jpg	 1	 1	 1	 0	 14 
33	 36	 9600.jpg	 1	 1	 0	 0	 7 
34	 8	 2456.jpg	 1	 1	 1	 0	 19 
35	 17	 6555.jpg	 1	 1	 0	 1	 25 
36	 14	 6211.jpg	 1	 1	 1	 1	 26 
37	 19	 7078.jpg	 1	 1	 0	 0	 39 
38	 28	 9321.jpg	 1	 1	 0	 1	 52 
39	 34	 9490.jpg	 1	 1	 1	 0	 43 
40	 11	 2799.jpg	 1	 1	 0	 0	 44 
41	 6	 2039.jpg	 1	 1	 1	 0	 8 
42	 20	 8480.jpg	 1	 1	 0	 1	 50 
