Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
n_126	 10002.JPG	 1	 1.436928e-01	 0	 10	 10
n_126	 10003.JPG	 2	 2.844308e-01	 1	 9	 10
n_126	 10005.JPG	 3	 3.208442e-01	 3	 7	 10
n_126	 1019.jpg	 4	 2.103350e-01	 0	 10	 10
n_126	 1111.jpg	 5	 3.547622e-01	 4	 6	 10
n_126	 1205.jpg	 6	 1.268034e-01	 0	 10	 10
n_126	 1271.jpg	 7	 1.409035e-01	 0	 10	 10
n_126	 1274.jpg	 8	 1.201755e-01	 0	 10	 10
n_126	 1301.jpg	 9	 1.316171e-01	 0	 10	 10
n_126	 2039.jpg	 10	 6.552002e-01	 8	 2	 10
n_126	 2205.jpg	 11	 3.562374e-01	 3	 7	 10
n_126	 2455.jpg	 12	 6.444268e-01	 8	 2	 10
n_126	 2456.jpg	 13	 5.899565e-01	 5	 5	 10
n_126	 2457.jpg	 14	 6.438392e-01	 7	 3	 10
n_126	 2683.jpg	 15	 8.262045e-01	 9	 1	 10
n_126	 2750.jpg	 16	 3.480776e-01	 3	 6	 10
n_126	 2799.jpg	 17	 6.444043e-01	 6	 4	 10
n_126	 3103.jpg	 18	 1.030139e-01	 0	 10	 10
n_126	 3160.jpg	 19	 5.751547e-01	 6	 4	 10
n_126	 3180.jpg	 20	 7.192870e-01	 9	 1	 10
n_126	 3500.jpg	 21	 6.025073e-01	 6	 4	 10
n_126	 6210.jpg	 22	 6.657735e-01	 8	 2	 10
n_126	 6211.jpg	 23	 5.442437e-01	 6	 4	 10
n_126	 6213.jpg	 24	 5.559095e-01	 6	 4	 10
n_126	 6242.jpg	 25	 8.135402e-01	 10	 0	 10
n_126	 6250.1.jpg	 26	 5.460728e-01	 5	 5	 10
n_126	 6370.jpg	 27	 7.461437e-01	 8	 2	 10
n_126	 6555.jpg	 28	 2.571965e-01	 0	 10	 10
n_126	 6560.JPG	 29	 7.290094e-01	 8	 2	 10
n_126	 6570.1.JPG	 30	 6.238590e-01	 7	 3	 10
n_126	 6838.jpg	 31	 4.267841e-01	 4	 6	 10
n_126	 7078.jpg	 32	 8.051839e-01	 9	 1	 10
n_126	 7359.jpg	 33	 7.560294e-01	 8	 2	 10
n_126	 8480.jpg	 34	 8.504558e-01	 10	 0	 10
n_126	 9008.jpg	 35	 4.485783e-01	 4	 5	 10
n_126	 9042.jpg	 36	 2.845699e-01	 2	 7	 10
n_126	 9050.jpg	 37	 7.547803e-01	 9	 1	 10
n_126	 9090.jpg	 38	 7.353962e-01	 9	 1	 10
n_126	 9120.jpg	 39	 7.077568e-01	 8	 2	 10
n_126	 9254.jpg	 40	 4.312391e-01	 5	 5	 10
n_126	 9291.jpg	 41	 7.305117e-01	 8	 2	 10
n_126	 9300.jpg	 42	 2.818970e-01	 2	 8	 10
n_126	 9301.jpg	 43	 2.556616e-01	 1	 9	 10
n_126	 9321.jpg	 44	 4.500388e-01	 5	 5	 10
n_126	 9322.jpg	 45	 3.574292e-01	 3	 7	 10
n_126	 9325.jpg	 46	 1.916855e-01	 0	 10	 10
n_126	 9330.jpg	 47	 5.959948e-01	 7	 3	 10
n_126	 9340.jpg	 48	 7.619943e-01	 9	 1	 10
n_126	 9341.jpg	 49	 2.360705e-01	 1	 9	 10
n_126	 9373.jpg	 50	 2.994009e-01	 3	 7	 10
n_126	 9390.jpg	 51	 5.795849e-01	 6	 4	 10
n_126	 9425.jpg	 52	 4.995255e-01	 5	 5	 10
n_126	 9480.jpg	 53	 3.284470e-01	 2	 7	 10
n_126	 9490.jpg	 54	 6.967810e-01	 8	 2	 10
n_126	 9495.jpg	 55	 7.557801e-01	 8	 2	 10
n_126	 9561.jpg	 56	 3.262433e-01	 2	 8	 10
n_126	 9600.jpg	 57	 5.245799e-01	 6	 4	 10
n_126	 9622.jpg	 58	 7.783177e-01	 8	 2	 10
n_126	 9903.jpg	 59	 5.333823e-01	 5	 5	 10
n_126	 9905.jpg	 60	 5.922783e-01	 5	 5	 10
