subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
neg_120	 2	 6	 1	 1	 1	 2.589659e-02	 1301.jpg	 i	 4.401279e+00	 11	 1	 
neg_120	 2	 31	 2	 1	 1	 5.500847e+00	 9340.jpg	 i	 9.262611e-01	 7	 0	 
neg_120	 2	 7	 3	 1	 1	 7.477157e+00	 2205.jpg	 i	 5.819246e-01	 24	 0	 
neg_120	 2	 53	 4	 0	 0	 9.119638e+00	 6244.jpg	 u	 1.131411e+00	 0	 0	 
neg_120	 2	 48	 5	 0	 0	 1.132297e+01	 2590.jpg	 u	 8.160478e-01	 0	 0	 
neg_120	 2	 78	 6	 0	 0	 1.319244e+01	 9909.jpg	 u	 8.345744e-01	 0	 0	 
neg_120	 2	 22	 7	 1	 1	 1.508865e+01	 6370.jpg	 i	 6.183508e-01	 39	 0	 
neg_120	 2	 18	 8	 1	 1	 1.675784e+01	 6211.jpg	 i	 6.771448e-01	 35	 1	 
neg_120	 2	 51	 9	 0	 0	 1.849381e+01	 2900.1.jpg	 u	 7.171544e-01	 0	 0	 
neg_120	 2	 52	 10	 0	 0	 2.026982e+01	 3230.jpg	 u	 7.011149e-01	 0	 0	 
neg_120	 2	 68	 11	 0	 0	 2.203248e+01	 9295.jpg	 u	 6.342755e-01	 0	 0	 
neg_120	 2	 13	 12	 1	 1	 2.371502e+01	 2799.jpg	 i	 5.998446e-01	 54	 1	 
neg_120	 2	 76	 13	 0	 0	 2.537085e+01	 9429.jpg	 u	 7.039840e-01	 0	 0	 
neg_120	 2	 50	 14	 0	 0	 2.713352e+01	 2700.jpg	 u	 1.389299e+00	 0	 0	 
neg_120	 2	 62	 15	 0	 0	 2.957721e+01	 8230.jpg	 u	 6.735587e-01	 0	 0	 
neg_120	 2	 37	 16	 1	 1	 3.131316e+01	 9600.jpg	 i	 6.176231e-01	 18	 0	 
neg_120	 2	 74	 17	 0	 0	 3.298235e+01	 9423.jpg	 u	 7.404182e-01	 0	 0	 
neg_120	 2	 28	 18	 1	 1	 3.477173e+01	 9291.jpg	 i	 7.270402e-01	 17	 1	 
neg_120	 2	 38	 19	 1	 1	 3.654774e+01	 9622.jpg	 i	 7.109644e-01	 8	 1	 
neg_120	 2	 34	 20	 1	 1	 3.831040e+01	 9390.jpg	 i	 1.012137e+00	 45	 0	 
neg_120	 2	 8	 21	 1	 1	 4.038020e+01	 2455.jpg	 i	 6.224508e-01	 9	 1	 
neg_120	 2	 33	 22	 1	 1	 4.206275e+01	 9373.jpg	 i	 5.078899e-01	 51	 1	 
neg_120	 2	 30	 23	 1	 1	 4.362511e+01	 9330.jpg	 i	 5.294915e-01	 26	 1	 
neg_120	 2	 21	 24	 1	 1	 4.521418e+01	 6250.1.jpg	 i	 8.604087e-01	 25	 0	 
neg_120	 2	 1	 25	 1	 1	 4.712372e+01	 10003.JPG	 i	 6.148230e-01	 50	 0	 
neg_120	 2	 32	 26	 1	 1	 4.879292e+01	 9341.jpg	 i	 5.936233e-01	 23	 1	 
neg_120	 2	 70	 27	 0	 0	 5.043540e+01	 9320.jpg	 u	 8.550961e-01	 0	 0	 
neg_120	 2	 42	 28	 0	 0	 5.234496e+01	 10010.JPG	 u	 6.893803e-01	 0	 0	 
neg_120	 2	 73	 29	 0	 0	 5.409426e+01	 9395.jpg	 u	 6.682217e-01	 0	 0	 
neg_120	 2	 59	 30	 0	 0	 5.581686e+01	 6821.jpg	 u	 8.654510e-01	 0	 0	 
neg_120	 2	 46	 31	 0	 0	 5.773977e+01	 1280.jpg	 u	 6.386400e-01	 0	 0	 
neg_120	 2	 77	 32	 0	 0	 5.943566e+01	 9830.jpg	 u	 6.867131e-01	 0	 0	 
neg_120	 2	 11	 33	 1	 1	 6.117162e+01	 2683.jpg	 i	 6.147605e-01	 38	 1	 
neg_120	 2	 27	 34	 1	 1	 6.284090e+01	 9050.jpg	 i	 7.054522e-01	 15	 0	 
neg_120	 2	 35	 35	 1	 1	 6.460345e+01	 9425.jpg	 i	 5.268680e-01	 22	 1	 
neg_120	 2	 80	 36	 0	 0	 6.617919e+01	 9941.jpg	 u	 8.071251e-01	 0	 0	 
neg_120	 2	 29	 37	 1	 1	 6.803533e+01	 9301.jpg	 i	 5.669438e-01	 53	 0	 
neg_120	 2	 65	 38	 0	 0	 6.967781e+01	 9043.jpg	 u	 6.684722e-01	 0	 0	 
neg_120	 2	 2	 39	 1	 1	 7.140040e+01	 1019.jpg	 i	 6.418223e-01	 41	 1	 
neg_120	 2	 40	 40	 1	 1	 7.309631e+01	 9905.jpg	 i	 8.338867e-01	 37	 0	 
neg_120	 2	 71	 41	 0	 0	 7.497916e+01	 9326.jpg	 u	 7.270531e-01	 0	 0	 
neg_120	 2	 67	 42	 0	 0	 7.675517e+01	 9290.jpg	 u	 8.069886e-01	 0	 0	 
neg_120	 2	 3	 43	 1	 1	 7.861129e+01	 1205.jpg	 i	 5.508358e-01	 46	 1	 
neg_120	 2	 12	 44	 1	 1	 8.021373e+01	 2750.jpg	 i	 5.803909e-01	 19	 1	 
neg_120	 2	 20	 45	 1	 1	 8.184285e+01	 6242.jpg	 i	 8.712369e-01	 12	 0	 
neg_120	 2	 39	 46	 1	 1	 8.377912e+01	 9903.jpg	 i	 4.709613e-01	 40	 1	 
neg_120	 2	 61	 47	 0	 0	 8.530141e+01	 7380.jpg	 u	 7.406443e-01	 0	 0	 
neg_120	 2	 55	 48	 0	 0	 8.709078e+01	 6312.jpg	 u	 6.792288e-01	 0	 0	 
neg_120	 2	 36	 49	 1	 1	 8.882674e+01	 9561.jpg	 i	 5.752681e-01	 47	 0	 
neg_120	 2	 69	 50	 0	 0	 9.045586e+01	 9302.jpg	 u	 7.061283e-01	 0	 0	 
neg_120	 2	 72	 51	 0	 0	 9.221854e+01	 9342.jpg	 u	 8.314230e-01	 0	 0	 
neg_120	 2	 57	 52	 0	 0	 9.410138e+01	 6562.jpg	 u	 5.965512e-01	 0	 0	 
