1	 15	 6213.jpg	 1	 1	 1	 0	 39 
2	 1	 10002.JPG	 1	 1	 0	 0	 9 
3	 19	 6555.jpg	 1	 1	 0	 1	 26 
4	 23	 9008.jpg	 1	 1	 1	 0	 7 
5	 20	 6570.1.JPG	 1	 1	 1	 1	 42 
6	 11	 2799.jpg	 1	 1	 0	 1	 38 
7	 25	 9090.jpg	 1	 1	 0	 0	 19 
8	 40	 9622.jpg	 1	 1	 1	 0	 44 
9	 18	 6370.jpg	 1	 1	 0	 1	 23 
10	 2	 10005.JPG	 1	 1	 1	 1	 10 
11	 13	 3180.jpg	 1	 1	 1	 0	 47 
12	 24	 9042.jpg	 1	 1	 1	 1	 37 
13	 37	 9490.jpg	 1	 1	 0	 0	 40 
14	 38	 9495.jpg	 1	 1	 0	 0	 41 
15	 4	 1111.jpg	 1	 1	 0	 1	 43 
16	 32	 9341.jpg	 1	 1	 1	 0	 53 
17	 21	 6838.jpg	 1	 1	 0	 1	 51 
18	 39	 9561.jpg	 1	 1	 1	 0	 45 
19	 73	 9395.jpg	 0	 1	 0	 0	 0 
20	 5	 1205.jpg	 1	 1	 1	 0	 12 
21	 62	 8230.jpg	 0	 1	 0	 0	 0 
22	 3	 1019.jpg	 1	 1	 1	 0	 15 
23	 12	 3160.jpg	 1	 1	 1	 1	 36 
24	 7	 1301.jpg	 1	 1	 0	 1	 16 
25	 22	 7359.jpg	 1	 1	 1	 0	 18 
26	 26	 9120.jpg	 1	 1	 0	 0	 54 
27	 36	 9480.jpg	 1	 1	 1	 1	 21 
28	 17	 6250.1.jpg	 1	 1	 0	 0	 48 
29	 14	 3500.jpg	 1	 1	 1	 1	 52 
30	 30	 9322.jpg	 1	 1	 0	 1	 22 
31	 16	 6242.jpg	 1	 1	 0	 0	 46 
32	 10	 2750.jpg	 1	 1	 1	 0	 50 
33	 28	 9301.jpg	 1	 1	 0	 0	 8 
34	 34	 9390.jpg	 1	 1	 0	 1	 14 
35	 29	 9321.jpg	 1	 1	 1	 0	 24 
36	 31	 9325.jpg	 1	 1	 1	 0	 25 
37	 9	 2205.jpg	 1	 1	 0	 0	 49 
