subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
110	 2	 9425.jpg	 36	 12	 1	 1	 1	 0	 1	 3.065066e-02	 i	 1.470605e+00 
110	 2	 9325.jpg	 30	 53	 2	 1	 1	 0	 1	 2.567798e+00	 i	 9.654509e-01 
110	 2	 3103.jpg	 15	 37	 3	 1	 1	 0	 0	 4.584191e+00	 u	 7.570267e-01 
110	 2	 2799.jpg	 14	 22	 4	 1	 1	 1	 1	 6.400298e+00	 i	 1.676886e+00 
110	 2	 9903.jpg	 40	 39	 5	 1	 1	 0	 0	 9.137776e+00	 u	 9.873912e-01 
110	 2	 9340.jpg	 32	 38	 6	 1	 1	 1	 0	 1.118087e+01	 u	 1.040293e+00 
110	 2	 1301.jpg	 9	 9	 7	 1	 1	 1	 1	 1.327738e+01	 i	 9.757609e-01 
110	 2	 9390.jpg	 35	 45	 8	 1	 1	 0	 0	 1.530712e+01	 u	 1.730001e+00 
110	 2	 6555.jpg	 22	 19	 9	 1	 1	 1	 1	 1.809801e+01	 i	 1.259063e+00 
110	 2	 9008.jpg	 27	 50	 10	 1	 1	 0	 1	 2.040817e+01	 i	 1.332895e+00 
110	 2	 2039.jpg	 10	 17	 11	 1	 1	 1	 0	 2.279845e+01	 u	 1.198575e+00 
110	 2	 6210.jpg	 18	 7	 12	 1	 1	 0	 1	 2.505521e+01	 i	 1.501802e+00 
110	 2	 6570.1.JPG	 23	 10	 13	 1	 1	 0	 0	 2.760574e+01	 u	 1.207235e+00 
110	 2	 9495.jpg	 37	 11	 14	 1	 1	 1	 1	 2.987585e+01	 i	 1.497102e+00 
110	 2	 3180.jpg	 17	 21	 15	 1	 1	 0	 0	 3.242638e+01	 u	 2.722540e+00 
110	 2	 9561.jpg	 38	 47	 16	 1	 1	 0	 1	 3.620544e+01	 i	 8.474589e-01 
110	 2	 3160.jpg	 16	 41	 17	 1	 1	 1	 1	 3.810163e+01	 i	 1.335245e+00 
110	 2	 6370.jpg	 21	 18	 18	 1	 1	 0	 0	 4.049192e+01	 u	 9.289712e-01 
110	 2	 9341.jpg	 33	 44	 19	 1	 1	 0	 0	 4.248161e+01	 u	 2.571226e+00 
110	 2	 9326.jpg	 71	 0	 20	 0	 1	 0	 0	 4.611375e+01	 u	 1.099061e+00 
110	 2	 1019.jpg	 4	 52	 21	 1	 1	 0	 0	 4.827705e+01	 u	 1.463742e+00 
110	 2	 10002.JPG	 1	 48	 22	 1	 1	 1	 1	 5.080087e+01	 i	 6.199054e-01 
110	 2	 7078.jpg	 24	 20	 23	 1	 1	 0	 1	 5.247007e+01	 i	 8.866713e-01 
110	 2	 6213.jpg	 20	 26	 24	 1	 1	 1	 0	 5.440633e+01	 u	 6.943979e-01 
110	 2	 2457.jpg	 13	 24	 25	 1	 1	 0	 1	 5.615562e+01	 i	 1.057088e+00 
110	 2	 9291.jpg	 29	 40	 26	 1	 1	 1	 1	 5.826549e+01	 i	 1.123203e+00 
110	 2	 10003.JPG	 2	 46	 27	 1	 1	 1	 0	 6.044215e+01	 u	 8.025031e-01 
110	 2	 9330.jpg	 31	 36	 28	 1	 1	 0	 1	 6.229828e+01	 i	 1.090380e+00 
110	 2	 1271.jpg	 7	 42	 29	 1	 1	 0	 0	 6.444820e+01	 u	 1.324404e+00 
110	 2	 7359.jpg	 25	 25	 30	 1	 1	 0	 1	 6.682514e+01	 i	 2.627441e+00 
110	 2	 10005.JPG	 3	 49	 31	 1	 1	 1	 0	 7.051072e+01	 u	 7.338529e-01 
110	 2	 8480.jpg	 26	 13	 32	 1	 1	 0	 0	 7.231344e+01	 u	 1.011086e+00 
110	 2	 9600.jpg	 39	 23	 33	 1	 1	 1	 0	 7.438323e+01	 u	 8.772993e-01 
110	 2	 1274.jpg	 8	 35	 34	 1	 1	 1	 0	 7.631949e+01	 u	 1.277002e+00 
110	 2	 1111.jpg	 5	 51	 35	 1	 1	 1	 0	 7.865638e+01	 u	 1.996088e+00 
110	 2	 6211.jpg	 19	 15	 36	 1	 1	 0	 1	 8.171435e+01	 i	 6.341023e-01 
110	 2	 9120.jpg	 28	 14	 37	 1	 1	 1	 0	 8.339689e+01	 u	 8.555461e-01 
110	 2	 9373.jpg	 34	 54	 38	 1	 1	 1	 1	 8.530648e+01	 i	 1.009913e+00 
110	 2	 2455.jpg	 11	 8	 39	 1	 1	 1	 0	 8.737624e+01	 u	 8.441320e-01 
110	 2	 1205.jpg	 6	 43	 40	 1	 1	 1	 1	 8.927245e+01	 i	 1.059926e+00 
110	 2	 2456.jpg	 12	 16	 41	 1	 1	 1	 1	 9.138231e+01	 i	 9.340428e-01 
