Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_116	1	0.854253	2229.jpg	77	0	0
BM_116	2	0.7784398	2128.jpg	63	0	0
BM_116	3	0.7595612	1255.jpg	39	0	0
BM_116	4	0.7548089	1254.jpg	38	0	0
BM_116	5	0.7363984	2010.jpg	43	0	0
BM_116	6	0.720942	2240.jpg	78	0	0
BM_116	7	0.6980291	2181.jpg	69	0	0
BM_116	8	0.6891157	2112.jpg	59	0	0
BM_116	9	0.6832844	1146.jpg	22	1	0
BM_116	10	0.6577997	2041.jpg	48	1	0.5
BM_116	11	0.6563267	1144.jpg	20	1	0.5
BM_116	12	0.6532161	1027.jpg	6	1	0
BM_116	13	0.6485228	1050.jpg	10	1	0.5
BM_116	14	0.6476749	2058.jpg	53	1	0
BM_116	15	0.6343969	1115.jpg	17	1	0
BM_116	16	0.6161494	2110.jpg	57	1	0.5
BM_116	17	0.6118288	2008.jpg	42	2	0
BM_116	18	0.6053746	1207.jpg	31	2	1
BM_116	19	0.5942314	1150.jpg	23	2	1
BM_116	20	0.5817892	2249.jpg	80	2	0
BM_116	21	0.5759264	2153.jpg	65	2	1
BM_116	22	0.5607476	2217.jpg	74	2	0
BM_116	23	0.5497895	1228.jpg	36	2	0
BM_116	24	0.5485936	2209.jpg	72	2	1
BM_116	25	0.5459643	2024.jpg	46	3	1
BM_116	26	0.5453116	1226.jpg	35	3	0
BM_116	27	0.5449711	1031.jpg	8	3	0
BM_116	28	0.5433612	1192.jpg	28	3	1
BM_116	29	0.5429134	2155.jpg	67	3	0
BM_116	30	0.5382023	1080.jpg	15	3	1
BM_116	31	0.5366727	2054.jpg	52	3	1
BM_116	32	0.5320531	1060.jpg	13	3	0
BM_116	33	0.5306211	2063.jpg	54	4	0
BM_116	34	0.5086472	2015.jpg	44	4	0.5
BM_116	35	0.5036489	1246.jpg	37	4	0.5
BM_116	36	0.5005025	1057.jpg	12	4	0
BM_116	37	0.4979372	1216.jpg	33	4	0.5
BM_116	38	0.4955924	2053.jpg	51	4	0
BM_116	39	0.4905728	1007.jpg	1	4	0
BM_116	40	0.4887257	2045.jpg	50	4	0.5
BM_116	41	0.4878429	2006.jpg	41	5	0
BM_116	42	0.4852898	2201.jpg	71	5	1
BM_116	43	0.4716443	2194.jpg	70	5	1
BM_116	44	0.4694795	1017.jpg	4	5	0
BM_116	45	0.463474	1130.jpg	19	5	1
BM_116	46	0.4620528	2164.jpg	68	5	0
BM_116	47	0.4610198	1127.jpg	18	5	0
BM_116	48	0.4589076	1052.jpg	11	5	1
BM_116	49	0.4583646	2118.jpg	60	6	0.5
BM_116	50	0.4559492	1035.jpg	9	6	0
BM_116	51	0.4527947	2125.jpg	62	6	0
BM_116	52	0.444119	1114.jpg	16	6	0.5
BM_116	53	0.4438738	1019.jpg	5	6	0
BM_116	54	0.4376478	1073.jpg	14	6	0.5
BM_116	55	0.4269298	2094.jpg	56	6	0.5
BM_116	56	0.4248314	2016.jpg	45	6	0
BM_116	57	0.4246112	1262.jpg	40	7	0.5
BM_116	58	0.4177906	1182.jpg	25	7	0
BM_116	59	0.4156958	2039.jpg	47	7	0
BM_116	60	0.4082057	2111.jpg	58	7	0.5
BM_116	61	0.4017624	2218.jpg	75	7	0
BM_116	62	0.4009991	2154.jpg	66	7	0.5
BM_116	63	0.3934922	1220.jpg	34	7	0.5
BM_116	64	0.3805327	1013.jpg	3	7	0
BM_116	65	0.38053	1204.jpg	30	8	0
BM_116	66	0.3769809	2212.jpg	73	8	1
BM_116	67	0.3747692	1191.jpg	27	8	1
BM_116	68	0.3698449	2089.jpg	55	8	0
BM_116	69	0.3662453	2221.jpg	76	8	1
BM_116	70	0.3610746	1028.jpg	7	8	0
BM_116	71	0.3495486	1210.jpg	32	8	0
BM_116	72	0.3211299	2248.jpg	79	8	1
BM_116	73	0.3194619	1183.jpg	26	0	0
BM_116	74	0.3135574	1009.jpg	2	0	0
BM_116	75	0.3117926	1145.jpg	21	0	0
BM_116	76	0.3058461	1173.jpg	24	0	0
BM_116	77	0.3040914	2149.jpg	64	0	0
BM_116	78	0.2922965	2043.jpg	49	0	0
BM_116	79	0.2739219	2124.jpg	61	0	0
BM_116	80	0.2687009	1202.jpg	29	0	0
