subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_133	NaN	1	1	1	1	NaN	2128.jpg	1173.jpg	65	66	0	NaN	8	NaN	NaN	0.3178468	0.3056475	NaN	1
BM_133	NaN	1	1	1	2	NaN	1150.jpg	1255.jpg	64	58	1	NaN	7	NaN	NaN	0.3334244	0.357016	NaN	0.5
BM_133	NaN	1	1	1	3	NaN	2248.jpg	1145.jpg	47	48	1	NaN	5	NaN	NaN	0.4085477	0.4023245	NaN	1
BM_133	NaN	1	1	1	4	NaN	1019.jpg	1202.jpg	30	28	0	NaN	3	NaN	NaN	0.6017274	0.6215228	NaN	0.5
BM_133	NaN	1	1	1	5	NaN	1057.jpg	2041.jpg	27	32	0	NaN	3	NaN	NaN	0.6340039	0.5747567	NaN	0.5
BM_133	NaN	1	1	1	6	NaN	1057.jpg	2194.jpg	27	25	0	NaN	3	NaN	NaN	0.6340039	0.6374993	NaN	0.5
BM_133	NaN	1	1	1	7	NaN	2043.jpg	1073.jpg	41	43	0	NaN	5	NaN	NaN	0.4801959	0.4571301	NaN	1
BM_133	NaN	1	1	1	8	NaN	1145.jpg	2015.jpg	48	42	0	NaN	5	NaN	NaN	0.4023245	0.4767272	NaN	1
BM_133	NaN	1	1	1	9	NaN	2063.jpg	1130.jpg	49	50	0	NaN	6	NaN	NaN	0.3951148	0.3920038	NaN	0.5
BM_133	NaN	1	1	1	10	NaN	1216.jpg	1007.jpg	61	59	1	NaN	7	NaN	NaN	0.3521562	0.3548951	NaN	0.5
BM_133	NaN	1	1	1	11	NaN	2010.jpg	1052.jpg	67	70	1	NaN	8	NaN	NaN	0.2965995	0.2692247	NaN	1
BM_133	NaN	1	1	1	12	NaN	2058.jpg	2024.jpg	38	40	1	NaN	4	NaN	NaN	0.5273052	0.5047667	NaN	1
BM_133	NaN	1	1	1	13	NaN	1202.jpg	2164.jpg	28	31	1	NaN	3	NaN	NaN	0.6215228	0.5913942	NaN	0.5
BM_133	NaN	1	1	1	14	NaN	1031.jpg	2249.jpg	12	15	1	NaN	1	NaN	NaN	0.7292492	0.6947086	NaN	1
BM_133	NaN	1	1	1	15	NaN	2110.jpg	2016.jpg	24	19	1	NaN	2	NaN	NaN	0.6417694	0.6857005	NaN	0.5
