Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_109	1	0.9578588	2054.jpg	52	0	0
BM_109	2	0.930452	2153.jpg	65	0	0
BM_109	3	0.9277233	2181.jpg	69	0	0
BM_109	4	0.9146584	2154.jpg	66	0	0
BM_109	5	0.9004028	2008.jpg	42	0	0
BM_109	6	0.8669154	2125.jpg	62	0	0
BM_109	7	0.8501166	2201.jpg	71	0	0
BM_109	8	0.844209	2194.jpg	70	0	0
BM_109	9	0.8238302	2016.jpg	45	1	0
BM_109	10	0.8170299	2124.jpg	61	1	1
BM_109	11	0.8097405	2063.jpg	54	1	1
BM_109	12	0.7975036	2118.jpg	60	1	0
BM_109	13	0.7853989	2053.jpg	51	1	1
BM_109	14	0.7737969	2112.jpg	59	1	0
BM_109	15	0.7644654	2010.jpg	43	1	0
BM_109	16	0.7608743	2094.jpg	56	1	1
BM_109	17	0.7530197	2164.jpg	68	2	0.5
BM_109	18	0.7468548	2218.jpg	75	2	0
BM_109	19	0.744864	2006.jpg	41	2	0
BM_109	20	0.6982239	2221.jpg	76	2	0.5
BM_109	21	0.695641	2240.jpg	78	2	0.5
BM_109	22	0.6576153	2209.jpg	72	2	0
BM_109	23	0.6557628	2155.jpg	67	2	0
BM_109	24	0.641825	2043.jpg	49	2	0.5
BM_109	25	0.6409097	1073.jpg	14	3	0
BM_109	26	0.6269318	2128.jpg	63	3	0.5
BM_109	27	0.619986	2089.jpg	55	3	0.5
BM_109	28	0.6113315	2041.jpg	48	3	0
BM_109	29	0.6021423	2249.jpg	80	3	0
BM_109	30	0.5914393	1031.jpg	8	3	0.5
BM_109	31	0.5792628	1114.jpg	16	3	0.5
BM_109	32	0.568658	2212.jpg	73	3	0
BM_109	33	0.5487393	2248.jpg	79	4	1
BM_109	34	0.5433932	2229.jpg	77	4	0
BM_109	35	0.5417041	2058.jpg	53	4	0
BM_109	36	0.5270795	1009.jpg	2	4	1
BM_109	37	0.5038419	1220.jpg	34	4	0
BM_109	38	0.5012623	2217.jpg	74	4	1
BM_109	39	0.4958707	1182.jpg	25	4	1
BM_109	40	0.4956218	2045.jpg	50	4	0
BM_109	41	0.4836472	1192.jpg	28	5	0
BM_109	42	0.4819081	1035.jpg	9	5	1
BM_109	43	0.4771473	1254.jpg	38	5	1
BM_109	44	0.4366089	1007.jpg	1	5	0
BM_109	45	0.4341273	1144.jpg	20	5	1
BM_109	46	0.4287286	1216.jpg	33	5	0
BM_109	47	0.415746	1255.jpg	39	5	0
BM_109	48	0.405858	1130.jpg	19	5	1
BM_109	49	0.39744	1050.jpg	10	6	0.5
BM_109	50	0.3956255	1145.jpg	21	6	0
BM_109	51	0.3934886	1207.jpg	31	6	0
BM_109	52	0.3886269	1150.jpg	23	6	0.5
BM_109	53	0.3795387	1191.jpg	27	6	0.5
BM_109	54	0.3665517	1028.jpg	7	6	0
BM_109	55	0.3604286	2015.jpg	44	6	0
BM_109	56	0.3601033	2039.jpg	47	6	0.5
BM_109	57	0.3589058	2024.jpg	46	7	0
BM_109	58	0.342273	1262.jpg	40	7	0.5
BM_109	59	0.333929	2149.jpg	64	7	0.5
BM_109	60	0.329973	1027.jpg	6	7	0
BM_109	61	0.3169523	1115.jpg	17	7	0
BM_109	62	0.3090221	1173.jpg	24	7	0.5
BM_109	63	0.2888985	2110.jpg	57	7	0.5
BM_109	64	0.2781255	1060.jpg	13	7	0
BM_109	65	0.2751792	1228.jpg	36	8	1
BM_109	66	0.2621012	1127.jpg	18	8	0
BM_109	67	0.2578382	1013.jpg	3	8	0
BM_109	68	0.2448103	1210.jpg	32	8	1
BM_109	69	0.2309653	1204.jpg	30	8	0
BM_109	70	0.219139	2111.jpg	58	8	1
BM_109	71	0.2006937	1146.jpg	22	8	1
BM_109	72	0.18653	1183.jpg	26	8	0
BM_109	73	0.1676522	1246.jpg	37	0	0
BM_109	74	0.1532855	1052.jpg	11	0	0
BM_109	75	0.1295074	1057.jpg	12	0	0
BM_109	76	0.1078999	1202.jpg	29	0	0
BM_109	77	0.09370778	1019.jpg	5	0	0
BM_109	78	0.0844558	1080.jpg	15	0	0
BM_109	79	0.08407361	1226.jpg	35	0	0
BM_109	80	0.02155015	1017.jpg	4	0	0
