Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_137	1	0.9407581	2125.jpg	62	0	0
BM_137	2	0.9239887	2249.jpg	80	0	0
BM_137	3	0.9207836	2217.jpg	74	0	0
BM_137	4	0.892418	2008.jpg	42	0	0
BM_137	5	0.8828311	2124.jpg	61	0	0
BM_137	6	0.8786277	2181.jpg	69	0	0
BM_137	7	0.8481252	2010.jpg	43	0	0
BM_137	8	0.8290234	2221.jpg	76	0	0
BM_137	9	0.7992165	2006.jpg	41	1	1
BM_137	10	0.7920841	2094.jpg	56	1	0
BM_137	11	0.7460955	2024.jpg	46	1	0
BM_137	12	0.7455012	2229.jpg	77	1	1
BM_137	13	0.735362	2248.jpg	79	1	0
BM_137	14	0.7332862	2053.jpg	51	1	1
BM_137	15	0.7246762	2039.jpg	47	1	1
BM_137	16	0.7197171	2016.jpg	45	1	0
BM_137	17	0.7013812	2118.jpg	60	2	0.5
BM_137	18	0.6943976	2045.jpg	50	2	0
BM_137	19	0.6860954	2112.jpg	59	2	0
BM_137	20	0.68199	2054.jpg	52	2	0.5
BM_137	21	0.6529688	2164.jpg	68	2	0.5
BM_137	22	0.6438345	2153.jpg	65	2	0
BM_137	23	0.640292	2212.jpg	73	2	0
BM_137	24	0.6339786	2154.jpg	66	2	0.5
BM_137	25	0.6339522	2015.jpg	44	3	0.5
BM_137	26	0.628672	2041.jpg	48	3	0
BM_137	27	0.6161854	1254.jpg	38	3	0
BM_137	28	0.60833	2043.jpg	49	3	0.5
BM_137	29	0.5842963	2155.jpg	67	3	0
BM_137	30	0.5818812	2063.jpg	54	3	0.5
BM_137	31	0.579455	1027.jpg	6	3	0.5
BM_137	32	0.5733139	2240.jpg	78	3	0
BM_137	33	0.5624877	2194.jpg	70	4	1
BM_137	34	0.5460336	1035.jpg	9	4	0
BM_137	35	0.527045	2111.jpg	58	4	0
BM_137	36	0.5173928	2089.jpg	55	4	1
BM_137	37	0.5138483	1226.jpg	35	4	0
BM_137	38	0.5064935	2058.jpg	53	4	1
BM_137	39	0.4972942	2218.jpg	75	4	1
BM_137	40	0.4905739	2128.jpg	63	4	0
BM_137	41	0.4834273	1182.jpg	25	5	0
BM_137	42	0.4815827	2149.jpg	64	5	1
BM_137	43	0.4801066	2201.jpg	71	5	1
BM_137	44	0.4784312	1031.jpg	8	5	0
BM_137	45	0.4676981	1191.jpg	27	5	0
BM_137	46	0.4654032	1262.jpg	40	5	1
BM_137	47	0.4610199	1080.jpg	15	5	1
BM_137	48	0.4513367	2209.jpg	72	5	0
BM_137	49	0.4155975	1028.jpg	7	6	0
BM_137	50	0.4104648	1050.jpg	10	6	0.5
BM_137	51	0.4077835	1202.jpg	29	6	0.5
BM_137	52	0.3970567	1057.jpg	12	6	0
BM_137	53	0.388268	1207.jpg	31	6	0
BM_137	54	0.378434	1228.jpg	36	6	0.5
BM_137	55	0.3508139	1130.jpg	19	6	0.5
BM_137	56	0.3501596	1255.jpg	39	6	0
BM_137	57	0.3491064	1017.jpg	4	7	0.5
BM_137	58	0.3339661	1052.jpg	11	7	0
BM_137	59	0.326182	2110.jpg	57	7	0
BM_137	60	0.3178579	1114.jpg	16	7	0.5
BM_137	61	0.3043639	1060.jpg	13	7	0
BM_137	62	0.3022174	1127.jpg	18	7	0.5
BM_137	63	0.291808	1183.jpg	26	7	0.5
BM_137	64	0.2890713	1210.jpg	32	7	0
BM_137	65	0.2638865	1145.jpg	21	8	0
BM_137	66	0.2609527	1144.jpg	20	8	1
BM_137	67	0.2552627	1150.jpg	23	8	1
BM_137	68	0.2419974	1220.jpg	34	8	0
BM_137	69	0.2335218	1216.jpg	33	8	0
BM_137	70	0.2236294	1007.jpg	1	8	1
BM_137	71	0.2219154	1192.jpg	28	8	1
BM_137	72	0.2138551	1073.jpg	14	8	0
BM_137	73	0.2083295	1173.jpg	24	0	0
BM_137	74	0.1961021	1146.jpg	22	0	0
BM_137	75	0.1762226	1204.jpg	30	0	0
BM_137	76	0.1727756	1013.jpg	3	0	0
BM_137	77	0.1661664	1019.jpg	5	0	0
BM_137	78	0.1520693	1246.jpg	37	0	0
BM_137	79	0.1319826	1115.jpg	17	0	0
BM_137	80	0.08448653	1009.jpg	2	0	0
