Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_114	8	0.8167649	2217.jpg	74	0	0	0	1	1	1	2.00236148689874	3.45396967791021	0.85	NaN	NaN	x	2	2.00236148689874	1.45160819101147
BM_114	79	0.1266535	1080.jpg	15	0	0	0	1	2	2	3.5039269500412	4.95561090391129	0.85	NaN	NaN	x	3.5	3.5039269500412	1.45168395387009
BM_114	28	0.5867643	1019.jpg	5	3	0	0	1	3	3	5.00558819086291	6.45719538489357	0.85	NaN	NaN	x	5	5.00558819086291	1.45160719403066
BM_114	43	0.4557504	2043.jpg	49	5	0	0	1	4	4	6.50730656203814	7.95897010504268	0.85	NaN	NaN	x	6.5	6.50730656203814	1.45166354300454
BM_114	19	0.7215429	2118.jpg	60	2	0.5	1	1	5	5	8.00904527492821	9.46058270987123	0.85	850.975498091429	1100.63658095896	b	8	8.00904527492821	1.45153743494302
BM_114	31	0.5661199	1050.jpg	10	3	0.5	1	1	6	6	9.49372507282533	10.9456599899568	0.85	851.211918052286	1183.96821222268	b	9.5	9.49372507282533	1.45193491713144
BM_114	55	0.3677041	2054.jpg	52	6	1	1	1	7	7	10.9957138039172	12.4473656220362	0.85	850.976800080389	1121.96648190729	b	11	10.9957138039172	1.45165181811899
BM_114	52	0.3838913	2110.jpg	57	6	1	1	1	8	8	12.4974522329867	13.9490399640054	0.85	850.899324053898	1116.24573799782	b	12.5	12.4974522329867	1.45158773101866
BM_114	32	0.5605353	1220.jpg	34	3	0	0	1	9	9	13.9991056548897	15.4507209449075	0.85	NaN	NaN	x	14	13.9991056548897	1.4516152900178
BM_114	26	0.6211495	1210.jpg	32	3	0.5	0	1	10	10	15.500797262881	16.9524014380295	0.85	NaN	NaN	x	15.5	15.500797262881	1.45160417514853
BM_114	70	0.2353928	2015.jpg	44	8	0	0	1	11	11	17.0024302988313	18.4540622129571	0.85	NaN	NaN	x	17	17.0024302988313	1.45163191412576
BM_114	2	0.9341608	1031.jpg	8	0	0	0	1	12	12	18.5041334019043	19.9557996080257	0.85	NaN	NaN	x	18.5	18.5041334019043	1.45166620612144
BM_114	57	0.3480717	1027.jpg	6	7	1	1	1	13	13	20.0058033009991	21.4574965168722	0.85	850.93582700938	1191.86832103878	b	20	20.0058033009991	1.45169321587309
BM_114	73	0.2030579	1009.jpg	2	0	0	0	1	14	14	21.5074469868559	22.9591419058852	0.85	NaN	NaN	x	21.5	21.5074469868559	1.45169491902925
BM_114	17	0.727851	1114.jpg	16	2	0	0	1	15	15	23.0092162499204	24.4608471749816	0.85	NaN	NaN	x	23	23.0092162499204	1.45163092506118
BM_114	27	0.6108594	1073.jpg	14	3	0.5	1	1	16	16	24.4941998010036	25.9458590338472	0.85	850.957379909232	1119.47193788365	b	24.5	24.4941998010036	1.45165923284367
BM_114	60	0.3320465	1192.jpg	28	7	1	1	1	17	17	25.9959290549159	27.447550467914	0.85	850.848773028702	1265.78475092538	b	26	25.9959290549159	1.45162141299807
BM_114	42	0.4571143	2221.jpg	76	5	0	0	1	18	18	27.4975178649183	28.9492325179745	0.85	NaN	NaN	x	27.5	27.4975178649183	1.45171465305611
BM_114	6	0.8498234	2181.jpg	69	0	0	0	1	19	19	28.9992618728429	30.4508730249945	0.85	NaN	NaN	x	29	28.9992618728429	1.4516111521516
