Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_152	1	0.9015042	2249.jpg	80	0	0
BM_152	2	0.8767327	1262.jpg	40	0	0
BM_152	3	0.874191	1254.jpg	38	0	0
BM_152	4	0.8707511	1114.jpg	16	0	0
BM_152	5	0.8523756	1028.jpg	7	0	0
BM_152	6	0.8181498	2063.jpg	54	0	0
BM_152	7	0.8148919	2039.jpg	47	0	0
BM_152	8	0.8130936	2248.jpg	79	0	0
BM_152	9	0.8038173	1035.jpg	9	1	0
BM_152	10	0.7688198	1031.jpg	8	1	0.5
BM_152	11	0.7479955	2218.jpg	75	1	0.5
BM_152	12	0.7418154	1013.jpg	3	1	0
BM_152	13	0.7327774	1050.jpg	10	1	0
BM_152	14	0.7302727	1019.jpg	5	1	0.5
BM_152	15	0.7280099	1255.jpg	39	1	0.5
BM_152	16	0.7252337	2089.jpg	55	1	0
BM_152	17	0.72226	1210.jpg	32	2	0
BM_152	18	0.7075055	2154.jpg	66	2	1
BM_152	19	0.6983724	1207.jpg	31	2	1
BM_152	20	0.6779905	2118.jpg	60	2	0
BM_152	21	0.6726692	2008.jpg	42	2	0
BM_152	22	0.6669179	2181.jpg	69	2	1
BM_152	23	0.6623279	2212.jpg	73	2	1
BM_152	24	0.6457568	2006.jpg	41	2	0
BM_152	25	0.6093609	1060.jpg	13	3	0
BM_152	26	0.6088066	2229.jpg	77	3	1
BM_152	27	0.6046617	1057.jpg	12	3	1
BM_152	28	0.5947992	2010.jpg	43	3	0
BM_152	29	0.5859429	1182.jpg	25	3	0
BM_152	30	0.5774214	2153.jpg	65	3	1
BM_152	31	0.5696573	1115.jpg	17	3	1
BM_152	32	0.567375	2094.jpg	56	3	0
BM_152	33	0.5641787	1146.jpg	22	4	0
BM_152	34	0.557483	2015.jpg	44	4	0.5
BM_152	35	0.5536372	2016.jpg	45	4	0.5
BM_152	36	0.5473034	2201.jpg	71	4	0
BM_152	37	0.539514	1052.jpg	11	4	0
BM_152	38	0.5287817	2112.jpg	59	4	0.5
BM_152	39	0.5269078	1007.jpg	1	4	0.5
BM_152	40	0.5253811	1202.jpg	29	4	0
BM_152	41	0.5245005	1191.jpg	27	5	0
BM_152	42	0.5241031	2045.jpg	50	5	1
BM_152	43	0.5197611	1130.jpg	19	5	1
BM_152	44	0.4862139	2209.jpg	72	5	0
BM_152	45	0.4828901	2124.jpg	61	5	0
BM_152	46	0.4643374	1173.jpg	24	5	1
BM_152	47	0.449679	1127.jpg	18	5	1
BM_152	48	0.4474948	2155.jpg	67	5	0
BM_152	49	0.4466958	2125.jpg	62	6	0.5
BM_152	50	0.4362064	2110.jpg	57	6	0
BM_152	51	0.4348582	1150.jpg	23	6	0
BM_152	52	0.4325916	1144.jpg	20	6	0.5
BM_152	53	0.4216257	2240.jpg	78	6	0.5
BM_152	54	0.3813655	1027.jpg	6	6	0
BM_152	55	0.3746976	2043.jpg	49	6	0
BM_152	56	0.3690185	1246.jpg	37	6	0.5
BM_152	57	0.3606803	2054.jpg	52	7	0
BM_152	58	0.3341771	2024.jpg	46	7	0.5
BM_152	59	0.3327699	1017.jpg	4	7	0.5
BM_152	60	0.3261597	1183.jpg	26	7	0
BM_152	61	0.3052056	1216.jpg	33	7	0
BM_152	62	0.3041965	1192.jpg	28	7	0.5
BM_152	63	0.3036468	1226.jpg	35	7	0.5
BM_152	64	0.2950169	2164.jpg	68	7	0
BM_152	65	0.2818756	1220.jpg	34	8	0
BM_152	66	0.2791169	1073.jpg	14	8	1
BM_152	67	0.2751128	1204.jpg	30	8	1
BM_152	68	0.2744941	2053.jpg	51	8	0
BM_152	69	0.244395	1009.jpg	2	8	1
BM_152	70	0.2387717	2194.jpg	70	8	0
BM_152	71	0.2086392	1145.jpg	21	8	0
BM_152	72	0.197553	1228.jpg	36	8	1
BM_152	73	0.1695852	2149.jpg	64	0	0
BM_152	74	0.1685093	2128.jpg	63	0	0
BM_152	75	0.1617732	2217.jpg	74	0	0
BM_152	76	0.1446446	2058.jpg	53	0	0
BM_152	77	0.1411771	1080.jpg	15	0	0
BM_152	78	0.1214504	2111.jpg	58	0	0
BM_152	79	0.01001368	2221.jpg	76	0	0
BM_152	80	0.009552394	2041.jpg	48	0	0
